DIA,HORA,Hl de Mosto,Hl Cerveza Cocina,Hl Producido Bodega,Hl Cerveza Filtrada,Hl Cerveza Envasada,Hl Cerveza L2,Hl Cerveza L3,Hl Cerveza L4,Hl Cerveza L5
2022-10-12 00:00:00,16:00:00,4366,6280.6,7601.8,7703,8923,1384,3467,3915,157
2022-10-12 00:00:00,17:00:00,4620,6572.7,8038.85,7703,9505,1422,3715,4185,183
2022-10-12 00:00:00,18:00:00,4882,6874,8483,7703,10092,1495,3971,4433,193
2022-10-12 00:00:00,19:00:00,5334,7393.8,9037.9,7798,10682,1523,4248,4718,193
2022-10-12 00:00:00,20:00:00,5451,7528.35,9380.175,8510,11232,1579,4498,4960,195
2022-10-12 00:00:00,21:00:00,5819,7951.55,9820.275,9238,11689,1649,4616,5229,195
2022-10-12 00:00:00,22:00:00,6302,8507,10340.5,9965,12174,1707,4794,5478,195
2022-10-12 00:00:00,23:00:00,6407,8627.75,10545.875,10692,12464,1756,4947,5566,195
2022-10-12 00:00:00,23:59:00,6789,9067.05,10919.525,11349,12772,1800,4947,5830,195
2022-10-13 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0
2022-10-13 00:00:00,01:00:00,42,75.6,257.8,396,440,76,103,261,0
2022-10-13 00:00:00,02:00:00,591,1063.8,1006.4,789,949,140,309,500,0
2022-10-13 00:00:00,03:00:00,746,1342.8,1394.9,1181,1447,211,563,673,0
2022-10-13 00:00:00,04:00:00,1187,2136.6,2023.8,1913,1911,280,744,858,29
2022-10-13 00:00:00,05:00:00,1187,2136.6,2294.3,2465,2452,343,944,1133,32
2022-10-13 00:00:00,06:00:00,1711,3079.8,3030.4,2802,2981,390,1148,1411,32
2022-10-13 00:00:00,07:00:00,1711,3079.8,3259.9,3136,3440,467,1279,1661,33
2022-10-13 00:00:00,08:00:00,1711,3079.8,3547.9,3149,4016,547,1526,1883,60
2022-10-13 00:00:00,09:00:00,1711,3079.8,3816.4,3149,4553,557,1777,2159,60
2022-10-13 00:00:00,10:00:00,1711,3079.8,4030.9,3149,4982,621,2018,2257,86
2022-10-13 00:00:00,11:00:00,1711,3079.8,4310.4,3149,5541,706,2263,2486,86
2022-10-13 00:00:00,12:00:53,1711,3079.8,4581.9,3149,6084,783,2467,2730,104
2022-10-13 00:00:00,13:00:00,1711,3079.8,4809.9,3149,6540,868,2717,2821,134
2022-10-13 00:00:00,14:00:00,1711,3079.8,4976.9,3149,6874,948,2942,2822,162
2022-10-13 00:00:00,15:00:00,1711,3079.8,5145.9,3234,7212,994,3106,2950,162
2022-10-13 00:00:00,16:00:00,1711,3079.8,5336.9,3650,7594,1038,3173,3204,179
2022-10-13 00:00:00,17:00:00,1711,3079.8,5618.9,4227,8158,1102,3393,3466,197
2022-10-13 00:00:00,18:00:00,1711,3079.8,5868.4,4892,8657,1182,3531,3742,202
2022-10-13 00:00:00,19:00:00,1711,3079.8,6096.9,5336,9114,1246,3646,3974,248
2022-10-13 00:00:00,20:00:00,1711,3079.8,6360.9,6134,9642,1310,3850,4232,250
2022-10-13 00:00:00,21:00:00,1711,3079.8,6645.4,6937,10211,1383,4067,4511,250
2022-10-13 00:00:00,22:00:00,1711,3079.8,6912.4,7409,10745,1466,4270,4759,250
2022-10-13 00:00:00,23:00:00,1711,3079.8,7169.4,7799,11259,1530,4455,5024,250
2022-10-13 00:00:00,23:59:00,1711,3079.8,7435.4,8468,11791,1596,4669,5276,250
2022-10-14 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0
2022-10-14 00:00:00,01:00:00,0,0,234,696,468,67,142,259,0
2022-10-14 00:00:00,02:00:00,477,858.6,935.8,1303,1013,99,375,539,0
2022-10-14 00:00:00,03:00:00,790,1422,1363.5,1510,1305,99,384,822,0
2022-10-14 00:00:00,04:00:00,1166,2098.8,1928.4,1758,1758,122,568,1058,10
2022-10-14 00:00:00,05:00:00,1721,3097.8,2703.9,2162,2310,162,822,1289,37
2022-10-14 00:00:00,06:00:00,1974,3553.2,3112.6,2569,2672,194,900,1541,37
2022-10-14 00:00:00,07:00:00,2316,4168.8,3689.9,2970,3211,229,1128,1817,37
2022-10-14 00:00:00,08:00:00,2529,4552.2,4158.1,3365,3764,278,1343,2084,59
2022-10-14 00:00:00,09:00:00,2891,5203.8,4790.4,3926,4377,338,1596,2362,81
2022-10-14 00:00:00,10:00:00,3463,6233.4,5530.7,4694,4828,397,1797,2553,81
2022-10-14 00:00:00,11:00:00,3614,6505.2,5925.1,5462,5345,452,2054,2758,81
2022-10-14 00:00:00,12:00:00,4040,7272,6545.5,6218,5819,500,2245,2965,109
2022-10-14 00:00:00,13:00:00,4613,8303.4,7344.2,6918,6385,555,2497,3208,125
2022-10-14 00:00:00,14:00:00,4958,8924.4,7886.2,7560,6848,618,2734,3371,125
2022-10-14 00:00:00,15:00:00,5186,9334.8,8193.9,7969,7053,650,2901,3377,125
2022-10-14 00:00:00,16:00:00,5355,9588.3,8501.15,8257,7414,680,3076,3507,151
2022-10-14 00:00:00,17:00:00,5890,10390.8,9097.4,8558,7804,701,3193,3745,165
2022-10-14 00:00:00,18:00:00,6335,11058.3,9615.15,9043,8172,721,3277,3994,180
2022-10-14 00:00:00,19:00:00,6776,11719.8,10122.9,9498,8526,740,3470,4134,182
2022-10-14 00:00:00,20:00:00,7309,12519.3,10679.65,9898,8840,787,3737,4134,182
2022-10-14 00:00:00,21:00:00,7591,12942.3,11018.65,10297,9095,801,3922,4166,206
2022-10-14 00:00:00,22:00:00,8018,13582.8,11569.4,10847,9556,819,4117,4414,206
2022-10-14 00:00:00,23:00:00,8450,14230.8,12144.9,11670,10059,860,4315,4678,206
2022-10-14 00:00:00,23:59:00,8728,14647.8,12564.4,12478,10481,887,4528,4860,206
2022-10-15 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0
2022-10-15 00:00:00,01:00:00,50,65.5,252.75,819,440,43,155,236,6
2022-10-15 00:00:00,02:00:00,421,551.51,723.255,1596,895,89,301,486,19
2022-10-15 00:00:00,03:00:00,837,1096.47,1229.735,2007,1363,146,426,772,19
2022-10-15 00:00:00,04:00:00,903,1182.93,1513.465,2393,1844,160,630,1035,19
2022-10-15 00:00:00,05:00:00,1271,1665.01,2003.505,2704,2342,220,821,1276,25
2022-10-15 00:00:00,06:00:00,1536,2012.16,2389.08,3057,2766,286,963,1492,25
2022-10-15 00:00:00,07:00:00,1693,2217.83,2752.415,3379,3287,347,1168,1743,29
2022-10-15 00:00:00,08:00:00,1693,2217.83,2916.415,3379,3615,402,1320,1851,42
2022-10-15 00:00:00,09:00:00,2117,2773.27,3482.635,3719,4192,468,1590,2052,82
2022-10-15 00:00:00,10:00:00,2540,3327.4,4026.7,4119,4726,534,1794,2286,112
2022-10-15 00:00:00,11:00:00,2540,3327.4,4318.7,4518,5310,582,2055,2561,112
2022-10-15 00:00:00,12:00:00,2638,3464.6,4659.8,4928,5855,635,2253,2824,143
2022-10-15 00:00:00,13:00:00,3030,4013.4,5209.2,5205,6405,669,2491,3086,159
2022-10-15 00:00:00,14:00:00,3339,4446,5695.5,5205,6945,684,2719,3368,174
2022-10-15 00:00:00,15:00:00,3523,4703.6,6062.8,5205,7422,753,2857,3624,188
2022-10-15 00:00:00,16:00:00,4012,5388.2,6633.6,5467,7879,801,2988,3889,201
2022-10-15 00:00:00,17:00:00,4303,5824.7,7024.85,5848,8225,867,2988,4157,213
2022-10-15 00:00:00,18:00:00,4718,6447.2,7504.1,6633,8561,938,2988,4418,217
2022-10-15 00:00:00,19:00:00,5179,7138.7,7989.35,7341,8840,958,2988,4677,217
2022-10-15 00:00:00,20:00:00,5421,7501.7,8334.85,8073,9168,1025,2988,4938,217
2022-10-15 00:00:00,21:00:00,5844,8055.83,8781.915,8786,9508,1093,2988,5210,217
2022-10-15 00:00:00,22:00:00,6251,8589,9197.5,9499,9806,1143,2988,5458,217
2022-10-15 00:00:00,23:00:00,6270,8613.89,9383.445,10210,10153,1204,2988,5744,217
2022-10-15 00:00:00,23:59:00,6689,9162.78,9818.89,10909,10475,1258,2988,6012,217
2022-10-16 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0
2022-10-16 00:00:00,01:00:00,302,395.62,359.81,471,324,52,0,272,0
2022-10-16 00:00:00,02:00:00,424,555.44,603.22,900,651,104,0,547,0
2022-10-16 00:00:00,03:00:00,844,1105.64,1029.32,1113,953,148,0,805,0
2022-10-16 00:00:00,04:00:00,1027,1345.37,1288.185,1428,1231,163,0,1068,0
2022-10-16 00:00:00,05:00:00,1267,1659.77,1612.885,1827,1566,230,0,1336,0
2022-10-16 00:00:00,06:00:00,1696,2260.37,2067.685,2228,1875,295,0,1580,0
2022-10-16 00:00:00,07:00:00,1967,2639.77,2414.385,2813,2189,345,0,1844,0
2022-10-16 00:00:00,08:00:00,2248,3033.17,2738.085,3510,2443,345,0,2098,0
2022-10-16 00:00:00,09:00:00,2733,3712.17,3165.085,3724,2618,345,0,2273,0
2022-10-16 00:00:00,10:00:00,2956,4024.37,3455.685,3724,2887,345,0,2542,0
2022-10-16 00:00:00,11:00:00,3228,4405.17,3776.585,4240,3148,345,0,2803,0
2022-10-16 00:00:00,12:00:00,3228,4405.17,3913.085,4942,3421,345,0,3076,0
2022-10-16 00:00:00,13:00:00,3273,4468.17,4081.585,5503,3695,345,0,3350,0
2022-10-16 00:00:00,14:00:00,3717,5089.77,4533.885,6037,3978,345,0,3633,0
2022-10-16 00:00:00,15:00:00,4187,5747.77,4994.885,6685,4242,345,0,3897,0
2022-10-16 00:00:00,16:00:00,4323,5938.17,5221.085,7034,4504,345,0,4159,0
2022-10-16 00:00:00,17:00:00,4698,6463.17,5578.085,7382,4693,345,0,4348,0
2022-10-16 00:00:00,18:00:00,5124,7059.57,5918.785,7994,4778,345,0,4433,0
2022-10-16 00:00:00,19:00:00,5186,7146.37,5973.185,8635,4800,345,0,4455,0
2022-10-16 00:00:00,20:00:00,5675,7830.97,6447.485,9224,5064,345,0,4719,0
2022-10-16 00:00:00,21:00:00,5675,7830.97,6572.485,9469,5314,345,0,4969,0
2022-10-16 00:00:00,22:00:00,6163,8514.17,7033.085,9554,5552,345,0,5207,0
2022-10-16 00:00:00,23:00:00,6375,8810.97,7313.985,9554,5817,345,0,5472,0
2022-10-16 00:00:00,23:59:00,6654,9201.57,7626.785,9616,6052,345,0,5707,0
2022-10-17 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0
2022-10-17 00:00:00,01:00:00,487,681.8,480.9,289,280,0,0,280,0
2022-10-17 00:00:00,02:00:00,870,1218,872,570,526,0,0,526,0
2022-10-17 00:00:00,03:00:00,986,1380.4,1091.7,850,803,0,0,803,0
2022-10-17 00:00:00,04:00:00,1468,2055.2,1562.1,1028,1069,0,0,1069,0
2022-10-17 00:00:00,05:00:00,1899,2658.6,2001.3,1368,1344,0,0,1344,0
2022-10-17 00:00:00,06:00:00,1962,2746.8,2177.4,1768,1608,0,0,1608,0
2022-10-17 00:00:00,07:00:00,1962,2746.8,2306.4,2167,1866,0,0,1866,0
2022-10-17 00:00:00,08:00:00,2505,3724.2,2932.1,2566,2140,0,0,2140,0
2022-10-17 00:00:00,09:00:00,2866,4374,3364.5,2968,2355,0,0,2355,0
2022-10-17 00:00:00,10:00:00,3144,4874.4,3717.2,3368,2560,0,0,2560,0
2022-10-17 00:00:00,11:00:00,3670,5821.2,4214.6,3768,2608,0,0,2608,0
2022-10-17 00:00:00,12:00:00,3991,6399,4568.5,4179,2738,0,0,2738,0
2022-10-17 00:00:00,13:00:00,4295,6946.2,4855.1,4522,2764,0,0,2764,0
2022-10-17 00:00:00,14:00:00,4822,7894.8,5426.4,4522,2958,0,0,2958,0
2022-10-17 00:00:00,15:00:00,5128,8445.6,5701.8,4799,2958,0,0,2958,0
2022-10-17 00:00:00,16:00:00,5397,8929.8,5961.4,5147,2993,0,0,2993,0
2022-10-17 00:00:00,17:00:00,5830,9709.2,6453.6,5406,3198,0,0,3198,0
2022-10-17 00:00:00,18:00:00,6093,10182.6,6823.3,5406,3464,0,0,3464,0
2022-10-17 00:00:00,19:00:00,6545,10996.2,7369.1,5406,3742,0,0,3742,0
2022-10-17 00:00:00,20:00:00,6878,11595.6,7809.8,5406,4024,0,0,4024,0
2022-10-17 00:00:00,21:00:00,7131,12051,8160,5406,4269,0,0,4269,0
2022-10-17 00:00:00,22:00:00,7622,12934.8,8710.4,5406,4486,0,0,4486,0
2022-10-17 00:00:00,23:00:00,7686,13050,8910.5,5406,4771,0,0,4771,0
2022-10-17 00:00:00,23:59:00,8214,14000.4,9526.7,5406,5053,0,0,5053,0
2022-10-18 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0
2022-10-18 00:00:00,01:00:00,38,68.4,195.2,0,322,65,0,257,0
2022-10-18 00:00:00,02:00:00,550,990,856,283,722,191,0,531,0
2022-10-18 00:00:00,03:00:00,817,1470.6,1291.3,743,1112,314,0,798,0
2022-10-18 00:00:00,04:00:00,1184,2131.2,1806.1,1204,1481,397,0,1084,0
2022-10-18 00:00:00,05:00:00,1184,2131.2,1984.1,1664,1837,471,0,1366,0
2022-10-18 00:00:00,06:00:00,1470,2505.86,2343.43,2124,2181,566,0,1615,0
2022-10-18 00:00:00,07:00:00,1610,2689.26,2475.63,2584,2262,608,0,1654,0
2022-10-18 00:00:00,08:00:00,2186,3726.06,3025.53,3037,2325,671,0,1654,0
2022-10-18 00:00:00,09:00:00,2574,4424.46,3405.73,3474,2387,733,0,1654,0
2022-10-18 00:00:00,10:00:00,2754,4748.46,3596.73,3900,2445,791,0,1654,0
2022-10-18 00:00:00,11:00:00,2754,4748.46,3607.73,4327,2467,813,0,1654,0
2022-10-18 00:00:00,12:00:00,3349,5819.46,4193.73,4753,2568,914,0,1654,0
2022-10-18 00:00:00,13:00:00,3613,6294.66,4478.83,5081,2663,1009,0,1654,0
2022-10-18 00:00:00,14:00:00,3940,6883.26,4805.63,5383,2728,1074,0,1654,0
2022-10-18 00:00:00,15:00:00,3940,6883.26,4854.63,5521,2826,1164,0,1662,0
2022-10-18 00:00:00,16:00:00,4455,7810.26,5435.13,5558,3060,1245,0,1815,0
2022-10-18 00:00:00,17:00:00,4604,7959.26,5609.13,5930,3259,1304,0,1955,0
2022-10-18 00:00:00,18:00:00,4899,8254.26,5958.13,6141,3662,1421,0,2241,0
2022-10-18 00:00:00,19:00:00,5350,8705.26,6329.13,6141,3953,1535,0,2418,0
2022-10-18 00:00:00,20:00:00,5686,9041.26,6694.13,6141,4347,1658,0,2689,0
2022-10-18 00:00:00,21:00:00,5797,9152.26,6873.63,6141,4595,1734,0,2861,0
2022-10-18 00:00:00,22:00:00,5797,9152.26,7060.63,6141,4969,1854,0,3115,0
2022-10-18 00:00:00,23:00:00,6176,9531.26,7431.13,6336,5331,1948,0,3383,0
2022-10-18 00:00:00,23:59:00,6440,9795.26,7696.63,6728,5598,1948,0,3650,0
2022-10-19 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0
2022-10-19 00:00:00,01:00:00,235,235,270,399,305,22,0,283,0
2022-10-19 00:00:00,02:00:00,614,614,583,799,552,32,0,520,0
2022-10-19 00:00:00,03:00:00,696,696,733,1197,770,157,0,613,0
2022-10-19 00:00:00,04:00:00,1124,1124,1083.5,1596,1043,314,0,729,0
2022-10-19 00:00:00,05:00:00,1520,1520,1459,1995,1398,389,0,1009,0
2022-10-19 00:00:00,06:00:00,1767,1767,1777,2395,1787,518,0,1269,0
2022-10-19 00:00:00,07:00:00,2017,2017,2024,2765,2031,579,0,1452,0
2022-10-19 00:00:00,08:00:00,2017,2017,2201,3010,2385,705,0,1680,0
2022-10-19 00:00:00,09:00:00,2017,2017,2366,3010,2715,765,0,1950,0
2022-10-19 00:00:00,10:00:00,2017,2017,2513,3010,3009,838,0,2171,0
2022-10-19 00:00:00,11:00:00,2017,2017,2609,3040,3201,847,0,2354,0
2022-10-19 00:00:00,12:00:00,2017,2017,2827,3405,3637,979,77,2581,0
2022-10-19 00:00:00,13:00:00,2017,2017,3130.5,3804,4244,1115,329,2800,0
2022-10-19 00:00:00,14:00:00,2017,2017,3414,4203,4811,1236,513,3062,0
2022-10-19 00:00:00,15:00:00,2017,2017,3654.5,4603,5292,1386,786,3120,0
2022-10-19 00:00:00,16:00:00,2017,2017,4007,4823,5997,1557,1059,3381,0
2022-10-19 00:00:00,17:00:00,2017,2017,4311.5,5222,6606,1722,1299,3585,0
2022-10-19 00:00:00,18:00:00,2017,2017,4652,5579,7287,1898,1553,3836,0
2022-10-19 00:00:00,19:00:00,2017,2017,4974.5,5907,7932,2069,1808,4055,0
2022-10-19 00:00:00,20:00:00,2017,2017,5187.5,6236,8358,2211,1943,4204,0
2022-10-19 00:00:00,21:00:00,2017,2017,5517.5,6552,9018,2367,2171,4480,0
2022-10-19 00:00:00,22:00:00,2017,2017,5798,6677,9579,2491,2400,4688,0
2022-10-19 00:00:00,23:00:00,2017,2017,6065,6677,10113,2626,2538,4949,0
2022-10-19 00:00:00,23:59:00,2017,2017,6369,6895,10721,2754,2772,5195,0
2022-10-20 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0
2022-10-20 00:00:00,01:00:00,0,0,291,400,582,115,215,252,0
2022-10-20 00:00:00,02:00:00,0,0,607,796,1214,265,411,538,0
2022-10-20 00:00:00,03:00:00,0,0,824.5,1325,1649,277,629,743,0
2022-10-20 00:00:00,04:00:00,0,0,1057.5,2119,2115,277,855,983,0
2022-10-20 00:00:00,05:00:00,0,0,1315,2911,2630,298,1102,1230,0
2022-10-20 00:00:00,06:00:00,0,0,1569,3677,3138,428,1263,1447,0
2022-10-20 00:00:00,07:00:00,0,0,1868,4412,3736,598,1467,1671,0
2022-10-20 00:00:00,08:00:00,0,0,2119,4874,4238,624,1698,1916,0
2022-10-20 00:00:00,09:00:00,0,0,2415.5,5557,4831,765,1930,2136,0
2022-10-20 00:00:00,10:00:00,0,0,2687.5,6201,5375,843,2152,2380,0
2022-10-20 00:00:00,11:00:00,0,0,2961,6821,5922,973,2362,2587,0
2022-10-20 00:00:00,12:00:00,0,0,3168,7277,6336,1157,2504,2675,0
2022-10-20 00:00:00,13:00:00,0,0,3341.5,7628,6683,1293,2701,2689,0
2022-10-20 00:00:00,14:00:00,0,0,3609,7878,7218,1412,2881,2925,0
2022-10-20 00:00:00,15:00:00,0,0,3828.5,8172,7657,1578,3102,2977,0
2022-10-20 00:00:00,16:00:00,0,0,4036.5,8649,8073,1722,3363,2988,0
2022-10-20 00:00:00,17:00:00,0,0,4247,9048,8494,1822,3511,3161,0
2022-10-20 00:00:00,18:00:00,0,0,4568,9430,9136,1976,3715,3445,0
2022-10-20 00:00:00,19:00:00,0,0,4883.5,9780,9767,2125,3938,3704,0
2022-10-20 00:00:00,20:00:00,0,0,5214,10131,10428,2276,4189,3963,0
2022-10-20 00:00:00,21:00:00,0,0,5531.5,10734,11063,2417,4417,4229,0
2022-10-20 00:00:00,22:00:00,0,0,5834,11127,11668,2543,4667,4458,0
2022-10-20 00:00:00,23:00:00,0,0,6084.5,11520,12169,2672,4820,4677,0
2022-10-20 00:00:00,23:59:00,0,0,6402.5,11907,12805,2808,5048,4949,0
2022-10-21 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0
2022-10-21 00:00:00,01:00:00,438,438,552.5,175,667,126,274,267,0
2022-10-21 00:00:00,02:00:00,641,641,921,175,1201,256,504,441,0
2022-10-21 00:00:00,03:00:00,967,967,1365.5,419,1764,316,723,725,0
2022-10-21 00:00:00,04:00:00,1197,1197,1765.5,871,2334,404,957,973,0
2022-10-21 00:00:00,05:00:00,1524,1524,2234,1319,2944,539,1171,1234,0
2022-10-21 00:00:00,06:00:00,1943,1943,2687,1772,3431,676,1284,1471,0
2022-10-21 00:00:00,07:00:00,2129,2129,3059.5,2228,3990,774,1524,1692,0
2022-10-21 00:00:00,08:00:00,2427,2427,3446.5,2907,4466,884,1632,1950,0
2022-10-21 00:00:00,09:00:00,2912,2912,3960.5,3668,5009,996,1809,2204,0
2022-10-21 00:00:00,10:00:00,3068,3068,4358.5,4479,5649,1136,2036,2477,0
2022-10-21 00:00:00,11:00:00,3399,3399,4801,5312,6203,1266,2273,2664,0
2022-10-21 00:00:00,12:00:00,3794,3794,5188,6142,6582,1353,2468,2761,0
2022-10-21 00:00:00,13:00:00,3957,3957,5534.5,6982,7112,1448,2653,3011,0
2022-10-21 00:00:00,14:00:00,4367,4367,6070,7821,7773,1592,2919,3262,0
2022-10-21 00:00:00,15:00:00,4598,4598,6525,8582,8452,1749,3179,3524,0
2022-10-21 00:00:00,16:00:00,4843,4843,6952,9325,9061,1893,3439,3729,0
2022-10-21 00:00:00,17:00:00,5164,5164,7453.5,9920,9743,2007,3720,4016,0
2022-10-21 00:00:00,18:00:00,5427,5427,7951,10329,10475,2176,4010,4289,0
2022-10-21 00:00:00,19:00:00,5814,5814,8465,10734,11116,2349,4278,4489,0
2022-10-21 00:00:00,20:00:00,6217,6217,8900.5,11359,11584,2481,4536,4567,0
2022-10-21 00:00:00,21:00:00,6401,6401,9224,12169,12047,2625,4674,4748,0
2022-10-21 00:00:00,22:00:00,6781,6781,9736,12979,12691,2752,4920,5019,0
2022-10-21 00:00:00,23:00:00,7195,7195,10249,13785,13303,2851,5152,5300,0
2022-10-21 00:00:00,23:59:00,7310,7310,10641.5,14582,13973,2982,5422,5569,0
2022-10-22 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0
2022-10-22 00:00:00,01:00:00,425,425,539.5,589,654,146,253,255,0
2022-10-22 00:00:00,02:00:00,641,641,934.5,989,1228,269,463,496,0
2022-10-22 00:00:00,03:00:00,909,909,1296.5,1389,1684,328,643,713,0
2022-10-22 00:00:00,04:00:00,968,968,1705,1679,2442,481,886,1075,0
2022-10-22 00:00:00,05:00:00,1385,1385,2052,1798,2719,607,970,1142,0
2022-10-22 00:00:00,06:00:00,1833,1833,2479.5,2171,3126,739,1113,1274,0
2022-10-22 00:00:00,07:00:00,2130,2130,2867,2537,3604,835,1303,1466,0
2022-10-22 00:00:00,08:00:00,2358,2358,3191,2891,4024,957,1447,1620,0
2022-10-22 00:00:00,09:00:00,2363,2367,3350,3235,4333,1085,1505,1743,0
2022-10-22 00:00:00,10:00:00,2932,3391.2,4036.6,3245,4682,1245,1613,1824,0
2022-10-22 00:00:00,11:00:00,3364,4168.8,4594.4,3245,5020,1365,1635,2020,0
2022-10-22 00:00:00,12:00:00,3514,4438.8,4974.9,3744,5511,1488,1752,2271,0
2022-10-22 00:00:00,13:00:00,4080,5457.6,5738.8,4573,6020,1614,1916,2490,0
2022-10-22 00:00:00,14:00:00,4513,6237,6413.5,5391,6590,1739,2127,2724,0
2022-10-22 00:00:00,15:00:00,4652,6487.2,6842.1,6167,7197,1902,2369,2926,0
2022-10-22 00:00:00,16:00:00,5225,7518.6,7647.8,6955,7777,2048,2602,3127,0
2022-10-22 00:00:00,17:00:00,5632,8251.2,8322.6,7416,8394,2215,2805,3374,0
2022-10-22 00:00:00,18:00:00,5800,8553.6,8686.3,7821,8819,2357,2871,3591,0
2022-10-22 00:00:00,19:00:00,6377,9592.2,9488.1,8226,9384,2515,3103,3766,0
2022-10-22 00:00:00,20:00:00,6466,9752.4,9850.2,8807,9948,2661,3292,3995,0
2022-10-22 00:00:00,21:00:00,6952,10627.2,10580.1,9570,10533,2797,3517,4219,0
2022-10-22 00:00:00,22:00:00,7455,11532.6,11340.8,10299,11149,2960,3724,4465,0
2022-10-22 00:00:00,23:00:00,7778,12114,11934,10942,11754,3104,3952,4698,0
2022-10-22 00:00:00,23:59:00,8104,12700.8,12439.4,11530,12178,3226,4006,4946,0
2022-10-23 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0
2022-10-23 00:00:00,01:00:00,469,844.2,631.6,391,419,144,0,275,0
2022-10-23 00:00:00,02:00:00,820,1476,1115,774,754,239,0,515,0
2022-10-23 00:00:00,03:00:00,1154,2077.2,1566.1,1345,1055,290,0,765,0
2022-10-23 00:00:00,04:00:00,1686,3034.8,2234.9,1819,1435,438,0,997,0
2022-10-23 00:00:00,05:00:00,1731,3115.8,2440.9,2580,1766,543,0,1223,0
2022-10-23 00:00:00,06:00:00,2268,4082.4,3069.2,3188,2056,641,0,1415,0
2022-10-23 00:00:00,07:00:00,2436,4384.8,3412.4,3487,2440,755,0,1685,0
2022-10-23 00:00:00,08:00:00,2886,5194.8,3978.4,3674,2762,860,0,1902,0
2022-10-23 00:00:00,09:00:00,3226,5806.8,4441.4,3674,3076,921,0,2155,0
2022-10-23 00:00:00,10:00:00,3475,6255,4795,3687,3335,921,0,2414,0
2022-10-23 00:00:00,11:00:00,4037,7266.6,5425.3,4087,3584,921,0,2663,0
2022-10-23 00:00:00,12:00:00,4545,8181,5895,4487,3609,921,0,2688,0
2022-10-23 00:00:00,13:00:00,4798,8636.4,6226.7,4887,3817,921,0,2896,0
2022-10-23 00:00:00,14:00:00,5199,9358.2,6674.1,5236,3990,921,0,3069,0
2022-10-23 00:00:00,15:00:00,5725,10305,7243.5,5408,4182,921,0,3261,0
2022-10-23 00:00:00,16:00:00,5949,10708.2,7595.1,5757,4482,921,0,3561,0
2022-10-23 00:00:00,17:00:00,6365,11457,8111.5,6106,4766,921,0,3845,0
2022-10-23 00:00:00,18:00:00,6368,11462.4,8237.7,6471,5013,921,0,4092,0
2022-10-23 00:00:00,19:00:00,6950,12510,8896,6848,5282,921,0,4361,0
2022-10-23 00:00:00,20:00:00,7278,13100.4,9334.7,7141,5569,921,0,4648,0
2022-10-23 00:00:00,21:00:00,7545,13581,9712,7484,5843,921,0,4922,0
2022-10-23 00:00:00,22:00:00,8142,14655.6,10372.8,7845,6090,921,0,5169,0
2022-10-23 00:00:00,23:00:00,8357,15042.6,10691.3,8159,6340,921,0,5419,0
2022-10-23 00:00:00,23:59:00,8734,15721.2,11142.1,8447,6563,921,0,5642,0
2022-10-24 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0
2022-10-24 00:00:00,01:00:00,526,946.8,609.4,0,272,0,0,272,0
2022-10-24 00:00:00,02:00:00,597,1074.6,808.3,159,542,0,0,542,0
2022-10-24 00:00:00,03:00:00,1075,1935,1348,542,761,0,0,761,0
2022-10-24 00:00:00,04:00:00,1190,2142,1575,919,1008,0,0,1008,0
2022-10-24 00:00:00,05:00:00,1785,3213,2234.5,1293,1256,0,0,1256,0
2022-10-24 00:00:00,06:00:00,2058,3704.4,2603.2,1677,1502,0,0,1502,0
2022-10-24 00:00:00,07:00:00,2399,4318.2,3020.6,2062,1723,0,0,1723,0
2022-10-24 00:00:00,08:00:00,2978,5360.4,3634.7,2453,1909,0,0,1909,0
2022-10-24 00:00:00,09:00:00,3003,5397.9,3784.45,2854,2171,0,0,2171,0
2022-10-24 00:00:00,10:00:00,3439,6051.9,4237.95,3260,2424,0,0,2424,0
2022-10-24 00:00:00,11:00:00,3977,6858.9,4748.45,3657,2638,0,0,2638,0
2022-10-24 00:00:00,12:00:00,4508,7655.4,5242.2,4064,2829,0,0,2829,0
2022-10-24 00:00:00,13:00:00,5108,8555.4,5759.2,4481,2963,0,0,2963,0
2022-10-24 00:00:00,14:00:00,5610,9308.4,6237.7,4899,3167,0,0,3167,0
2022-10-24 00:00:00,15:00:00,5825,9630.9,6518.45,5316,3406,0,0,3406,0
2022-10-24 00:00:00,16:00:00,6219,10221.9,6957.45,5734,3693,0,0,3693,0
2022-10-24 00:00:00,17:00:00,6674,10904.4,7431.7,6136,3959,0,0,3959,0
2022-10-24 00:00:00,18:00:00,7226,11732.4,7978.2,6552,4224,0,0,4224,0
2022-10-24 00:00:00,19:00:00,7410,12008.4,8168.7,6953,4329,0,0,4329,0
2022-10-24 00:00:00,20:00:00,7941,12804.9,8710.45,7348,4616,0,0,4616,0
