DIA,HORA,Conversion Kg/Mj,Gas Planta (Mj),Vapor Elaboracion (Kg),Vapor Cocina (Kg),Vapor Envasado (Kg),Vapor Servicio (Kg),ET Elaboracion (Mj),ET Envasado (Mj),ET Servicios (Mj),Tot_Vapor_L3_L4,VAPOR DE LINEA 1 Y 2 KG,VAPOR DE LINEA 4 KG,Vapor_L5 (KG),Tot_Vapor_CIP_Bodega,Vapor L3
2022-11-22 00:00:00,20:00:00,3.356551279,432805.8055,80215.69,64080,32592.22,16135.69,269248.0769,109397.4577,54160.27091,29311.63,37,29594.69,3243.59,16135.69,0
2022-11-22 00:00:00,21:00:00,3.324830804,453951.8838,85369.91,68380,34174.01,16989.91,283840.5065,113622.8011,56488.57613,30725.63,38,31014.45,3410.38,16989.91,0
2022-11-22 00:00:00,22:00:00,3.321182361,472635.9008,88878.19,70920,35473.15,17958.19,295180.6769,117812.8001,59642.42386,31857.69,39,32168.53,3576.46,17958.19,0
2022-11-22 00:00:00,23:00:00,3.323372072,514359.9573,93350.94,74040,42108.62,19310.94,310239.9069,139942.6117,64177.43868,37974.75,395,33430.86,3738.87,19310.94,4543.89
2022-11-22 00:00:00,23:59:00,3.344882402,559269.7229,97207.25,76640,49427.11,20567.25,325146.8199,165327.8704,68795.03258,44776.31,746,34898.64,3904.8,20567.25,9877.67
2022-11-23 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-23 00:00:00,01:00:00,4.915132283,35185.76087,1116.13,790,5716.4,326.13,5485.926595,28096.86218,1602.972092,5184.81,363,1778.89,168.59,326.13,3405.92
2022-11-23 00:00:00,02:00:00,4.397138787,66396.57583,3651.53,2830,10626.89,821.53,16056.2842,46727.91021,3612.381428,9588.5,701,3119.44,337.39,821.53,6469.06
2022-11-23 00:00:00,03:00:00,3.960670394,106239.2403,9407.38,7590,15598.79,1817.38,37259.53145,61781.66573,7198.04316,14128.75,963,4478.55,507.04,1817.38,9650.2
2022-11-23 00:00:00,04:00:00,3.786172068,138004.6467,13638.47,11060,20232.71,2578.47,51637.59416,76604.52146,9762.531092,18339.19,1217,6009.17,676.52,2578.47,12330.02
2022-11-23 00:00:00,05:00:00,3.60013935,175183.3568,19701.44,15860,25117.28,3841.44,70927.92939,90425.70809,13829.7193,22783.19,1489,7339.09,845.09,3841.44,15444.1
2022-11-23 00:00:00,06:00:00,3.451900028,211698.1594,26482.97,21180,29542.07,5302.97,91416.56488,101976.2723,18305.32229,26801.69,1726,8754.88,1014.38,5302.97,18046.81
2022-11-23 00:00:00,07:00:00,3.345833977,245509.2003,32056.75,25220,34484.08,6836.75,107256.5634,115378.0065,22874.63044,31362.88,1938,10667.02,1183.2,6836.75,20695.86
2022-11-23 00:00:00,08:00:00,3.318842672,277598.4555,37546.81,30060,38609.53,7486.81,124611.9552,128138.9557,24847.54451,35095.31,2161,12116.44,1353.22,7486.81,22978.87
2022-11-23 00:00:00,09:00:00,3.282145086,312559.8253,43611.25,35510,43517.85,8101.25,143138.4499,142831.8975,26589.47788,39599.19,2396,13871.44,1522.66,8101.25,25727.75
2022-11-23 00:00:00,10:00:00,3.25228214,346381.74,48861.16,39560,48341.89,9301.16,158910.278,157221.4654,30249.99655,44011.44,2639,15721.08,1691.45,9301.16,28290.36
2022-11-23 00:00:00,11:00:00,3.28576358,375421.4893,52693.28,42720,51590.44,9973.28,173137.6603,169513.9888,32769.84019,46867.44,2863,16989.67,1860,9973.28,29877.77
2022-11-23 00:00:00,12:00:00,3.261917733,405444.1094,58516.72,47630,54892.8,10886.72,190876.7266,179055.7977,35511.58502,49809.56,3055,18128.03,2028.24,10886.72,31681.53
2022-11-23 00:00:00,13:00:00,3.280403957,431634.1749,61995.38,50390,57978.82,11605.38,203369.8899,190193.9505,38070.33447,52480.56,3301,19601.72,2197.26,11605.38,32878.84
2022-11-23 00:00:00,14:00:00,3.271315505,459719.669,66232.75,53240,61305.02,12992.75,216668.222,200548.0625,42503.38453,55475.94,3463,21505.98,2366.08,12992.75,33969.96
2022-11-23 00:00:00,15:00:00,3.254289935,494788.0018,71088.97,57140,67003.83,13948.97,231344.1196,218049.8896,45393.99268,60807.19,3662,23990.64,2534.64,13948.97,36816.55
2022-11-23 00:00:00,16:00:00,3.246948143,526944.0647,74363.06,59510,73072.91,14853.06,241452.9996,237263.9495,48227.11559,66487.75,3882,26170.89,2703.16,14853.06,40316.86
2022-11-23 00:00:00,17:00:00,3.222392827,560274.3152,79572.16,63800,78524.71,15772.16,256412.7576,253037.4623,50824.09526,71604.81,4048,28220.75,2871.9,15772.16,43384.06
2022-11-23 00:00:00,18:00:00,3.205780876,589293.5651,84729.94,68020,82382.28,16709.94,271625.6213,264099.5377,53568.40609,75107.69,4234,29990.31,3040.59,16709.94,45117.38
2022-11-23 00:00:00,19:00:00,3.265190901,616802.0712,88281.69,70670,83008.92,17611.69,288256.5709,271039.9703,57505.52994,75404.69,4395,31674.2,3209.23,17611.69,43730.49
2022-11-23 00:00:00,20:00:00,3.256478965,644502.7128,92358.84,74200,87396.3,18158.84,300764.6197,284604.2126,59133.8805,79489.43,4529,33840.03,3377.87,18158.84,45649.4
2022-11-23 00:00:00,21:00:00,3.251320415,674087.6131,97318.53,78450,91140.28,18868.53,316413.7234,296326.253,61347.63679,82900.84,4693,35108.8,3546.44,18868.53,47792.04
2022-11-23 00:00:00,22:00:00,3.266696332,699783.0968,99764.09,79950,94639.19,19814.09,325898.9869,309157.4948,64726.61513,86025.99,4898,36596.2,3715.2,19814.09,49429.79
2022-11-23 00:00:00,23:00:00,3.248592329,725701.1237,104070.34,83330,98578.73,20740.34,338082.1082,320242.1061,67376.90943,89727.84,4967,37745.66,3883.89,20740.34,51982.18
2022-11-23 00:00:00,23:59:00,3.231894401,748974.4954,108320.97,86630,101732.79,21690.97,350081.9365,328789.6344,70102.9245,92629.97,5053,39083.58,4049.82,21690.97,53546.39
2022-11-24 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-24 00:00:00,01:00:00,3.335350495,26609.65972,4038.53,3040,2941.01,998.53,13469.91303,9809.299158,3330.447529,2533.28,239,1376.61,168.73,998.53,1156.67
2022-11-24 00:00:00,02:00:00,3.319026295,53352.51793,8683.66,6720,5427.43,1963.66,28821.29587,18013.78288,6517.439174,4613,477,2761.11,337.43,1963.66,1851.89
2022-11-24 00:00:00,03:00:00,3.195729186,81968.79185,12643.63,9700,10062.22,2943.63,40405.61741,32156.13013,9407.044305,8922.38,634,4273.53,505.84,2943.63,4648.85
2022-11-24 00:00:00,04:00:00,3.184284985,110407.8854,16617.75,12740,14177.24,3877.75,52915.6518,45144.37245,12347.8611,12649.05,853,5912.66,675.19,3877.75,6736.39
2022-11-24 00:00:00,05:00:00,3.126119553,142276.7659,21476,16550,19110.26,4926,67136.54353,59740.95745,15399.26492,17211.44,1054,7313.8,844.82,4926,9897.64
2022-11-24 00:00:00,06:00:00,3.107814432,172790.6909,25608.25,19690,24072.28,5918.25,79585.68893,74812.1792,18392.82276,21736.4,1322,8953.44,1013.88,5918.25,12782.96
2022-11-24 00:00:00,07:00:00,3.134161248,205641.6906,28912.66,22390,30177.67,6522.66,90616.93854,94581.68386,20443.0682,27420.69,1574,11162.61,1182.98,6522.66,16258.08
2022-11-24 00:00:00,08:00:00,3.108803809,233276.2441,32349.09,25520,35859.12,6829.09,100566.9742,111478.9689,21230.30101,32787.32,1720,13002.5,1351.8,6829.09,19784.82
2022-11-24 00:00:00,09:00:00,3.11133004,268451.3118,36781.44,29030,41748.97,7751.44,114439.1992,129894.8245,24117.28812,38269.58,1958,15097.36,1521.39,7751.44,23172.22
2022-11-24 00:00:00,10:00:00,3.080550063,302476.1301,42022.78,33270,47413.44,8752.78,129453.2776,146059.4756,26963.37698,43599.25,2124,17215.72,1690.19,8752.78,26383.53
2022-11-24 00:00:00,11:00:00,3.078958891,333135.1619,45520.03,35530,52687.28,9990.03,140154.3011,162221.9692,30758.89169,48499.48,2329,19392.84,1858.8,9990.03,29106.64
2022-11-24 00:00:00,12:00:00,3.064440889,363929.0162,49565.34,38210,57838.02,11355.34,151890.0546,177241.1934,34797.7682,53266.69,2544,20939.75,2027.33,11355.34,32326.94
2022-11-24 00:00:00,13:00:00,3.052456244,396395.0813,55663.13,43580,62114.76,12083.13,169909.2687,189602.587,36883.22561,57208.06,2711,22532.41,2195.7,12083.13,34675.65
2022-11-24 00:00:00,14:00:00,3.088258188,421024.3079,57597,45170,66306.67,12427,177874.4068,204772.1165,38377.7845,61020.99,2921,24107.47,2364.68,12427,36913.52
2022-11-24 00:00:00,15:00:00,3.104915403,444275.5141,60194.19,47170,69869.42,13024.19,186897.8677,216938.6383,40439.00814,64266.18,3082,25368.17,2521.24,13024.19,38898.01
2022-11-24 00:00:00,16:00:00,3.183668753,473871.329,63968.34,50790,71697.74,13178.34,203654.0052,228261.8545,41955.46927,65907.31,3245,25653.92,2545.43,13178.34,40253.39
2022-11-24 00:00:00,17:00:00,3.205162554,499070.6369,67134.69,53890,75328.99,13244.69,215177.5945,241441.658,42451.38443,69294.89,3387,28974.44,2647.1,13244.69,40320.45
2022-11-24 00:00:00,18:00:00,3.260434604,526515.1293,69575.2,56050,78385.78,13525.2,226845.3897,255571.7096,44098.03011,72057.95,3535,30648.06,2792.83,13525.2,41409.89
2022-11-24 00:00:00,19:00:00,3.305414398,549055.5435,72030.27,57950,79997.39,14080.27,238089.8916,264424.5247,46541.12719,73499.33,3559,32399.13,2939.06,14080.27,41100.2
2022-11-24 00:00:00,20:00:00,3.309338394,569131.6444,75482.11,60490,81503.25,14992.11,249795.8447,269721.8345,49613.96523,74872.33,3559,33989.06,3071.92,14992.11,40883.27
2022-11-24 00:00:00,21:00:00,3.351081281,587621.251,78277.02,62930,81728.69,15347.02,262312.6564,273879.4832,51429.11144,74947.83,3559,35776.75,3221.86,15347.02,39171.08
2022-11-24 00:00:00,22:00:00,3.365144953,604483.007,81023,64620,82204.6,16403,272654.1395,276630.3948,55198.47266,75288.7,3559,37841.88,3356.9,16403,37446.82
2022-11-24 00:00:00,23:00:00,3.358974788,624033.4264,85933.88,68440,82353.16,17493.88,288649.7364,276622.1881,58761.50186,75288.7,3559,39733.06,3505.46,17493.88,35555.64
2022-11-24 00:00:00,23:59:00,3.366225682,640261.5781,88933.78,70150,82484.06,18783.78,299371.1743,277659.9612,63230.44265,75288.7,3559,41998.06,3636.36,18783.78,33290.64
2022-11-25 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-25 00:00:00,01:00:00,3.697081332,16367.9403,3448.48,2610,140.3,838.48,12749.31103,518.7005108,3099.928755,0,0,2432.06,140.3,838.48,0
2022-11-25 00:00:00,02:00:00,3.929121051,36596.02993,7380.95,5730,282.15,1650.95,29000.64602,1108.601505,6486.7824,0,1,4535.56,281.15,1650.95,0
2022-11-25 00:00:00,03:00:00,4.070554674,54836.19235,10800.52,8560,430.39,2240.52,43964.10717,1751.926026,9120.159158,0,1,6248.81,429.39,2240.52,0
2022-11-25 00:00:00,04:00:00,3.951510381,73371.28912,15188.55,12400,590.81,2788.55,60017.713,2334.591848,11018.98427,0,1,8897.19,589.81,2788.55,0
2022-11-25 00:00:00,05:00:00,4.088493509,91928.87708,18484.8,15220,735.18,3264.8,75574.98482,3005.778658,13348.11361,0,1,11077.06,734.18,3264.8,0
2022-11-25 00:00:00,06:00:00,4.123404042,111268.7386,22229.23,18340,866.22,3889.23,91660.09684,3571.77505,16036.8667,0,1,13125.94,865.22,3889.23,0
2022-11-25 00:00:00,07:00:00,3.954157673,132649.7716,27446.19,22360,1014.53,5086.19,108526.5628,4011.611584,20111.59722,0,3,14704.38,1011.53,5086.19,0
2022-11-25 00:00:00,08:00:00,3.964566793,153134.3658,31330.09,25200,1165.57,6130.09,124210.2344,4620.980117,24303.15125,0,6,16454,1159.57,6130.09,0
2022-11-25 00:00:00,09:00:00,3.968732553,172145.0445,35056.39,28060,1322.54,6996.39,139129.4362,5248.80755,27766.80074,0,6,18115.31,1316.54,6996.39,0
2022-11-25 00:00:00,10:00:00,3.9131127,191258.5094,39410.25,31410,1465.81,8000.25,154216.7498,5735.879727,31305.87988,0,6,19852.25,1459.81,8000.25,0
2022-11-25 00:00:00,11:00:00,3.895005566,208477.6801,42929.97,33940,1604.42,8989.97,167212.4721,6249.22483,35015.98319,0,6,21634.25,1598.42,8989.97,0
2022-11-25 00:00:00,12:00:00,3.89161222,229189.6135,47118.52,37090,1746.19,10028.52,183367.0082,6795.494342,39027.11098,0,7,23783.75,1739.19,10028.52,0
2022-11-25 00:00:00,13:00:00,3.929679418,250321.6793,51288.64,40770,1893,10518.64,201547.913,7438.883139,41334.88312,0,7,25370.25,1886,10518.64,0
2022-11-25 00:00:00,14:00:00,3.968945263,269325.283,54563.53,43310,2041.09,11253.53,216559.6639,8100.974487,44664.64459,0,7,27155.19,2034.09,11253.53,0
2022-11-25 00:00:00,15:00:00,3.929862108,290368.0402,59497.89,47310,2201.81,12187.89,233818.5034,8652.809689,47896.72709,0,8,28804.19,2193.81,12187.89,0
2022-11-25 00:00:00,16:00:00,4.054893334,304604.0738,60486.48,48210,2357.16,12276.48,245266.2245,9558.03237,49779.81691,0,8,30487.13,2349.16,12276.48,0
2022-11-25 00:00:00,17:00:00,3.977974041,323769.6144,65504.17,52120,2502.24,13384.17,260573.8878,9953.845764,53241.88082,0,8,32602.75,2494.24,13384.17,0
2022-11-25 00:00:00,18:00:00,3.981580272,339349.6088,68285.98,53990,2647.92,14295.98,271886.1108,10542.90603,56920.59193,0,8,34891.38,2639.92,14295.98,0
2022-11-25 00:00:00,19:00:00,3.957211837,352441.4744,71118,55970,2797.08,15148,281428.9914,11068.63809,59943.84491,0,11,36549.44,2786.08,15148,0
2022-11-25 00:00:00,20:00:00,4.021264879,373597.8655,74241.81,58520,2941.94,15721.81,298545.9831,11830.32,63221.56238,0,15,38329.56,2926.94,15721.81,0
2022-11-25 00:00:00,21:00:00,4.030597031,388805.3355,77318.25,61270,3096.96,16048.25,311638.7089,12482.59778,64684.02881,0,18,40043.63,3078.96,16048.25,0
2022-11-25 00:00:00,22:00:00,4.11526554,404458.0093,78775.09,62510,3242.18,16265.09,324180.4133,13342.43163,66935.16438,0,19,41839.81,3223.18,16265.09,0
2022-11-25 00:00:00,23:00:00,4.299379415,451659.8251,82477.84,65970,6066.65,16507.84,354603.5275,26082.83013,70973.46748,2175.25,520,44077.25,3371.4,16507.84,0
2022-11-25 00:00:00,23:59:00,4.221086228,488130.928,86040.28,68660,12220.51,17380.28,363183.441,51583.82646,73363.66055,7838.16,880,46526.13,3502.35,17380.28,0
2022-11-26 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-26 00:00:00,01:00:00,3.107097837,29301.98329,3466.13,3140,5638.4,326.13,10769.60503,17519.06044,1013.317818,5184.81,285,1778.89,168.59,326.13,3405.92
2022-11-26 00:00:00,02:00:00,3.576489656,65896.64309,7221.53,6400,10381.89,821.53,25827.72735,37130.7222,2938.193547,9588.5,456,3119.44,337.39,821.53,6469.06
2022-11-26 00:00:00,03:00:00,3.50895771,99007.17171,11067.38,9250,15330.79,1817.38,38834.96838,53795.09377,6377.109563,14128.75,695,4478.55,507.04,1817.38,9650.2
2022-11-26 00:00:00,04:00:00,3.478257925,128440.413,14458.47,11880,19889.71,2578.47,50290.28786,69181.54143,8968.583712,18339.19,874,6009.17,676.52,2578.47,12330.02
2022-11-26 00:00:00,05:00:00,3.35710486,156679.9781,18141.44,14300,24688.28,3841.44,60902.71639,82881.14478,12896.11689,22783.19,1060,7339.09,845.09,3841.44,15444.1
2022-11-26 00:00:00,06:00:00,3.283401657,184271.1007,21732.97,16430,29086.07,5302.97,71358.06972,95501.25045,17411.78049,26801.69,1270,8754.88,1014.38,5302.97,18046.81
2022-11-26 00:00:00,07:00:00,3.291529566,214566.8469,24316.75,17480,34034.08,6836.75,80039.30156,112024.1806,22503.36476,31362.88,1488,10667.02,1183.2,6836.75,20695.86
2022-11-26 00:00:00,08:00:00,3.296740287,243217.5092,28166.81,20680,38121.53,7486.81,92858.65728,125676.7837,24682.06815,35095.31,1673,12116.44,1353.22,7486.81,22978.87
2022-11-26 00:00:00,09:00:00,3.361302171,270394.407,29341.25,21240,43000.85,8101.25,98624.80732,144538.8505,27230.74921,39599.19,1879,13871.44,1522.66,8101.25,25727.75
2022-11-26 00:00:00,10:00:00,3.475866843,304691.7415,30541.16,21240,47816.89,9301.16,106157.0054,166205.1425,32329.59364,44011.44,2114,15721.08,1691.45,9301.16,28290.36
2022-11-26 00:00:00,11:00:00,3.517100082,328605.7557,31315.85,21240,52039.18,10075.85,110140.9786,183027.0043,35437.77286,48046.35,2262,17057.11,1730.83,10075.85,30989.24
2022-11-26 00:00:00,12:00:00,3.572683685,355433.4025,32077.85,21240,56570.69,10837.85,114604.0114,202109.1812,38720.20988,52330.68,2462,18412.27,1778.01,10837.85,33918.41
2022-11-26 00:00:00,13:00:00,3.571210165,379045.3542,32832.72,21240,61713.75,11592.72,117252.5434,220392.7713,41400.0395,57272.16,2635,19958.33,1806.59,11592.72,37313.83
2022-11-26 00:00:00,14:00:00,3.591175581,402230.3392,33605.28,21240,66034.64,12365.28,120682.4609,237141.9867,44405.89159,61352.79,2823,21340.96,1858.85,12365.28,40011.83
2022-11-26 00:00:00,15:00:00,3.60994913,424556.1898,34198.75,21240,70449.75,12958.75,123455.7478,254320.0137,46780.42829,65505.13,3054,22607.27,1890.62,12958.75,42897.86
2022-11-26 00:00:00,16:00:00,3.651179601,445848.0604,34425.94,21240,74498.81,13185.94,125695.2899,272008.5354,48144.23514,69318.33,3255,24259.93,1925.48,13185.94,45058.4
2022-11-26 00:00:00,17:00:00,3.687556981,466779.8497,34654.19,21240,78514.03,13414.19,127789.3003,289524.9594,49465.58998,73155.04,3390,25619.21,1968.99,13414.19,47535.83
2022-11-26 00:00:00,18:00:00,3.711572542,492203.9572,35138.35,21240,83576.62,13898.35,130418.535,310200.688,51584.73424,77944.77,3636,27283.83,1995.85,13898.35,50660.94
2022-11-26 00:00:00,19:00:00,3.741561864,518796.0257,35919.41,21240,88058.79,14679.41,134394.6946,329477.4105,54923.92064,82192.99,3849,28661.8,2016.8,14679.41,53531.19
2022-11-26 00:00:00,20:00:00,3.768576464,545502.0085,36696.66,21240,92596.83,15456.66,138294.1692,348958.2342,58249.6051,86571.85,3990,30054.86,2034.98,15456.66,56516.99
2022-11-26 00:00:00,21:00:00,3.797230424,572115.3418,37489.91,21240,96926.66,16249.91,142357.8269,368052.8623,61704.65264,90641.29,4225,31335.02,2060.37,16249.91,59306.27
2022-11-26 00:00:00,22:00:00,3.803600943,598919.4547,38339.47,21240,102022.23,17099.47,145828.0442,388051.8502,65039.56022,95547.83,4389,33247.43,2085.4,17099.47,62300.4
2022-11-26 00:00:00,23:00:00,3.804384167,630316.1135,39766.6,21240,107388.31,18526.6,151287.4234,408546.3863,70482.30372,100716.18,4567,35221.46,2105.13,18526.6,65494.72
2022-11-26 00:00:00,23:59:00,3.813064573,656342.5,40845.1,21240,111679.72,19605.1,155745.0038,425841.9839,74755.51227,104768.65,4780,36574.52,2131.07,19605.1,68194.13
2022-11-27 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-27 00:00:00,01:00:00,4.435860163,26099.93582,780.44,0,4322.97,780.44,3461.922706,19176.09041,3461.922706,4095.53,202,1334.91,25.44,780.44,2760.62
2022-11-27 00:00:00,02:00:00,4.135398009,52554.95372,1698.75,0,9311.06,1698.75,7025.007368,38504.93899,7025.007368,8866.03,394,2699.06,51.03,1698.75,6166.97
2022-11-27 00:00:00,03:00:00,4.302272446,78656.46809,1945.69,0,14391.16,1945.69,8370.888476,61914.69114,8370.888476,13737.8,579,4352.75,74.36,1945.69,9385.05
2022-11-27 00:00:00,04:00:00,4.435399376,104767.9477,2216.19,0,19188.48,2216.19,9829.687744,85108.57222,9829.687744,18273.2,817,5763.44,98.28,2216.19,12509.76
2022-11-27 00:00:00,05:00:00,4.397212748,127494.6772,2982.03,0,23030.37,2982.03,13112.62033,101269.4366,13112.62033,21935.92,974,7118.94,120.45,2982.03,14816.98
2022-11-27 00:00:00,06:00:00,4.194871582,154622.589,4263.53,0,28332.85,4263.53,17884.96084,118852.6673,17884.96084,27012.02,1175,9290.34,145.83,4263.53,17721.68
2022-11-27 00:00:00,07:00:00,4.243294133,184364.0862,4845.44,0,33757.46,4845.44,20560.62712,143242.832,20560.62712,32201.08,1384,11683.66,172.38,4845.44,20517.42
2022-11-27 00:00:00,08:00:00,4.207842233,211243.821,5997.81,0,38206.79,5997.81,25237.83823,160768.1446,25237.83823,36432.77,1581,13397.19,193.02,5997.81,23035.58
2022-11-27 00:00:00,09:00:00,4.27300056,236550.1917,6780.81,0,41797.65,6780.81,28974.40493,178601.3819,28974.40493,39741.61,1841,15025.47,215.04,6780.81,24716.14
2022-11-27 00:00:00,10:00:00,4.248574714,260487.8906,7575.31,0,46161.21,7575.31,32184.27052,196119.3496,32184.27052,43929.08,1995,16468.81,237.13,7575.31,27460.27
2022-11-27 00:00:00,11:00:00,4.213792289,285777.5811,8451.66,0,50916.25,8451.66,35613.53974,214550.5017,35613.53974,48554.02,2106,18296.88,256.23,8451.66,30257.14
2022-11-27 00:00:00,12:00:00,4.215840722,309066.2766,9214.56,0,54881.59,9214.56,38847.11729,231372.042,38847.11729,52310.2,2292,19703.22,279.39,9214.56,32606.98
2022-11-27 00:00:00,13:00:00,4.145697706,334677.8228,10506.19,0,59716.57,10506.19,43555.48778,247566.8472,43555.48778,57002.7,2416,21069.69,297.87,10506.19,35933.01
2022-11-27 00:00:00,14:00:00,4.123400513,360161.634,11297.34,0,64751.1,11297.34,46583.45755,266994.7189,46583.45755,61821.95,2611,22453.25,318.15,11297.34,39368.7
2022-11-27 00:00:00,15:00:00,4.127445206,383746.1224,11739.09,0,69496.07,11739.09,48452.45074,286841.2209,48452.45074,66417.95,2743,24010.88,335.12,11739.09,42407.07
2022-11-27 00:00:00,16:00:00,4.155844112,408161.9074,12010.03,0,74193.9,12010.03,49911.81246,308338.2824,49911.81246,70908.61,2935,25823.5,350.29,12010.03,45085.11
2022-11-27 00:00:00,17:00:00,4.130907307,432810.319,13315.81,310,78452.05,13005.81,55006.37683,324078.1466,53725.79556,74984.98,3099,27055.78,368.07,13005.81,47929.2
2022-11-27 00:00:00,18:00:00,4.135300716,458044.0613,14137.06,310,82800.27,13827.06,58460.99435,342404.0159,57179.05112,79154.86,3263,28505.25,382.41,13827.06,50649.61
2022-11-27 00:00:00,19:00:00,4.133656192,483565.6835,14920.06,310,87452.44,14610.06,61674.3984,361498.3201,60392.96498,83676.2,3379,29871.06,397.24,14610.06,53805.14
2022-11-27 00:00:00,20:00:00,4.154042525,509120.7811,15679.63,310,91511.06,15369.63,65133.84979,380140.8347,63846.09661,87542.86,3551,31202.03,417.2,15369.63,56340.83
2022-11-27 00:00:00,21:00:00,4.165184879,532697.8232,16457.53,310,95287.9,16147.53,68548.65511,396891.7203,67257.44779,91201.42,3635,32554.72,451.48,16147.53,58646.7
2022-11-27 00:00:00,22:00:00,4.185702189,557893.7439,17004.06,310,99587.46,16694.06,71173.93116,416843.4493,69876.36348,95424.08,3691,33885.41,472.38,16694.06,61538.67
2022-11-27 00:00:00,23:00:00,4.11699576,588287.5284,20857.88,2860,104036.67,17997.88,85871.80352,428318.5293,74097.19565,99719.58,3818,35458.31,499.09,17997.88,64261.27
2022-11-27 00:00:00,23:59:00,4.066108982,617854.124,24142.16,4840,108507.86,19302.16,98164.65363,441204.7842,78484.68615,104098.17,3887,36834.22,522.69,19302.16,67263.95
2022-11-28 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-28 00:00:00,01:00:00,3.693194192,29943.42134,2034.13,440,4479.47,1594.13,7512.437101,16543.55259,5887.431657,4390.81,67,1383.31,21.66,1594.13,3007.5
2022-11-28 00:00:00,02:00:00,3.748963584,56766.28174,3055.44,450,9480.98,2605.44,11454.73329,35543.84876,9767.699681,9205.75,230,2983.81,45.23,2605.44,6221.94
2022-11-28 00:00:00,03:00:00,3.649553519,86708.86616,5509.44,1850,14589.88,3659.44,20106.99614,53246.5479,13355.32213,14164.5,357,4931.47,68.38,3659.44,9233.03
2022-11-28 00:00:00,04:00:00,3.662328321,117432.0083,7616.78,2690,19521.29,4926.78,27895.14911,71493.37323,18043.48593,18914.81,517,7058.69,89.48,4926.78,11856.12
2022-11-28 00:00:00,05:00:00,3.835583075,144763.3819,9155.19,3170,22601.83,5985.19,35115.49182,86691.19662,22956.69347,21803.06,688,8390.13,110.77,5985.19,13412.93
2022-11-28 00:00:00,06:00:00,3.91769454,169276.1766,10245.84,3170,25886.43,7075.84,40140.07143,101415.1255,27720.97973,24921.47,822,9701.34,142.96,7075.84,15220.13
2022-11-28 00:00:00,07:00:00,4.043856623,195413.7099,12097.66,4220,28348.28,7877.66,48921.20251,114636.3798,31856.12756,27253.31,927,11061.06,167.97,7877.66,16192.25
2022-11-28 00:00:00,08:00:00,4.138012804,219229.477,13243.22,4880,31372.97,8363.22,54800.61393,129821.7516,34607.11145,30136.59,1042,12860.63,194.38,8363.22,17275.96
2022-11-28 00:00:00,09:00:00,4.050561265,245854.9728,16051.78,6640,35232.96,9411.78,65018.7183,142713.263,38122.9915,33845.19,1167,14662.5,220.77,9411.78,19182.69
2022-11-28 00:00:00,10:00:00,4.014040669,276861.27,19765.72,9660,39101.77,10105.72,79340.40394,156956.095,40564.77107,37602,1254,16587.28,245.77,10105.72,21014.72
2022-11-28 00:00:00,11:00:00,3.954442258,306134.4919,24423.31,13350,41918.72,11073.31,96580.56915,165765.1578,43788.765,40334.72,1312,17974.44,272,11073.31,22360.28
2022-11-28 00:00:00,12:00:00,3.794465995,334639.9134,29992.41,17090,45296.75,12902.41,113805.1799,171876.9776,48957.756,43677.91,1320,20049.34,298.84,12902.41,23628.57
2022-11-28 00:00:00,13:00:00,3.722619128,362066.1057,34997.56,20370,47636,14627.56,130282.5863,177330.6848,54452.83465,45988.34,1324,21373.56,323.66,14627.56,24614.78
2022-11-28 00:00:00,14:00:00,3.679240246,386518.0953,40253.59,24360,48906.6,15893.59,148102.6284,179939.131,58476.33598,47226.09,1329,22654.31,351.51,15893.59,24571.78
2022-11-28 00:00:00,15:00:00,3.636767265,408787.3695,45273.91,28400,50256.23,16873.91,164650.6739,182770.2121,61366.48353,48547.91,1330,23999.5,378.32,16873.91,24548.41
2022-11-28 00:00:00,16:00:00,3.611518136,432606.3501,50347.09,32550,51641,17797.09,181829.4287,186502.4081,64274.51331,49904.16,1333,25345.09,403.84,17797.09,24559.07
2022-11-28 00:00:00,17:00:00,3.607532643,452907.5052,53936.75,35220,52891.45,18716.75,194578.5863,190807.6324,67521.28659,51130,1333,26640.72,428.45,18716.75,24489.28
2022-11-28 00:00:00,18:00:00,3.614378736,474582.6747,57504.22,37890,54185.64,19614.22,207842.03,195847.425,70893.21969,52394.91,1335,27959,455.73,19614.22,24435.91
2022-11-28 00:00:00,19:00:00,3.577855865,500215.2699,63023.44,42470,56231.79,20553.44,225488.7844,201189.2396,73537.24584,54405.31,1345,29976.03,481.48,20553.44,24429.28
2022-11-28 00:00:00,20:00:00,3.565686219,523569.4258,66938.31,45290,58248.91,21648.31,238681.0095,207697.3357,77191.08064,56394.41,1348,31934.84,506.5,21648.31,24459.57
2022-11-28 00:00:00,21:00:00,3.545438124,545730.9605,71335.91,48400,59653.01,22935.91,252917.0549,211496.0559,81317.84972,57770.88,1351,33306.03,531.13,22935.91,24464.85
