DIA,HORA,Aire Producido (M3),Aire Planta (M3),Aire Elaboracion (m3),Aire Envasado (M3),Aire Servicios (M3),Tot Aire Expulsion,Totalizador_Aire_Bodega,Totalizador_Aire_Cocina,Totalizador_Aire_L2,Totalizador_Aire_L3,Totaliador_Aire_L4,Totalizador_Aire_L5
2022-12-14 00:00:00,23:00:00,57681,41699.22,24055.89,18545.06,15080.05,901.73,16602.75,6551.41,8972.66,6560.34,74.81,2937.25
2022-12-14 00:00:00,23:59:00,60232,43507.31,25078.32,19369.62,15784.06,940.63,17316.56,6821.13,9365.38,6866.59,75.06,3062.59
2022-12-15 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-15 00:00:00,01:00:00,2634,1869.36,1050.87,858.76,724.37,40.27,725.77,284.83,413.56,317.14,0,128.06
2022-12-15 00:00:00,02:00:00,5261,3743.2,2110.6,1713.32,1437.08,80.72,1464.19,565.69,823.06,633.81,0.09,256.36
2022-12-15 00:00:00,03:00:00,7783,5617.82,3155.73,2574.68,2052.59,112.59,2197.53,845.61,1242.53,949.84,0.78,381.53
2022-12-15 00:00:00,04:00:00,10325,7488.82,4218.59,3422.26,2684.15,152.03,2936.59,1129.97,1635.88,1273.84,2.81,509.73
2022-12-15 00:00:00,05:00:00,12864,9342.67,5285.06,4249.3,3329.64,191.69,3674.81,1418.56,2025,1582.34,4.38,637.58
2022-12-15 00:00:00,06:00:00,15292,11106.26,6355.57,4982.17,3954.26,231.48,4410.39,1713.7,2415.75,1797.67,8.53,760.22
2022-12-15 00:00:00,07:00:00,17837,12972.34,7424.6,5818.47,4593.93,270.73,5152.03,2001.84,2809.84,2072,10.72,925.91
2022-12-15 00:00:00,08:00:00,20485,14953.34,8592.97,6670.7,5221.33,310.33,6006.03,2276.61,3189,2371.83,16.03,1093.84
2022-12-15 00:00:00,09:00:00,23247,17049.8,9896.61,7502.96,5847.43,349.77,6978.73,2568.11,3566.56,2684.08,18.88,1233.44
2022-12-15 00:00:00,10:00:00,26010,19141.68,11241.94,8288.32,6479.74,388.58,8008.25,2845.11,3944.03,2983.38,19.72,1341.19
2022-12-15 00:00:00,11:00:00,28632,21087.85,12524.31,8991.35,7116.34,427.81,8974.25,3122.25,4336.38,3280.58,20.09,1354.3
2022-12-15 00:00:00,12:00:00,31272,23050.13,13815.74,9702.36,7753.9,467.97,9931.08,3416.69,4723.03,3586.56,28.66,1364.11
2022-12-15 00:00:00,13:00:00,33934,24978.3,15081.35,10404.9,8447.75,507.95,10875.77,3697.63,5113,3888.77,28.66,1374.47
2022-12-15 00:00:00,14:00:00,36579,26868.75,16309.79,11106.01,9163.2,547.05,11808.66,3954.08,5497.41,4194.94,29.16,1384.5
2022-12-15 00:00:00,15:00:00,39182,28712.87,17503.55,11796.51,9881.94,587.19,12738.27,4178.09,5886.06,4486.5,30.34,1393.61
2022-12-15 00:00:00,16:00:00,41844,30616.47,18757.93,12486.09,10599.98,627.55,13740.91,4389.47,6266.53,4786.8,31.13,1401.63
2022-12-15 00:00:00,17:00:00,44378,32446.96,19935.5,13178.91,11263.59,667.45,14671.52,4596.53,6656.69,5081.98,31.38,1408.86
2022-12-15 00:00:00,18:00:00,46807,34189.9,21007.74,13889.72,11909.54,707.56,15478.3,4821.88,7047.75,5393.84,33.94,1414.19
2022-12-15 00:00:00,19:00:00,49204,35913.34,22084.62,14577.19,12542.19,748.47,16257.13,5079.02,7441.81,5681.34,35.63,1418.41
2022-12-15 00:00:00,20:00:00,51652,37669.93,23197.56,15261.98,13192.46,789.61,17041.73,5366.22,7812.56,5987.78,37.59,1424.05
2022-12-15 00:00:00,21:00:00,54014,39369.73,24274.19,15925.54,13814.27,830,17816.52,5627.67,8169.75,6287.69,40.16,1427.94
2022-12-15 00:00:00,22:00:00,56368,41063.9,25347.39,16587.09,14433.52,870.58,18572.14,5904.67,8519.59,6593.8,42.28,1431.42
2022-12-15 00:00:00,23:00:00,58658,42699.15,26407.55,17203.46,15046.99,911.86,19321.92,6173.77,8866.91,6858.7,44.19,1433.66
2022-12-15 00:00:00,23:59:00,60945,44346.99,27450.13,17849.94,15644.93,953.08,20059.22,6437.83,9207.94,7159.06,46.38,1436.56
2022-12-16 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-16 00:00:00,01:00:00,2248,1707.92,1106.92,626.58,514.5,25.58,794.03,287.31,339.75,284.58,1.03,1.22
2022-12-16 00:00:00,02:00:00,4513,3494.24,2247.96,1288.3,976.74,42.02,1650.89,555.05,705.09,578.61,1.38,3.22
2022-12-16 00:00:00,03:00:00,6738,5193.38,3337.41,1920.31,1480.28,64.34,2484.77,788.3,1048.47,866.23,1.78,3.83
2022-12-16 00:00:00,04:00:00,9067,6832.81,4354.1,2584.48,2128.42,105.77,3225.52,1022.81,1415.44,1158.73,3.56,6.75
2022-12-16 00:00:00,05:00:00,11407,8451.88,5332.03,3266.74,2808.23,146.89,3930.41,1254.73,1794,1455.61,6.88,10.25
2022-12-16 00:00:00,06:00:00,13709,10024.64,6311.38,3901.37,3496.25,188.11,4644.64,1478.63,2156.38,1722.55,9.56,12.88
2022-12-16 00:00:00,07:00:00,16001,11602.79,7285.99,4546.36,4168.65,229.56,5362.66,1693.77,2503.56,2016.17,11.63,15
2022-12-16 00:00:00,08:00:00,18438,13339.62,8368.11,5242.14,4827.75,270.63,6203.7,1893.78,2875.22,2332.11,14.25,20.56
2022-12-16 00:00:00,09:00:00,20798,15068.67,9469.26,5909.68,5419.06,310.27,7079.44,2079.55,3243.5,2623.03,18.59,24.56
2022-12-16 00:00:00,10:00:00,22892,16707.01,10415.84,6618.28,5857.88,327.11,7822.5,2266.23,3644.56,2925.72,21,27
2022-12-16 00:00:00,11:00:00,24964,18327.17,11358.13,7313.23,6292.64,344.19,8558.83,2455.11,4038.72,3222.17,23.34,29
2022-12-16 00:00:00,12:00:00,26915,19945.07,12285.51,8010.56,6618.93,351,9292.13,2642.38,4441.84,3512.28,25.81,30.63
2022-12-16 00:00:00,13:00:00,28685,21442.32,13081.94,8711.38,6891.68,351,10018.13,2712.81,4840.44,3814.5,25.81,30.63
2022-12-16 00:00:00,14:00:00,30405,22877.01,13831.56,9396.45,7176.99,351,10714.53,2766.03,5232.03,4107.98,25.81,30.63
2022-12-16 00:00:00,15:00:00,32140,24316.76,14593.97,10073.79,7472.24,351,11404.42,2838.55,5620.63,4396.59,25.94,30.63
2022-12-16 00:00:00,16:00:00,34022,25898.52,15511.52,10738,7772.48,351,12116.14,3044.38,5995.34,4686.03,26,30.63
2022-12-16 00:00:00,17:00:00,35776,27348.92,16419.07,11280.85,8076.08,351,12822.84,3245.23,6290.78,4933.44,26,30.63
2022-12-16 00:00:00,18:00:00,37488,28756.32,17332.38,11774.94,8380.68,351,13537.41,3443.97,6580.34,5137.97,26,30.63
2022-12-16 00:00:00,19:00:00,38963,29964.3,18232.65,12082.65,8647.7,351,14249.7,3631.95,6757.13,5268.89,26,30.63
2022-12-16 00:00:00,20:00:00,40349,31126.58,19138.53,12339.05,8871.42,351,14966.06,3821.47,6889.69,5389.59,26,33.77
2022-12-16 00:00:00,21:00:00,41652,32239.09,20047.12,12542.97,9061.91,351,15685.98,4010.14,7002.22,5472.83,26,41.92
2022-12-16 00:00:00,22:00:00,42934,33328.93,20951.62,12728.31,9254.07,351,16410.53,4190.09,7114.72,5537.78,26,49.81
2022-12-16 00:00:00,23:00:00,44245,34431.61,21868.57,12914.04,9462.39,351,17147.16,4370.41,7227.19,5603.88,26,56.97
2022-12-16 00:00:00,23:59:00,45598,35528.74,22781.14,13098.6,9718.26,351,17879.42,4550.72,7337.81,5672.13,26,62.66
2022-12-17 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-17 00:00:00,01:00:00,1349,1105.75,917.19,188.56,243.25,0,736.31,180.88,112.5,68.2,0,7.86
2022-12-17 00:00:00,02:00:00,2812,2320.15,1948.78,371.37,491.85,0,1581.83,366.95,221.06,141.98,0,8.33
2022-12-17 00:00:00,03:00:00,4258,3546.41,2990.32,556.09,711.59,0,2433.55,556.77,332.81,214.95,0,8.33
2022-12-17 00:00:00,04:00:00,5751,4825.29,4094.69,730.6,925.71,0,3342.77,751.92,431.63,290.27,0,8.7
2022-12-17 00:00:00,05:00:00,7237,6107.68,5217.43,890.25,1129.32,0,4278.52,938.91,514.28,365.25,0,10.72
2022-12-17 00:00:00,06:00:00,8798,7404.41,6385.69,1018.72,1393.59,0,5255.92,1129.77,565,443,0,10.72
2022-12-17 00:00:00,07:00:00,10181,8593.39,7407.75,1185.64,1587.61,0,6090.69,1317.06,656.53,513.11,0,16
2022-12-17 00:00:00,08:00:00,11625,9819.06,8490.98,1328.08,1805.94,0,6961.59,1529.39,724.16,586.17,0,17.75
2022-12-17 00:00:00,09:00:00,13033,11037.49,9544.09,1493.4,1995.51,0,7786.75,1757.34,808.28,657.73,0,27.39
2022-12-17 00:00:00,10:00:00,14429,12239.07,10542.07,1697,2189.93,0,8577.19,1964.88,913.22,728.55,0,55.23
2022-12-17 00:00:00,11:00:00,15908,13519.65,11636.24,1883.41,2388.35,0,9485.77,2150.47,1005.78,803.36,0,74.27
2022-12-17 00:00:00,12:00:00,17249,14668.72,12580.31,2088.41,2580.28,0,10244.36,2335.95,1107.16,871.28,0,109.97
2022-12-17 00:00:00,13:00:00,18793,15964.09,13617.53,2346.56,2828.91,0,11072.39,2545.14,1154.25,949.06,0,243.25
2022-12-17 00:00:00,14:00:00,20414,17348.91,14730.39,2618.52,3065.09,0,11990.19,2740.2,1208.31,1030.44,0,379.77
2022-12-17 00:00:00,15:00:00,22040,18722.55,15831.79,2890.76,3317.45,0,12895.02,2936.77,1262.25,1111.98,0,516.53
2022-12-17 00:00:00,16:00:00,23630,20069.77,16913.53,3156.24,3560.23,0,13778.59,3134.94,1312.91,1191.63,0,651.7
2022-12-17 00:00:00,17:00:00,25110,21288.47,17886.51,3401.96,3821.53,0,14517.7,3368.81,1353.88,1266.13,0,781.95
2022-12-17 00:00:00,18:00:00,26559,22482.75,18896.44,3586.31,4076.25,0,15252.22,3644.22,1394.03,1339.22,0,853.06
2022-12-17 00:00:00,19:00:00,27968,23649.78,19936.27,3713.51,4318.22,0,16040.22,3896.05,1441.63,1410.33,0,861.55
2022-12-17 00:00:00,20:00:00,29263,24784.63,20897.46,3887.17,4478.37,0,16784.41,4113.05,1542.81,1476.08,0,868.28
2022-12-17 00:00:00,21:00:00,30516,25874.12,21804.71,4069.41,4641.88,0,17506.05,4298.66,1654.75,1539.83,0,874.83
2022-12-17 00:00:00,22:00:00,31755,26960.68,22709.71,4250.97,4794.32,0,18227.05,4482.66,1767.25,1602.83,0,880.89
2022-12-17 00:00:00,23:00:00,33104,28126,23713.81,4412.19,4978,0,18964.56,4749.25,1851.22,1671.36,0,889.61
2022-12-17 00:00:00,23:59:00,34606,29295.45,24755,4552.68,5298.32,12.23,19727.94,5014.83,1909.44,1746.36,0,896.88
2022-12-18 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-18 00:00:00,01:00:00,1545,1170.75,1041.92,146.16,356.92,17.33,826.59,198,60.28,77.3,0.25,8.33
2022-12-18 00:00:00,02:00:00,3039,2311.59,2031.84,314.67,692.49,34.92,1585.42,411.5,139.56,152.78,0.25,22.08
2022-12-18 00:00:00,03:00:00,4575,3487.05,3060.31,478.63,1036.06,51.89,2391.14,617.28,214.97,230.5,0.25,32.91
2022-12-18 00:00:00,04:00:00,6066,4625.59,4041.23,653.38,1371.39,69.02,3172.77,799.44,303.94,305.64,0.25,43.55
2022-12-18 00:00:00,05:00:00,7558,5741.82,5002.12,825.4,1730.48,85.7,3924.97,991.45,387.84,380.98,0.25,56.33
2022-12-18 00:00:00,06:00:00,9093,6864.62,5969.47,997.45,2126.08,102.3,4697.48,1169.69,469.69,458.56,0.25,68.95
2022-12-18 00:00:00,07:00:00,10622,7984.28,6932.4,1170.55,2519.05,118.67,5463.03,1350.7,553.09,535.8,0.25,81.41
2022-12-18 00:00:00,08:00:00,12182,9134.91,7929.1,1340.89,2912.01,135.08,6261.36,1532.66,638.69,610.56,0.25,91.39
2022-12-18 00:00:00,09:00:00,13688,10269.59,8921.33,1499.7,3266.97,151.44,7036.84,1733.05,723.88,671.34,0.25,104.23
2022-12-18 00:00:00,10:00:00,15161,11465.91,9966.33,1663.61,3531.06,164.03,7876.91,1925.39,814.19,733.31,0.25,115.86
2022-12-18 00:00:00,11:00:00,16444,12632.42,10956.2,1840.25,3647.55,164.03,8689.5,2102.67,920.34,796.89,0.25,122.77
2022-12-18 00:00:00,12:00:00,17780,13815.09,11978.68,2000.44,3800.88,164.03,9488.42,2326.23,1009,861.33,0.25,129.86
2022-12-18 00:00:00,13:00:00,19090,14979.21,12974.42,2168.82,3946.76,164.03,10228.14,2582.25,1105.38,925.36,0.25,137.83
2022-12-18 00:00:00,14:00:00,20418,16139.46,13980.59,2322.9,4114.51,164.03,10979.56,2837,1189.28,988.28,0.25,145.09
2022-12-18 00:00:00,15:00:00,21749,17294.26,14982.52,2475.77,4290.71,164.03,11742.05,3076.44,1270.44,1051.55,0.25,153.53
2022-12-18 00:00:00,16:00:00,23134,18482.26,16033.63,2612.66,4487.71,164.03,12556.91,3312.69,1341.56,1110.72,0.25,160.13
2022-12-18 00:00:00,17:00:00,24510,19636.25,17072.38,2727.9,4709.72,164.03,13341.55,3566.8,1385.88,1173.13,0.25,168.64
2022-12-18 00:00:00,18:00:00,25916,20817.72,18150.54,2831.21,4934.25,164.03,14158.13,3828.38,1423.25,1233.52,0.25,174.19
2022-12-18 00:00:00,19:00:00,27338,22016.84,19235.61,2945.26,5157.13,164.03,14960.61,4110.97,1468.13,1295.8,0.25,181.08
2022-12-18 00:00:00,20:00:00,28883,23207.12,20319.31,3067.11,5496.58,179.3,15756.09,4383.92,1522.97,1353.91,0.25,189.98
2022-12-18 00:00:00,21:00:00,30575,24415.62,21437.37,3186.23,5951.4,207.98,16562.69,4666.7,1582.59,1405.92,0.94,196.78
2022-12-18 00:00:00,22:00:00,32380,25635.19,22573.12,3309.16,6497.72,247.09,17403.95,4922.08,1654.16,1453.92,0.94,200.14
2022-12-18 00:00:00,23:00:00,34122,26804.01,23659.5,3429.79,7032.71,285.28,18208.61,5165.61,1722.06,1502.2,0.94,204.59
2022-12-18 00:00:00,23:59:00,35910,28024.67,24797.39,3550.42,7562.19,323.14,19042.53,5431.72,1794.28,1548.61,0.94,206.59
2022-12-19 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-19 00:00:00,01:00:00,1956,1382.41,1290.08,131.14,534.78,38.81,974.44,276.83,83.78,46.78,0.31,0.27
2022-12-19 00:00:00,02:00:00,3920,2800.36,2615.38,261.39,1043.23,76.41,1993.25,545.72,165.75,95,0.31,0.33
2022-12-19 00:00:00,03:00:00,5860,4175.21,3897.88,392.1,1570.02,114.77,2963.28,819.83,249.69,141.77,0.31,0.33
2022-12-19 00:00:00,04:00:00,7825,5584.92,5212.58,525.9,2086.52,153.56,3974.36,1084.66,336.03,189.23,0.31,0.33
2022-12-19 00:00:00,05:00:00,9778,6975,6509.86,657.92,2610.22,192.78,4941.7,1375.38,421.25,236.03,0.31,0.33
2022-12-19 00:00:00,06:00:00,11651,8343.63,7779.79,783.5,3087.71,219.66,5921.16,1638.97,498.97,283.89,0.31,0.33
2022-12-19 00:00:00,07:00:00,13680,9761.04,9095.2,924.28,3660.52,258.44,6915.92,1920.84,591.22,332.42,0.31,0.33
2022-12-19 00:00:00,08:00:00,15704,11172.7,10406.48,1063.89,4233.63,297.67,7909.83,2198.98,682.59,380.66,0.31,0.33
2022-12-19 00:00:00,09:00:00,17720,12573.41,11707.48,1203.35,4809.17,337.42,8904.14,2465.92,773.66,429.05,0.31,0.33
2022-12-19 00:00:00,10:00:00,19672,13973.91,13010.67,1336.94,5324.39,373.7,9885.92,2751.05,858.97,477.23,0.41,0.33
2022-12-19 00:00:00,11:00:00,21623,15360.15,14302.64,1470.1,5850.26,412.59,10857.8,3032.25,945,524.36,0.41,0.33
2022-12-19 00:00:00,12:00:00,23400,16557.9,15417.94,1591.54,6390.52,451.58,11646.45,3319.91,1013.28,573.08,0.41,4.77
2022-12-19 00:00:00,13:00:00,25061,17642.23,16422,1710.43,6928.57,490.2,12350.67,3581.13,1074.56,621.44,0.41,14.02
2022-12-19 00:00:00,14:00:00,26802,18799.81,17504.92,1823.94,7473.14,529.05,13141.48,3834.39,1139.78,666.16,0.41,17.59
2022-12-19 00:00:00,15:00:00,28492,19890.44,18522.47,1936.3,8033.23,568.33,13843.95,4110.19,1199.44,711.11,0.41,25.34
2022-12-19 00:00:00,16:00:00,30252,21036.96,19561.44,2083.58,8606.98,608.06,14567.02,4386.36,1298.44,754.78,0.41,29.95
2022-12-19 00:00:00,17:00:00,31991,22178.29,20592.69,2232.83,9165.48,647.23,15304.02,4641.44,1400.44,798.2,0.41,33.78
2022-12-19 00:00:00,18:00:00,33778,23357.41,21659.82,2385.17,9733.01,687.58,16045.08,4927.16,1505.59,842.7,0.41,36.47
2022-12-19 00:00:00,19:00:00,35595,24575.22,22764.08,2538.44,10292.48,727.3,16838.08,5198.7,1609.47,888.84,0.41,39.72
2022-12-19 00:00:00,20:00:00,37355,25766.62,23837.22,2694.73,10823.05,765.33,17603.33,5468.56,1715.44,935.75,0.41,43.13
2022-12-19 00:00:00,21:00:00,39149,26967.24,24918.51,2852.95,11377.54,804.22,18351.52,5762.77,1823.47,983.88,0.41,45.19
2022-12-19 00:00:00,22:00:00,40976,28204.47,26042.49,3005.25,11928.26,843.27,19157.55,6041.67,1927.31,1030.95,0.41,46.58
2022-12-19 00:00:00,23:00:00,43018,29653.15,27381.46,3154.35,12482.19,882.66,20237.77,6261.03,2028.59,1078.77,0.41,46.58
2022-12-19 00:00:00,23:59:00,45086,31147.12,28760.1,3308.36,13017.54,921.34,21275.73,6563.03,2131.63,1128.58,0.88,47.27
2022-12-20 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-20 00:00:00,01:00:00,1947,1350.32,1246.91,142.74,557.35,39.33,936.19,271.39,96.47,46.27,0,0
2022-12-20 00:00:00,02:00:00,3891,2700.83,2494.44,285.22,1111.34,78.83,1875.25,540.36,192.78,92.44,0,0
2022-12-20 00:00:00,03:00:00,5729,4039.1,3707.1,441.05,1580.85,109.05,2827.41,770.64,300.75,140.3,0,0
2022-12-20 00:00:00,04:00:00,7692,5373,4934.53,586.19,2171.28,147.72,3811.09,975.72,398.78,187.41,0,0
2022-12-20 00:00:00,05:00:00,9714,6740.01,6192.64,735.15,2786.21,187.78,4809.22,1195.64,499.34,235.81,0,0
2022-12-20 00:00:00,06:00:00,11758,8143.97,7485.3,886.08,3386.62,227.41,5851.75,1406.14,601.06,285.02,0,0
2022-12-20 00:00:00,07:00:00,13749,9518.56,8747.14,1034.78,3967.08,263.36,6874.47,1609.31,701.47,333.31,0,0
2022-12-20 00:00:00,08:00:00,15701,10875.8,9996.84,1181.73,4522.43,302.77,7885.34,1808.73,801.03,380.7,0,0
2022-12-20 00:00:00,09:00:00,17653,12254.52,11255.22,1341.68,5056.1,342.38,8920.5,1992.34,913.16,428.52,0,0
2022-12-20 00:00:00,10:00:00,19559,13614.98,12478.6,1515.51,5564.89,379.13,9935.25,2164.22,1038.59,476.56,0.22,0.14
2022-12-20 00:00:00,11:00:00,21356,14979.51,13686.3,1697.62,5972.08,404.41,10944.56,2337.33,1172.5,524.67,0.22,0.23
2022-12-20 00:00:00,12:00:00,23088,16318.62,14853.11,1887.78,6347.11,422.27,11930.31,2500.53,1310.25,574.08,2.03,1.42
2022-12-20 00:00:00,13:00:00,24824,17662.03,16023.36,2079.05,6721.59,440.38,12921.75,2661.23,1446.72,622.8,5.47,4.06
2022-12-20 00:00:00,14:00:00,26520,18972.93,17166.27,2263.71,7090.02,457.05,13887.16,2822.06,1582.88,670.42,5.91,4.5
2022-12-20 00:00:00,15:00:00,27930,20210.69,18202.04,2465.7,7262.26,457.05,14757.97,2987.02,1721.47,729.8,5.91,8.52
2022-12-20 00:00:00,16:00:00,29245,21374.08,19162.23,2668.9,7413.87,457.05,15539.13,3166.05,1852.5,793.22,5.91,17.27
2022-12-20 00:00:00,17:00:00,30564,22542.83,20127.19,2872.69,7564.12,457.05,16325.41,3344.73,1983.84,856.61,5.91,26.33
2022-12-20 00:00:00,18:00:00,31884,23668.3,21048.05,3077.3,7758.65,457.05,17071.69,3519.31,2114.59,919.25,5.91,37.55
2022-12-20 00:00:00,19:00:00,33336,24937.59,22100.65,3293.99,7941.36,457.05,17958.66,3684.94,2257.66,975.48,5.91,54.94
2022-12-20 00:00:00,20:00:00,34793,26220.73,23103.55,3574.23,8115.22,457.05,18780.06,3866.44,2401.59,1034.34,5.91,132.39
2022-12-20 00:00:00,21:00:00,36224,27503.76,24068.4,3892.41,8263.19,457.05,19561.47,4049.88,2543.5,1096.45,5.91,246.55
2022-12-20 00:00:00,22:00:00,37762,28884.46,25124.19,4217.32,8420.49,457.05,20443.91,4223.23,2696.47,1155.92,5.91,359.02
2022-12-20 00:00:00,23:00:00,39468,30390.36,26246.12,4601.29,8620.59,457.05,21398.59,4390.48,2882.25,1241.61,5.91,471.52
2022-12-20 00:00:00,23:59:00,41187,31918.5,27341.51,5034.04,8811.45,457.05,22331.19,4553.27,3117.88,1328.03,5.91,582.22
2022-12-21 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-21 00:00:00,01:00:00,1804,1568.94,1087.97,480.97,235.06,0,929.97,158,266.44,98,0,116.53
2022-12-21 00:00:00,02:00:00,3722,3203.06,2170.35,1032.71,518.94,0,1859.16,311.19,544.13,209.25,0,279.33
2022-12-21 00:00:00,03:00:00,5616,4765.95,3194.86,1571.09,850.05,0,2731.84,463.02,847.34,309.78,0,413.97
2022-12-21 00:00:00,04:00:00,7557,6339.73,4223.25,2116.48,1217.27,0,3606.09,617.16,1161.72,428.17,0,526.59
2022-12-21 00:00:00,05:00:00,9563,7977.89,5260.07,2717.82,1585.11,0,4485.34,774.73,1493.06,552.53,0,672.23
2022-12-21 00:00:00,06:00:00,11559,9670.09,6313.94,3356.15,1888.91,0,5382.06,931.88,1839.22,701.52,0,815.41
2022-12-21 00:00:00,07:00:00,13544,11345.45,7350.25,3995.2,2198.55,0,6261.75,1088.5,2200.19,867.13,0,927.88
2022-12-21 00:00:00,08:00:00,15484,13006.88,8325.94,4680.94,2477.12,0,7080.56,1245.38,2592.91,1034.31,0,1053.72
2022-12-21 00:00:00,09:00:00,17373,14631.15,9163.55,5467.6,2741.85,0,7834.44,1329.11,2998.91,1198.22,0,1270.47
2022-12-21 00:00:00,10:00:00,19234,16218.92,10003.25,6215.67,3015.08,0,8598.34,1404.91,3403.88,1353.52,1.63,1456.64
2022-12-21 00:00:00,11:00:00,21142,17821.81,10820.09,7001.72,3320.19,0,9356.53,1463.56,3795.28,1511.05,11.66,1683.73
2022-12-21 00:00:00,12:00:00,23054,19435.82,11648.19,7787.63,3618.18,0,10127.16,1521.03,4192.25,1692.7,23.88,1878.8
2022-12-21 00:00:00,13:00:00,25064,21113.52,12472.44,8641.08,3950.48,0,10896.13,1576.31,4575.91,1962.67,25.41,2077.09
2022-12-21 00:00:00,14:00:00,27098,22810.09,13295.64,9514.45,4287.91,0,11666.28,1629.36,4946.56,2270.34,33.66,2263.89
2022-12-21 00:00:00,15:00:00,29146,24505.67,14109.55,10396.12,4640.33,0,12428.19,1681.36,5297.41,2592.88,38.66,2467.17
2022-12-21 00:00:00,16:00:00,31114,26151.58,14872.64,11278.94,4962.42,0,13138.91,1733.73,5671.56,2905.97,38.66,2662.75
2022-12-21 00:00:00,17:00:00,33097,27816.3,15662.74,12153.56,5280.7,0,13880.94,1781.8,6003.56,3252.36,38.66,2858.98
2022-12-21 00:00:00,18:00:00,35057,29448.3,16494.74,12953.56,5608.7,0,14664.91,1829.83,6352.41,3576.7,39.06,2985.39
2022-12-21 00:00:00,19:00:00,36940,31047.88,17309.63,13738.25,5892.12,0,15425.66,1883.97,6701.63,3879.33,39.06,3118.23
2022-12-21 00:00:00,20:00:00,38867,32689.82,18146.28,14543.54,6177.18,0,16210.03,1936.25,7050.19,4183.95,39.06,3270.34
2022-12-21 00:00:00,21:00:00,40829,34370.13,18993.05,15377.08,6458.87,0,17007.66,1985.39,7388.88,4507.36,39.06,3441.78
2022-12-21 00:00:00,22:00:00,42779,36018.92,19836.66,16182.26,6760.08,0,17798.16,2038.5,7742.31,4839.14,39.06,3561.75
2022-12-21 00:00:00,23:00:00,44787,37725.36,20723.78,17001.58,7061.64,0,18631.69,2092.09,8092.34,5142.98,39.06,3727.2
2022-12-21 00:00:00,23:59:00,46814,39387.64,21642.6,17745.04,7426.36,0,19500.16,2142.44,8441.53,5419.36,39.06,3845.09
2022-12-22 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-22 00:00:00,01:00:00,2089,1700.63,934.64,765.99,388.37,0,884.22,50.42,339.94,313.58,0,112.47
2022-12-22 00:00:00,02:00:00,4182,3410.65,1871.84,1538.81,771.35,0,1770.84,101,684.28,629.53,0,225
2022-12-22 00:00:00,03:00:00,6112,5021.24,2710.8,2310.44,1090.76,0,2554.97,155.83,1036.66,931.72,0,342.06
2022-12-22 00:00:00,04:00:00,7985,6621.84,3518.89,3102.95,1363.16,0,3305.78,213.11,1414.5,1220.89,0,467.56
2022-12-22 00:00:00,05:00:00,9894,8265.3,4329.72,3935.58,1628.7,0,4060.06,269.66,1825.69,1529.8,0,580.09
2022-12-22 00:00:00,06:00:00,11785,9893.77,5139.58,4754.19,1891.23,0,4813.28,326.3,2222.66,1838.94,0,692.59
2022-12-22 00:00:00,07:00:00,13739,11590.45,5954.52,5635.93,2148.55,0,5572.13,382.39,2622.22,2163.83,0,849.88
2022-12-22 00:00:00,08:00:00,15758,13333.89,6773.12,6560.77,2424.11,0,6335.53,437.59,3005.28,2492.92,2.88,1059.69
2022-12-22 00:00:00,09:00:00,17758,15101.2,7588.63,7512.57,2656.8,0,7095.88,492.75,3414.03,2822.44,2.88,1273.22
2022-12-22 00:00:00,10:00:00,19739,16833.5,8407.35,8426.15,2905.5,0,7856.19,551.16,3799.69,3131.86,4.38,1490.22
2022-12-22 00:00:00,11:00:00,21697,18527.9,9223.89,9304.01,3169.1,0,8614,609.89,4141.03,3455.66,4.38,1702.94
2022-12-22 00:00:00,12:00:00,23622,20243.5,10034.66,10208.84,3378.5,0,9365.75,668.91,4491.84,3798.5,8.53,1909.97
2022-12-22 00:00:00,13:00:00,25535,21986.36,10838.87,11147.49,3548.64,0,10112.03,726.84,4846.72,4136.95,35.44,2128.38
2022-12-22 00:00:00,14:00:00,27407,23686.36,11642.47,12043.89,3720.64,0,10857,785.47,5184.28,4473.48,43.22,2342.91
2022-12-22 00:00:00,15:00:00,29287,25405.26,12444.71,12960.55,3881.74,0,11602.16,842.55,5553.72,4803.55,52.34,2550.94
2022-12-22 00:00:00,16:00:00,31071,27048.48,13251.97,13796.51,4022.52,0,12344.22,907.75,5875.59,5127.23,61.66,2732.03
2022-12-22 00:00:00,17:00:00,32660,28534.23,14056.4,14477.83,4125.77,0,13077.09,979.31,6135.13,5422.64,75.56,2844.5
2022-12-22 00:00:00,18:00:00,34324,30022.22,14859.8,15162.42,4301.78,0,13815.72,1044.08,6399.75,5718.86,86.81,2957
2022-12-22 00:00:00,19:00:00,35882,31474.29,15667.6,15806.69,4407.71,0,14548.94,1118.66,6625.44,6010.59,101.16,3069.5
