DIA,HORA,Planta (Kw),Elaboracion (Kw),Bodega (Kw),Cocina (Kw),Envasado (Kw),Linea 2 (Kw),Linea 3 (Kw),Linea 4 (Kw),Servicios (Kw),Sala Maq (Kw),Aire (Kw),Calderas (Kw),Efluentes (Kw),Frio (Kw),Pta Agua / Eflu (Kw),Prod Agua (Kw),Resto Serv (Kw),Restos Planta (Kw),KW Gral Planta
2023-12-06 00:00:00,07:00:00,15763.34,1784,1395,535,2754,524.84,187,2420,10317,7284,1670,92,242,6270,393,138,1684,908.34,16156
2023-12-06 00:00:00,08:00:00,18048.08,2027,1542,645,3201,738.58,216,2721,11743,8259,1925,105,287,7096,457,155,1930,1077.08,18501
2023-12-06 00:00:00,09:00:00,20463.78,2250,1722,718,3709,975.78,243,3070,13228,9270,2179,120,324,7964,518,176,2189,1276.78,20987
2023-12-06 00:00:00,10:00:00,22799.78,2502,1905,814,4191,1189.28,272,3416,14644,10209,2437,135,351,8760,566,195,2463,1462.78,23396
2023-12-06 00:00:00,11:00:00,25228.03,2785,2089,931,4716,1440.53,305,3767,16077,11174,2698,148,384,9584,619,213,2722,1650.03,25901
2023-12-06 00:00:00,12:00:00,27649.37,3042,2258,1032,5243,1694.87,337,4116,17532,12146,2959,163,408,10413,662,230,3001,1832.37,28390
2023-12-06 00:00:00,13:00:00,30007.03,3375,2472,1167,5761,1950.03,367,4460,18843,12955,3254,177,440,11079,715,249,3244,2028.03,30813
2023-12-06 00:00:00,14:00:00,32304.3,3683,2714,1251,6283,2201.8,400,4810,20117,13720,3539,192,472,11696,769,269,3506,2221.3,33189
2023-12-06 00:00:00,15:00:00,34906.2,3987,2978,1322,6805,2447.7,434,5159,21684,14811,3801,206,497,12641,814,286,3766,2430.2,35874
2023-12-06 00:00:00,16:00:00,37518.49,4339,3222,1443,7338,2707.49,466,5513,23215,15847,4063,223,530,13531,870,307,4035,2626.49,38559
2023-12-06 00:00:00,17:00:00,40230.99,4665,3491,1528,7864,2967.49,496,5862,24861,17003,4323,235,558,14547,917,325,4302,2840.99,41347
2023-12-06 00:00:00,18:00:00,42964.18,4992,3755,1613,8377,3212.18,527,6208,26549,18205,4577,247,589,15610,969,343,4563,3046.18,44140
2023-12-06 00:00:00,19:00:00,45510.37,5303,4035,1669,8892,3462.87,558,6554,28069,19228,4835,260,623,16491,1024,362,4833,3246.37,46745
2023-12-06 00:00:00,20:00:00,47851.57,5601,4291,1741,9384,3684.07,586,6906,29426,20083,5093,275,655,17203,1078,381,5110,3440.57,49152
2023-12-06 00:00:00,21:00:00,50233.13,5908,4561,1807,9827,3889.13,615,7251,30831,20986,5360,292,691,17950,1135,401,5382,3667.13,51598
2023-12-06 00:00:00,22:00:00,52670.84,6255,4814,1915,10225,4065.34,645,7601,32288,21931,5638,306,730,18740,1196,421,5652,3902.84,54090
2023-12-06 00:00:00,23:00:00,55114.43,6612,5068,2026,10607,4113.43,675,7953,33879,23032,5895,322,767,19686,1254,440,5924,4016.43,56597
2023-12-06 00:00:00,23:59:00,57233.08,6969,5322,2140,10978,4142.08,703,8296,35183,23889,6124,336,798,20404,1305,459,6173,4103.08,58777
2023-12-07 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-07 00:00:00,01:00:00,2284.65,341,241,109,391,30.15,32,359,1462,967,252,13,41,827,60,17,270,90.65,2340
2023-12-07 00:00:00,02:00:00,4525.21,678,472,227,778,58.71,62,716,2885,1930,490,26,78,1649,119,37,537,184.21,4633
2023-12-07 00:00:00,03:00:00,6766.8,991,705,316,1157,84.8,93,1064,4352,2909,743,37,110,2489,170,55,816,266.8,6940
2023-12-07 00:00:00,04:00:00,8979.48,1264,907,398,1538,111.98,122,1416,5824,3885,993,52,144,3323,227,76,1091,353.48,9207
2023-12-07 00:00:00,05:00:00,11093.04,1472,1090,446,1926,156.04,151,1775,7229,4797,1238,65,174,4094,276,93,1377,466.04,11377
2023-12-07 00:00:00,06:00:00,13035.58,1728,1294,511,2189,285.08,172,2017,8468,5593,1464,78,214,4757,337,113,1612,650.58,13377
2023-12-07 00:00:00,07:00:01,15281.31,1970,1452,609,2572,451.31,201,2330,9898,6543,1702,90,250,5567,395,133,1881,841.31,15681
2023-12-07 00:00:00,08:00:00,17500.56,2225,1628,704,3022,636.56,228,2664,11252,7415,1938,102,288,6299,453,151,2157,1001.56,17961
2023-12-07 00:00:00,09:00:00,19784.8,2506,1807,820,3483,832.8,255,2996,12633,8307,2178,116,328,7050,517,171,2425,1162.8,20320
2023-12-07 00:00:00,10:00:00,21970.56,2697,1978,871,3974,1087.06,283,3316,13944,9140,2415,130,373,7741,584,191,2678,1355.56,22571
2023-12-07 00:00:00,11:00:00,24105.89,2901,2139,938,4504,1361.39,310,3665,15141,9881,2647,145,414,8339,648,212,2918,1559.89,24772
2023-12-07 00:00:00,12:00:00,26207.67,3086,2211,979,4679,1629.17,342,3656,16325,10608,2874,161,456,8923,712,232,3164,2117.67,26951
2023-12-07 00:00:00,13:00:00,28308.87,3263,2269,1024,4850,1892.87,373,3647,17524,11357,3110,176,489,9529,763,248,3413,2671.87,29121
2023-12-07 00:00:00,14:00:00,30555.38,3443,2332,1067,4970,2107.88,406,3637,18849,12220,3366,189,527,10250,811,256,3661,3293.38,31445
2023-12-07 00:00:00,15:00:00,32825.71,3611,2377,1113,5141,2370.21,440,3626,20211,13105,3635,203,560,10987,853,262,3918,3862.71,33783
2023-12-07 00:00:00,16:00:00,35148.81,3776,2423,1158,5314,2633.31,469,3618,21610,14033,3904,219,593,11759,896,270,4174,4448.81,36184
2023-12-07 00:00:00,17:00:01,37389.4,3938,2468,1202,5458,2866.9,501,3608,22973,14916,4171,233,631,12489,945,279,4432,5020.4,38509
2023-12-07 00:00:00,18:00:00,39703.01,4078,2547,1218,5629,3129.51,531,3599,24377,15839,4436,246,665,13259,987,286,4699,5619.01,40894
2023-12-07 00:00:00,19:00:00,41875.31,4228,2634,1233,5803,3398.31,559,3596,25628,16633,4682,260,706,13912,1038,294,4941,6216.31,43127
2023-12-07 00:00:00,20:00:00,44185.88,4389,2732,1248,5965,3650.88,589,3591,27033,17543,4931,275,745,14680,1085,300,5227,6798.88,45509
2023-12-07 00:00:00,21:00:00,46476.47,4561,2843,1262,6076,3869.47,618,3587,28410,18443,5177,290,787,15437,1136,307,5494,7429.47,47861
2023-12-07 00:00:00,22:00:00,48723.15,4731,2951,1276,6197,4085.15,648,3583,29783,19365,5417,302,821,16219,1180,315,5758,8012.15,50174
2023-12-07 00:00:00,23:00:00,51016.89,4919,3078,1291,6311,4281.39,678,3577,31191,20306,5652,313,866,17022,1235,323,6029,8595.89,52527
2023-12-07 00:00:00,23:59:00,53009.75,5074,3174,1304,6339,4331.75,706,3574,32539,21222,5871,322,900,17803,1278,331,6291,9057.75,54578
2023-12-08 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-08 00:00:00,01:00:00,1895.89,152,90,14,26,37.39,29,0,1273,878,199,10,36,740,44,6,251,444.89,1958
2023-12-08 00:00:00,02:00:01,3771.78,306,185,27,52,76.28,58,0,2517,1735,386,18,76,1459,93,13,498,896.78,3898
2023-12-08 00:00:00,03:00:00,5595.7,458,278,40,77,106.7,88,0,3738,2631,523,27,109,2219,135,21,740,1322.7,5777
2023-12-08 00:00:00,04:00:00,7264.47,610,370,54,102,135.47,117,0,4798,3393,658,36,139,2844,173,27,961,1754.47,7503
2023-12-08 00:00:00,05:00:00,8854.39,765,465,67,128,182.89,146,0,5767,4055,815,45,181,3369,225,35,1154,2194.39,9161
2023-12-08 00:00:00,06:00:00,11056.05,935,576,80,192,345.05,175,0,7195,5081,1003,58,228,4253,282,43,1404,2734.05,11420
2023-12-08 00:00:00,07:00:00,13276.66,1113,694,94,340,560.16,205,0,8576,6034,1213,68,263,5069,326,50,1669,3247.66,13703
2023-12-08 00:00:00,08:00:00,15555.9,1301,819,108,496,784.4,236,0,9974,7006,1416,78,306,5904,378,57,1931,3784.9,16056
2023-12-08 00:00:00,09:00:00,17727.92,1507,966,123,658,1034.92,263,0,11252,7877,1613,89,351,6634,434,66,2173,4310.92,18295
2023-12-08 00:00:00,10:00:00,20049.87,1778,1180,136,844,1304.37,292,0,12585,8818,1814,103,385,7435,477,73,2423,4842.87,20691
2023-12-08 00:00:00,11:00:00,22186.91,2030,1374,150,1033,1580.91,323,0,13748,9616,2010,114,422,8094,523,80,2655,5375.91,22897
2023-12-08 00:00:00,12:00:01,24590.89,2301,1588,164,1228,1859.89,355,0,15156,10620,2216,124,454,8957,566,89,2916,5905.89,25369
2023-12-08 00:00:00,13:00:00,27179.81,2530,1758,179,1432,2152.81,388,0,16769,11831,2436,134,492,10021,614,97,3169,6448.81,28034
2023-12-08 00:00:00,14:00:00,29833.17,2782,1952,193,1634,2436.67,422,0,18423,13075,2662,145,525,11113,657,103,3432,6994.17,30772
2023-12-08 00:00:00,15:00:00,32401,3024,2132,208,1814,2693,459,0,20040,14299,2872,155,561,12190,705,112,3686,7523,33428
2023-12-08 00:00:00,16:00:00,34969.54,3268,2316,223,1992,2949.54,495,0,21656,15519,3081,165,595,13265,749,119,3946,8053.54,36083
2023-12-08 00:00:00,17:00:00,37644.62,3509,2497,239,2178,3219.62,526,0,23366,16829,3289,175,637,14437,801,126,4198,8591.62,38851
2023-12-08 00:00:00,18:00:00,40253.93,3733,2661,255,2369,3497.43,557,0,25015,18080,3494,186,674,15549,849,135,4453,9136.93,41533
2023-12-08 00:00:00,19:00:00,42838.77,3948,2812,271,2557,3765.77,587,0,26655,19319,3706,196,709,16649,894,143,4714,9678.77,44180
2023-12-08 00:00:00,20:00:00,45421.64,4185,2984,287,2758,4049.64,618,0,28264,20523,3919,206,749,17715,943,150,4972,10214.64,46837
2023-12-08 00:00:00,21:00:00,47978.23,4434,3172,301,2932,4306.23,647,0,29873,21729,4125,216,788,18784,991,157,5236,10739.23,49467
2023-12-08 00:00:00,22:00:00,50430.88,4618,3295,315,3085,4545.38,677,0,31481,22926,4325,225,830,19845,1043,165,5497,11246.88,51990
2023-12-08 00:00:00,23:00:00,52819.47,4801,3419,328,3192,4724.47,704,0,33099,24126,4524,236,866,20909,1088,172,5761,11727.47,54443
2023-12-08 00:00:00,23:59:01,54683.06,4933,3493,342,3226,4780.56,732,0,34367,25014,4721,245,914,21663,1145,179,5999,12157.06,56364
2023-12-09 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-09 00:00:00,01:00:00,2029.53,154,96,13,25,34.03,30,0,1412,1035,182,10,40,897,52,10,250,438.53,2088
2023-12-09 00:00:00,02:00:00,4016.03,307,191,26,49,65.03,57,0,2784,2070,332,19,75,1795,96,17,501,876.03,4146
2023-12-09 00:00:00,03:00:00,6002.56,465,295,37,74,95.56,86,0,4145,3092,480,29,106,2680,136,24,751,1318.56,6192
2023-12-09 00:00:00,04:00:00,7563.15,605,378,49,99,128.15,115,0,5107,3793,623,38,139,3244,178,31,928,1752.15,7808
2023-12-09 00:00:00,05:00:00,9226.68,751,467,61,124,168.18,145,0,6164,4539,801,47,172,3848,220,38,1125,2187.68,9538
2023-12-09 00:00:00,06:00:00,11268.7,901,561,73,221,323.2,173,0,7471,5486,987,60,208,4650,265,45,1358,2675.7,11641
2023-12-09 00:00:00,07:00:00,13328.88,1045,647,86,367,533.38,202,0,8736,6397,1178,71,243,5417,311,54,1585,3180.88,13762
2023-12-09 00:00:00,08:00:00,15222.21,1208,753,98,526,762.21,233,0,9792,7112,1367,81,285,5990,362,61,1783,3696.21,15717
2023-12-09 00:00:00,09:00:00,17426.16,1419,904,112,717,1037.16,262,0,11059,8008,1559,92,327,6742,415,70,1991,4231.16,17989
2023-12-09 00:00:00,10:00:00,19448.66,1628,1058,125,912,1321.66,289,0,12148,8734,1751,102,370,7329,467,77,2178,4760.66,20077
2023-12-09 00:00:00,11:00:00,21791.55,1839,1215,137,1109,1607.55,322,0,13537,9706,1954,112,411,8159,517,84,2411,5306.55,22484
2023-12-09 00:00:00,12:00:00,24100.5,2032,1351,150,1262,1847.5,354,0,14960,10699,2156,122,452,9010,568,91,2658,5846.5,24872
2023-12-09 00:00:00,13:00:00,26574.54,2231,1551,161,1803,2114.54,385,290,16518,11820,2366,132,491,9989,616,98,2905,6022.54,27413
2023-12-09 00:00:00,14:00:00,28923,2424,1742,173,2310,2352,416,647,17981,12869,2575,142,532,10896,667,106,3132,6208,29832
2023-12-09 00:00:00,15:00:00,30980.7,2598,1913,184,2820,2589.7,446,1001,19183,13697,2793,152,571,11583,715,114,3315,6379.7,31960
2023-12-09 00:00:00,16:00:00,33197.58,2787,2102,196,3311,2806.58,475,1354,20543,14656,2995,162,614,12405,767,121,3534,6556.58,34251
2023-12-09 00:00:00,17:00:00,35596.15,2991,2303,208,3786,3016.15,505,1704,22078,15795,3203,174,658,13397,821,130,3745,6741.15,36720
2023-12-09 00:00:00,18:00:00,37856.75,3188,2496,221,4213,3131.25,533,2046,23598,16923,3411,183,703,14378,874,136,3960,6857.75,39040
2023-12-09 00:00:00,19:00:00,39860.41,3374,2679,234,4633,3218.41,558,2387,24907,17881,3620,191,742,15187,923,144,4147,6946.41,41099
2023-12-09 00:00:00,20:00:00,41658.07,3561,2864,247,5003,3254.57,583,2732,26072,18696,3823,201,784,15854,975,153,4333,7022.07,42960
2023-12-09 00:00:00,21:00:00,43587.09,3766,3066,259,5382,3287.59,609,3085,27335,19611,4011,210,835,16631,1035,160,4516,7104.09,44947
2023-12-09 00:00:00,22:00:00,45554.25,3964,3266,270,5762,3311.75,635,3439,28652,20579,4203,221,870,17458,1080,168,4716,7176.25,46977
2023-12-09 00:00:00,23:00:00,47525.29,4173,3480,281,6136,3327.29,661,3787,29973,21548,4400,231,902,18288,1121,175,4914,7243.29,49004
2023-12-09 00:00:00,23:59:00,49458.39,4383,3706,291,6491,3340.39,687,4116,31258,22500,4586,241,935,19103,1164,182,5095,7326.39,50988
2023-12-10 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-10 00:00:00,01:00:00,1813.19,186,203,10,359,16.69,25,334,1189,870,166,11,44,730,54,8,174,79.19,1872
2023-12-10 00:00:00,02:00:00,3600.17,384,410,26,743,29.67,51,692,2316,1700,336,22,77,1419,97,16,339,157.17,3711
2023-12-10 00:00:00,03:00:00,5428.18,595,624,46,1121,46.68,77,1044,3468,2533,533,33,119,2113,149,24,488,244.18,5594
2023-12-10 00:00:00,04:00:00,9039.14,1020,1043,78,1847,73.14,125,1722,5794,4234,914,56,185,3535,233,38,805,378.14,9310
2023-12-10 00:00:00,05:00:00,9039.14,1020,1043,78,1847,73.14,125,1722,5794,4234,914,56,185,3535,233,38,805,378.14,9310
2023-12-10 00:00:00,06:00:00,10877.52,1247,1274,88,2189,89.02,151,2038,6991,5118,1091,65,224,4282,281,45,968,450.52,11211
2023-12-10 00:00:00,07:00:00,12878.63,1451,1478,99,2464,104.63,176,2288,8450,6209,1293,73,263,5237,329,52,1162,513.63,13269
2023-12-10 00:00:00,08:00:00,14511.62,1666,1702,109,2585,120.12,196,2389,9686,7108,1478,81,304,5999,381,60,1338,574.62,14950
2023-12-10 00:00:00,09:00:00,15726.09,1859,1913,128,2608,135.59,215,2393,10602,7727,1673,82,338,6488,431,69,1475,657.09,16221
2023-12-10 00:00:00,10:00:00,16789.16,2027,2096,146,2630,159.66,233,2397,11394,8246,1863,82,381,6878,484,76,1594,738.16,17344
2023-12-10 00:00:00,11:00:00,17853.14,2183,2272,158,2652,185.14,252,2400,12207,8781,2058,82,426,7283,539,84,1717,811.14,18459
2023-12-10 00:00:00,12:00:00,18960.24,2338,2454,165,2674,204.74,271,2403,13059,9396,2224,82,456,7769,577,90,1843,889.24,19618
2023-12-10 00:00:00,13:00:00,19970.28,2493,2633,172,2695,229.78,289,2406,13821,9940,2367,87,492,8181,621,96,1966,961.28,20685
2023-12-10 00:00:00,14:00:00,20983.29,2636,2799,179,2717,250.79,308,2409,14600,10480,2490,97,522,8586,664,108,2127,1030.29,21752
2023-12-10 00:00:00,15:00:00,22152.42,2799,2989,186,2737,268.42,326,2411,15514,11156,2614,105,549,9128,699,115,2290,1102.42,22987
2023-12-10 00:00:00,16:00:00,23172.67,2956,3166,193,2759,282.17,345,2414,16296,11733,2739,114,583,9570,741,121,2418,1161.67,24058
2023-12-10 00:00:00,17:00:00,24175.95,3103,3336,199,2780,295.95,363,2417,17070,12301,2871,122,614,10004,779,127,2546,1222.95,25111
2023-12-10 00:00:00,18:00:00,25244.26,3240,3491,206,2801,307.76,382,2419,17922,12944,3010,129,646,10513,817,132,2676,1281.26,26233
2023-12-10 00:00:00,19:00:00,26442.39,3406,3674,215,2825,317.39,399,2426,18875,13643,3157,136,676,11077,855,138,2834,1336.39,27486
2023-12-10 00:00:00,20:00:00,27573.46,3538,3820,225,2851,330.46,418,2433,19797,14334,3297,143,711,11632,898,145,2981,1387.46,28664
2023-12-10 00:00:00,21:00:00,28650.62,3665,3962,235,2877,340.12,437,2440,20668,14998,3422,150,740,12163,934,150,3121,1440.62,29797
2023-12-10 00:00:00,22:00:00,29789.75,3787,4101,244,2902,350.75,455,2447,21604,15676,3615,156,770,12694,972,157,3259,1496.75,31001
2023-12-10 00:00:00,23:00:00,30963.85,3939,4267,255,2928,370.35,473,2455,22535,16344,3815,163,804,13210,1014,163,3383,1561.85,32227
2023-12-10 00:00:00,23:59:00,32118.98,4088,4427,267,2937,391.98,482,2455,23469,17010,4007,169,835,13728,1053,169,3522,1624.98,33432
2023-12-11 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-11 00:00:00,01:00:00,1177.98,156,167,11,8,20.48,8,0,946,683,191,7,28,545,34,6,123,67.98,1235
2023-12-11 00:00:00,02:00:00,2109.99,299,323,21,15,46.49,15,0,1666,1160,365,15,68,884,88,13,234,129.99,2209
2023-12-11 00:00:00,03:00:00,3098.03,452,505,31,21,67.53,22,0,2415,1679,531,22,100,1267,129,19,352,210.03,3243
2023-12-11 00:00:00,04:00:00,4091.04,610,690,40,29,92.54,29,0,3164,2191,690,30,141,1642,178,25,468,288.04,4294
2023-12-11 00:00:00,05:00:00,5137.02,767,877,49,36,114.52,37,0,3962,2761,850,38,174,2075,220,31,582,372.02,5389
2023-12-11 00:00:00,06:00:00,5997.09,920,1057,59,45,139.59,45,0,4585,3184,977,46,214,2364,268,37,699,447.09,6309
2023-12-11 00:00:00,07:00:00,6721.1,1055,1224,69,55,160.6,56,0,5093,3513,1099,54,244,2561,306,43,813,518.1,7079
2023-12-11 00:00:00,08:00:00,7545.11,1227,1432,79,67,186.61,68,0,5647,3878,1229,63,286,2790,355,49,917,604.11,7949
2023-12-11 00:00:00,09:00:00,8375.24,1372,1609,87,81,211.24,85,0,6253,4299,1362,70,323,3077,400,55,1027,669.24,8828
2023-12-11 00:00:00,10:00:00,9164.28,1543,1816,94,93,232.28,101,0,6799,4669,1497,78,352,3311,436,61,1126,729.28,9663
2023-12-11 00:00:00,11:00:00,10255.32,1719,2025,101,106,255.32,119,0,7640,5315,1626,85,386,3822,478,68,1250,790.32,10798
2023-12-11 00:00:00,12:00:00,11406.39,1915,2254,107,119,278.89,136,0,8504,5967,1753,93,421,4338,520,73,1387,868.39,11996
2023-12-11 00:00:00,13:00:00,12363.43,2084,2454,114,132,300.93,154,0,9201,6479,1876,101,452,4717,558,79,1506,946.43,13005
2023-12-11 00:00:00,14:00:00,13221.41,2199,2601,120,145,326.91,171,0,9853,6946,2009,108,492,5049,605,85,1615,1024.41,13913
2023-12-11 00:00:00,15:00:00,13950.57,2304,2738,127,158,347.07,189,0,10396,7332,2131,115,519,5303,639,90,1721,1092.57,14697
2023-12-11 00:00:00,16:00:00,14712.52,2423,2889,134,171,371.52,207,0,10952,7727,2256,122,555,5564,682,96,1819,1166.52,15507
2023-12-11 00:00:00,17:00:00,15457.53,2532,3031,141,184,392.03,224,0,11507,8112,2398,129,582,5814,717,103,1919,1234.53,16304
2023-12-11 00:00:00,18:00:00,16305.6,2681,3211,148,197,415.1,242,0,12115,8542,2528,139,616,6107,758,109,2028,1312.6,17201
2023-12-11 00:00:00,19:00:00,17337.58,2805,3367,158,213,435.58,259,0,12922,8972,2671,146,647,6404,806,124,2321,1397.58,18277
2023-12-11 00:00:00,20:00:00,18161.65,2928,3517,169,231,458.15,276,0,13531,9369,2819,155,681,6663,856,139,2443,1471.65,19153
2023-12-11 00:00:00,21:00:00,18900.69,3042,3653,189,248,479.69,294,0,14059,9712,2948,162,714,6872,904,152,2563,1551.69,19949
2023-12-11 00:00:00,22:00:00,19759.76,3186,3788,236,328,503.26,313,0,14618,10053,3097,169,751,7077,956,165,2692,1627.76,20863
2023-12-11 00:00:00,23:00:00,20749.77,3340,3914,292,577,526.27,332,245,15126,10346,3258,181,787,7229,1011,181,2806,1706.77,21915
2023-12-11 00:00:00,23:59:00,21814.78,3491,4043,338,870,548.78,357,513,15670,10671,3412,189,822,7420,1063,196,2925,1783.78,23036
2023-12-12 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-12 00:00:00,01:00:00,1126.98,139,140,34,317,23.98,24,293,584,339,178,10,35,200,53,15,127,86.98,1185
2023-12-12 00:00:00,02:00:00,2443.99,262,261,69,624,48.99,48,576,1378,880,345,20,78,601,113,30,267,179.99,2573
2023-12-12 00:00:00,03:00:00,3716.12,426,381,143,916,70.62,73,843,2110,1359,528,30,111,939,164,44,400,264.12,3908
2023-12-12 00:00:00,04:00:00,4874.04,569,489,207,1244,95.54,98,1146,2714,1713,714,41,144,1152,213,57,532,347.04,5128
2023-12-12 00:00:00,05:00:00,6141.05,722,596,278,1587,144.05,120,1467,3381,2101,913,66,188,1386,275,72,665,451.05,6469
2023-12-12 00:00:00,06:00:00,7439.91,909,693,382,1937,232.41,144,1781,4017,2429,1141,94,225,1555,330,86,813,576.91,7843
2023-12-12 00:00:00,07:00:00,9082.75,1082,810,455,2311,405.25,170,2053,4959,3006,1397,114,273,1971,397,102,986,730.75,9550
2023-12-12 00:00:00,08:00:00,10885.77,1289,926,560,2720,593.77,198,2336,5996,3659,1646,136,320,2462,465,120,1180,880.77,11423
2023-12-12 00:00:00,09:00:00,12834.07,1507,1079,648,3182,793.07,228,2668,7090,4378,1902,151,368,3025,532,134,1364,1055.07,13461
2023-12-12 00:00:00,10:00:00,14729.54,1708,1213,737,3701,1032.54,271,3003,8091,5033,2140,166,408,3531,594,152,1533,1229.54,15442
2023-12-12 00:00:00,11:00:00,16386.37,1880,1336,811,4222,1275.87,318,3329,8892,5495,2378,184,447,3847,651,167,1694,1392.37,17199
2023-12-12 00:00:00,12:00:00,18138.2,2092,1443,931,4751,1518.7,361,3665,9748,5999,2621,207,488,4199,711,182,1863,1547.2,19051
2023-12-12 00:00:00,13:00:00,19916.64,2256,1555,1012,5286,1765.14,403,4010,10651,6534,2880,226,525,4586,766,198,2035,1723.64,20918
2023-12-12 00:00:00,14:00:00,21862.9,2463,1659,1128,5798,1997.4,442,4348,11705,6982,3161,250,563,4881,821,213,2423,1896.9,22950
2023-12-12 00:00:00,15:00:00,23679.57,2646,1774,1217,6320,2233.07,484,4694,12631,7406,3421,273,603,5154,877,227,2727,2082.57,24854
2023-12-12 00:00:00,16:00:00,25635.32,2866,1888,1331,6839,2474.82,523,5034,13673,7853,3690,289,636,5455,926,240,3124,2257.32,26879
2023-12-12 00:00:00,17:00:00,27559.58,3093,2002,1454,7360,2721.08,562,5373,14675,8284,3965,310,680,5737,988,256,3473,2431.58,28882
2023-12-12 00:00:00,18:00:00,29401.9,3316,2128,1565,7840,2929.4,596,5716,15634,8699,4223,324,714,6010,1038,270,3818,2611.9,30788
2023-12-12 00:00:00,19:00:00,31476.85,3545,2267,1674,8370,3172.85,634,6072,16759,9176,4535,342,753,6338,1093,283,4223,2802.85,32934
2023-12-12 00:00:00,20:00:00,33518.42,3784,2415,1785,8890,3412.92,671,6421,17845,9647,4805,362,791,6660,1148,298,4633,2999.42,35046
2023-12-12 00:00:00,21:00:00,35541.26,3980,2557,1863,9370,3613.76,707,6776,18993,10123,5060,376,832,6995,1204,311,5112,3198.26,37141
2023-12-12 00:00:00,22:00:00,37352.28,4173,2690,1940,9848,3755.28,746,7125,20012,10572,5326,385,869,7294,1259,327,5493,3319.28,39031
2023-12-12 00:00:00,23:00:00,38756.36,4354,2809,2025,10220,3787.86,782,7459,20767,10881,5578,398,909,7442,1314,339,5775,3415.36,40509
2023-12-12 00:00:00,23:59:00,40147.5,4514,2942,2084,10584,3814,819,7786,21540,11204,5818,412,948,7606,1372,355,6066,3509.5,41972
2023-12-13 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 00:00:00,01:00:00,1432.14,204,144,87,358,20.14,35,323,777,290,218,15,40,143,60,16,335,93.14,1490
2023-12-13 00:00:00,02:00:00,2913.1,415,267,185,710,42.6,69,641,1615,574,441,28,82,282,122,32,731,173.1,3027
2023-12-13 00:00:00,03:00:00,4381.3,618,391,274,1081,68.8,105,976,2432,861,661,46,125,419,186,49,1103,250.3,4562
2023-12-13 00:00:00,04:00:00,5875.35,818,516,365,1433,96.35,140,1293,3285,1202,892,58,167,615,246,63,1451,339.35,6115
2023-12-13 00:00:00,05:00:00,7509.34,1043,634,480,1818,143.84,175,1643,4203,1590,1137,73,204,856,302,79,1805,445.34,7813
2023-12-13 00:00:00,06:00:00,9260.82,1243,762,568,2237,298.32,211,1965,5171,5672,1378,96,254,4782,370,93,-1492,609.82,9639
2023-12-13 00:00:00,07:00:00,11030.4,1426,874,655,2692,489.4,249,2280,6138,6288,1636,118,303,5244,440,110,-1342,774.4,11472
2023-12-13 00:00:00,08:00:00,12961.9,1620,987,751,3197,716.9,279,2633,7185,6959,1899,133,348,5767,503,123,-1164,959.9,13468
2023-12-13 00:00:00,09:00:00,14871.56,1829,1117,854,3711,959.56,307,2976,8180,7578,2190,148,384,6238,559,138,-1006,1151.56,15463
2023-12-13 00:00:00,10:00:00,16699.45,2032,1254,938,4208,1181.45,337,3314,9137,8172,2452,167,426,6680,620,153,-840,1322.45,17384
2023-12-13 00:00:00,11:00:00,18404.51,2225,1436,983,4723,1428.51,365,3653,9950,8626,2726,184,473,6985,685,167,-695,1506.51,19183
2023-12-13 00:00:00,12:00:00,20328.23,2438,1599,1061,5244,1673.23,389,4003,10946,9271,2979,197,521,7488,755,185,-544,1700.23,21204
2023-12-13 00:00:00,13:00:00,22229.68,2654,1770,1131,5772,1924.18,418,4353,11912,9901,3218,216,555,7970,808,200,-378,1891.68,23186
2023-12-13 00:00:00,14:00:00,24128.07,2829,1949,1161,6278,2177.07,443,4686,12930,10587,3452,232,598,8511,869,214,-220,2091.07,25175
2023-12-13 00:00:00,15:00:00,26110.16,3036,2091,1243,6790,2419.16,469,5035,13999,11321,3698,248,635,9095,924,229,-61,2285.16,27242
2023-12-13 00:00:00,16:00:00,28069.14,3211,2243,1290,7289,2651.14,494,5383,15087,12075,3943,269,671,9688,976,242,106,2482.14,29286
2023-12-13 00:00:00,17:00:00,29980.71,3391,2422,1320,7800,2893.71,519,5733,16107,12783,4181,285,713,10240,1034,256,252,2682.71,31277
2023-12-13 00:00:00,18:00:00,32018.04,3639,2604,1405,8308,3140.54,544,6078,17191,13526,4428,297,750,10832,1086,268,425,2880.04,33390
2023-12-13 00:00:00,19:00:00,33983.23,3836,2779,1452,8785,3365.23,568,6417,18287,14279,4659,314,791,11439,1146,284,597,3075.23,35419
