DIA,HORA,Conversion Kg/Mj,Gas Planta (Mj),Vapor Elaboracion (Kg),Vapor Cocina (Kg),Vapor Envasado (Kg),Vapor Servicio (Kg),ET Elaboracion (Mj),ET Envasado (Mj),ET Servicios (Mj),Tot_Vapor_L3_L4,VAPOR DE LINEA 1 Y 2 KG,VAPOR DE LINEA 4 KG,Vapor _Vapor_L5 (KG),Tot_Vapor_CIP_Bodega,Vapor L3
2021-01-01 00:00:00,22:00:00,4.047836059,439303.0256,18392.06,600,72343.75,17792.06,74448.04366,292835.6399,72019.34203,67371.84,4961,0,10.91,17792.06,67371.84
2021-01-01 00:00:00,23:00:00,4.072856077,457957.3542,18881.63,600,75278.07,18281.63,76902.16149,306596.7449,74458.44785,70190.16,5077,0,10.91,18281.63,70190.16
2021-01-01 00:00:00,23:59:00,4.07628586,476494.3784,19614,600,78266.25,19014,79952.27086,319035.6082,77506.49934,73004.34,5251,0,10.91,19014,73004.34
2021-01-02 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-02 00:00:00,01:00:00,4.36394122,22115.62495,1039.56,230,3218.69,809.56,4536.578734,14046.17396,3532.872254,2961.69,257,0,0,809.56,2961.69
2021-01-02 00:00:00,02:00:00,3.878146584,52276.4852,5110.63,3510,6768.5,1600.63,19819.77228,26249.23516,6207.477767,6331.5,437,0,0,1600.63,6331.5
2021-01-02 00:00:00,03:00:00,3.812664502,73764.38265,6804.63,4410,10147.94,2394.63,25943.77125,38690.69061,9129.920796,9589.94,558,0,0,2394.63,9589.94
2021-01-02 00:00:00,04:00:00,3.725545989,92217.732,8223.06,4760,13066.69,3463.06,30635.3882,48680.55451,12901.78929,12287.69,779,0,0,3463.06,12287.69
2021-01-02 00:00:00,05:00:00,3.679719328,120304.3022,11640.44,7410,16823,4230.44,42833.55206,61903.91826,15566.83184,15827,996,0,0,4230.44,15827
2021-01-02 00:00:00,06:00:00,3.660435059,148455.5692,14811.31,9800,20734.19,5011.31,54215.83839,75896.15599,18343.57481,19502.19,1232,0,0,5011.31,19502.19
2021-01-02 00:00:00,07:00:00,3.575663573,167430.4826,16191.63,9960,24401.75,6231.63,57895.82157,87252.44859,22282.21239,23096.94,1302,0,2.81,6231.63,23096.94
2021-01-02 00:00:00,08:00:00,3.526788792,187258.8362,19220.88,12250,26904.37,6970.88,67787.98415,94886.03057,24584.82145,25536.56,1365,0,2.81,6970.88,25536.56
2021-01-02 00:00:00,09:00:00,3.521507883,207658.1081,21666.13,14080,29716.26,7586.13,76297.4476,104646.0439,26714.6166,28272.63,1437,0,6.63,7586.13,28272.63
2021-01-02 00:00:00,10:00:00,3.534955841,228545.0758,23098.75,14560,33015.38,8538.75,81653.06123,116707.9104,30184.10419,31330.69,1678,0,6.69,8538.75,31330.69
2021-01-02 00:00:00,11:00:00,3.56720344,247005.4731,23993.13,14790,36047.19,9203.13,85588.37588,128587.6602,32829.437,34102.5,1938,0,6.69,9203.13,34102.5
2021-01-02 00:00:00,12:00:00,3.58605746,269189.4473,25942.94,16160,39339.69,9782.94,93032.87351,141074.3888,35082.18496,37187,2146,0,6.69,9782.94,37187
2021-01-02 00:00:00,13:00:00,3.612191384,294485.2752,28346.75,18100,42931.88,10246.75,102393.8861,155078.167,37013.22206,40549.19,2376,0,6.69,10246.75,40549.19
2021-01-02 00:00:00,14:00:00,3.630976018,318976.0146,30600.56,19880,46527.44,10720.56,111109.8995,168940.0188,38926.09626,43923.75,2597,0,6.69,10720.56,43923.75
2021-01-02 00:00:00,15:00:00,3.646729777,340628.9943,31854.44,20360,50057.82,11494.44,116164.5349,182547.3428,41917.11662,47220.13,2831,0,6.69,11494.44,47220.13
2021-01-02 00:00:00,16:00:00,3.670086315,362396.3973,32803.44,20480,53616.41,12323.44,120391.4562,196776.8526,45228.0885,50582.75,3025,0,8.66,12323.44,50582.75
2021-01-02 00:00:00,17:00:00,3.71192823,385000.7877,33698.94,20590,56912.01,13108.94,125088.0467,211253.2965,48659.44445,53718.13,3168,0,25.88,13108.94,53718.13
2021-01-02 00:00:00,18:00:00,3.762801132,406211.4277,34188.31,20660,60237.91,13528.31,128643.8116,226663.2759,50904.34018,56799.38,3407,0,31.53,13528.31,56799.38
2021-01-02 00:00:00,19:00:00,3.810691552,425253.0567,34788.25,20740,62758.22,14048.25,132567.2904,239152.2187,53533.54759,59135.94,3588,0,34.28,14048.25,59135.94
2021-01-02 00:00:00,20:00:00,3.81582684,447012.6669,36035.81,20810,65885.38,15225.81,137506.411,251407.2014,58099.05447,62043.94,3798,0,43.44,15225.81,62043.94
2021-01-02 00:00:00,21:00:00,3.827225306,467035.5769,37267.81,20860,68354.19,16407.81,142632.3055,261606.8857,62796.38565,64306.75,4004,0,43.44,16407.81,64306.75
2021-01-02 00:00:00,22:00:00,3.893872242,495928.9423,38305,20940,71691.38,17365,149154.7762,279157.0746,67617.09148,67376.25,4263,0,52.13,17365,67376.25
2021-01-02 00:00:00,23:00:00,3.881814203,519480.9132,39520.25,21030,75813.76,18490.25,153410.2677,294294.9303,71775.71506,71312.63,4449,0,52.13,18490.25,71312.63
2021-01-02 00:00:00,23:59:00,3.864162202,543065.0666,40898.44,21130,79872.01,19768.44,158038.206,308638.402,76388.45863,75158.88,4661,0,52.13,19768.44,75158.88
2021-01-03 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03 00:00:00,01:00:00,4.290124508,19710.97705,527.81,80,3618.88,447.81,2264.370617,15525.44578,1921.160656,3430.88,188,0,0,447.81,3430.88
2021-01-03 00:00:00,02:00:00,4.247299708,41819.97475,1055.06,170,7906.13,885.06,4481.15603,33579.70364,3759.11508,7486.13,420,0,0,885.06,7486.13
2021-01-03 00:00:00,03:00:00,4.279659651,60606.9137,1577.31,250,11257,1327.31,6750.349963,48176.12869,5680.435051,10643,614,0,0,1327.31,10643
2021-01-03 00:00:00,04:00:00,4.017553786,77271.62075,2398.81,340,14775.88,2058.81,9637.348199,59362.89264,8271.379911,14060.88,715,0,0,2058.81,14060.88
2021-01-03 00:00:00,05:00:00,3.877891269,93999.34755,3305,460,18089.81,2845,12816.43064,70150.31625,11032.60066,17323.81,766,0,0,2845,17323.81
2021-01-03 00:00:00,06:00:00,3.699554819,110112.1808,4508.5,510,21256.63,3998.5,16679.4429,78640.06795,14792.66994,20465.63,791,0,0,3998.5,20465.63
2021-01-03 00:00:00,07:00:00,3.6812693,121867.9416,5586.06,510,22442.75,5076.06,20563.79118,82617.80657,18686.34384,21649.75,793,0,0,5076.06,21649.75
2021-01-03 00:00:00,08:00:00,3.790300493,133074.4181,6526.88,510,22565.44,6016.88,24738.83648,85529.79835,22805.78323,21765.13,795,0,5.31,6016.88,21765.13
2021-01-03 00:00:00,09:00:00,3.941751537,138407.5101,6526.88,510,22569.44,6016.88,25727.33927,88963.1248,23717.04599,21765.13,799,0,5.31,6016.88,21765.13
2021-01-03 00:00:00,10:00:00,4.173228946,146577.1549,6526.88,510,22579.44,6016.88,27238.16454,94229.17258,25109.81778,21765.13,809,0,5.31,6016.88,21765.13
2021-01-03 00:00:00,11:00:00,4.348149236,152747.0042,6526.88,510,22585.44,6016.88,28379.84829,98204.86369,26162.29218,21765.13,815,0,5.31,6016.88,21765.13
2021-01-03 00:00:00,12:00:00,4.475587338,157223.8027,6526.88,510,22585.44,6016.88,29211.62148,101083.1093,26929.07194,21765.13,815,0,5.31,6016.88,21765.13
2021-01-03 00:00:00,13:00:01,4.651957965,163466.0813,6536.88,520,22585.44,6016.88,30409.29098,105066.5175,27990.27284,21765.13,815,0,5.31,6016.88,21765.13
2021-01-03 00:00:00,14:00:00,4.808402063,170251.2361,6664.36,520,22598.31,6144.36,32044.92237,108661.7604,29544.5533,21766.14,815,0,17.17,6144.36,21766.14
2021-01-03 00:00:00,15:00:00,4.968017408,178606.2371,6916.16,520,22638.89,6396.16,34359.60328,112470.3996,31776.23423,21766.37,816,0.67,55.85,6396.16,21765.7
2021-01-03 00:00:00,16:00:00,4.951540507,182914.5113,7398.48,520,22663.97,6878.48,36633.87341,112221.5655,34059.07234,21766.99,817,2.01,77.97,6878.48,21764.98
2021-01-03 00:00:00,17:00:00,5.046850162,189344.1916,7724.61,620,22688.08,7104.61,38984.94923,114503.3402,35855.90213,21767.23,817,3.47,100.38,7104.61,21763.76
2021-01-03 00:00:00,18:00:00,5.121961139,194835.0481,7997.99,670,22713.17,7327.99,40965.39397,116335.9741,37533.68001,21767.89,817,4.94,123.34,7327.99,21762.95
2021-01-03 00:00:00,19:00:00,5.190851595,201311.0356,8531.56,1020,22738.77,7511.56,44286.06183,118033.5805,38991.3932,21768.07,817,6.35,147.35,7511.56,21761.72
2021-01-03 00:00:00,20:00:00,5.23073472,212344.0298,10129.86,2430,22765.73,7699.86,52986.61041,119081.4943,40275.92504,21768.66,817,7.7,172.37,7699.86,21760.96
2021-01-03 00:00:00,21:00:00,5.163893849,223531.7968,12641.17,4790,22795.11,7851.17,65277.66001,117711.5283,40542.60847,21768.91,819,9.19,198.01,7851.17,21759.72
2021-01-03 00:00:00,22:00:00,5.105055392,236717.3345,15511.83,7480,22825.54,8031.83,79188.75138,116525.646,41002.93705,21772.02,819,10.57,223.95,8031.83,21761.45
2021-01-03 00:00:00,23:00:00,5.060089835,245819.316,17095.48,8470,22859.07,8625.48,86504.66457,115668.9477,43645.70367,21777.59,819,12.1,250.38,8625.48,21765.49
2021-01-03 00:00:00,23:59:00,4.648606589,255612.3262,20854.09,9620,22898.69,11234.09,96942.46019,106447.0012,52222.8648,21790.05,819,13.58,276.06,11234.09,21776.47
2021-01-04 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-04 00:00:00,01:00:00,2.709404086,13391.87995,3651.86,2390,29.02,1261.86,9894.364405,78.62690658,3418.88864,0.47,1,1.29,26.26,1261.86,0
2021-01-04 00:00:00,02:00:00,3.688126367,32860.2839,7183.41,5520,62.93,1663.41,26493.32383,232.0937923,6134.86628,3.96,4,2.55,52.42,1663.41,1.41
2021-01-04 00:00:00,03:00:00,3.694680434,46796.6007,9794.99,7020,95.96,2774.99,36189.35791,354.5415345,10252.70126,9.03,5,3.81,78.12,2774.99,5.22
2021-01-04 00:00:00,04:00:00,3.662276835,63437.44662,13356.31,9520,129.24,3836.31,48914.50472,473.3126582,14049.62925,15.17,5,5.07,104,3836.31,10.1
2021-01-04 00:00:00,05:00:00,3.455519864,81953.00962,18671.84,13790,162.87,4881.84,64520.91401,562.8005202,16869.29509,19.45,7,6.25,130.17,4881.84,13.2
2021-01-04 00:00:00,06:00:00,3.468349239,95048.58482,21523.6,15840,197.36,5683.6,74651.36168,684.5134058,19712.70974,24.83,8,7.45,157.08,5683.6,17.38
2021-01-04 00:00:00,07:00:00,3.37703324,109321.2863,25752.72,19360,226.55,6392.72,86967.79146,765.0668805,21588.42793,25.41,8,8.55,184.59,6392.72,16.86
2021-01-04 00:00:00,08:00:00,3.407381128,127681.9649,30132.33,23050,257.51,7082.33,102672.3326,877.4347144,24132.19759,26.65,8,9.8,213.06,7082.33,16.85
2021-01-04 00:00:00,09:00:00,3.318119503,141593.3172,34357.68,26330,287.4,8027.68,114002.8881,953.6275451,26636.80157,26.77,9,11.05,240.58,8027.68,15.72
2021-01-04 00:00:00,10:00:00,3.296951379,154504.8676,37423.61,28300,315.73,9123.61,123383.8226,1040.946459,30080.09857,27.45,9,12.32,266.96,9123.61,15.13
2021-01-04 00:00:00,11:00:00,3.253210469,168764.6849,41481.32,31430,343.71,10051.32,134947.4645,1118.16097,32699.05945,28.04,9,13.32,293.35,10051.32,14.72
2021-01-04 00:00:00,12:00:00,3.240150683,187295.1282,46546.85,35660,370.75,10886.85,150818.8078,1201.285866,35275.03446,28.43,9,14.53,318.79,10886.85,13.9
2021-01-04 00:00:00,13:00:00,3.225637331,200614.3528,50133.59,38470,396.53,11663.59,161712.7795,1279.061971,37622.51132,28.67,9,15.82,343.04,11663.59,12.85
2021-01-04 00:00:00,14:00:00,3.246948303,215993.3327,53809.86,41520,422.23,12289.86,174717.8336,1370.958982,39904.54007,29.14,9,17.13,366.96,12289.86,12.01
2021-01-04 00:00:00,15:00:00,3.2769452,236293.4074,58830.85,46000,446.13,12830.85,192785.4715,1461.943562,42045.99232,29.21,10,18.33,388.59,12830.85,10.88
2021-01-04 00:00:00,16:00:00,3.313641186,249251.5267,61725.58,48700,468.67,13025.58,204536.4241,1553.004215,43162.09836,29.22,10,19.69,409.76,13025.58,9.53
2021-01-04 00:00:00,17:00:00,3.379495969,268168.3786,65354.54,51850,492.51,13504.54,220865.4045,1664.43556,45638.5385,29.75,11,21.15,430.61,13504.54,8.6
2021-01-04 00:00:00,18:00:00,3.44036518,289279.3562,69257.26,54950,519.39,14307.26,238270.2658,1786.891271,49222.19913,31.06,14,22.65,451.68,14307.26,8.41
2021-01-04 00:00:00,19:00:00,3.484389966,311931.8583,73493.28,58010,546.1,15483.28,256079.2474,1902.825361,53949.78548,32.87,15,24.01,474.22,15483.28,8.86
2021-01-04 00:00:00,20:00:00,3.537882172,333747.4945,77966.44,62170,572.51,15796.44,275836.0781,2025.472922,55885.94346,33.43,16,25.36,497.72,15796.44,8.07
2021-01-04 00:00:00,21:00:00,3.527806998,347758.3374,81528.76,65080,598.83,16448.76,287617.7301,2112.556665,58028.05064,34.47,16,26.77,521.59,16448.76,7.7
2021-01-04 00:00:00,22:00:00,3.503246318,361848.2102,85366.56,68070,626.28,17296.56,299060.087,2194.013104,60594.11013,36.08,16,28.11,546.09,17296.56,7.97
2021-01-04 00:00:00,23:00:00,3.569525448,388729.21,89973.72,71980,934.77,17993.72,321163.4832,3336.685303,64229.04145,40.68,291,29.58,573.51,17993.72,11.1
2021-01-04 00:00:00,23:59:00,3.609191685,407879.1555,93234.62,74650,1191.98,18584.62,336501.6152,4302.084305,67075.45597,44.27,522,31.03,594.68,18584.62,13.24
2021-01-05 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-05 00:00:00,01:00:00,3.930241431,20394.65162,4485.77,3870,87.62,615.77,17630.1591,344.3677542,2420.124766,44.45,21,1.36,20.81,615.77,43.09
2021-01-05 00:00:00,02:00:00,4.479717232,38799.14452,6610.09,5050,490.89,1560.09,29611.33408,2199.048392,6988.762056,398.69,37,2.82,52.38,1560.09,395.87
2021-01-05 00:00:00,03:00:00,3.704063662,65800.20922,9581.91,7050,5650.51,2531.91,35492.00464,20929.84876,9378.355825,5434.02,139,3.97,73.52,2531.91,5430.05
2021-01-05 00:00:00,04:00:00,3.522553036,100280.533,14294.72,11020,10898.7,3274.72,50353.90933,38391.24877,11535.37488,10547.02,254,5.23,92.45,3274.72,10541.79
2021-01-05 00:00:00,05:00:00,3.520008418,127837.0609,17669.59,13550,14528.08,4119.59,62197.10555,51138.9639,14500.99148,14035.04,374,6.4,112.64,4119.59,14028.64
2021-01-05 00:00:00,06:00:00,3.601421337,148021.5142,22032.68,17640,14675.5,4392.68,79348.96386,52852.65883,15819.89148,14043.58,491,7.5,133.42,4392.68,14036.08
2021-01-05 00:00:00,07:00:00,3.667428496,176809.5884,27803.69,22170,14773.4,5633.69,101968.045,54180.38815,20661.15525,14051.6,558,8.7,155.1,5633.69,14042.9
2021-01-05 00:00:00,08:00:00,3.657100722,193516.7281,31906.47,25720,14822.4,6186.47,116685.1745,54207.00974,22624.5439,14060.86,575,9.78,176.76,6186.47,14051.08
2021-01-05 00:00:00,09:00:00,3.652815595,221821.6469,35894.91,29460,18396.39,6434.91,131117.487,67198.62029,23505.5396,17553,635,11.06,197.33,6434.91,17541.94
2021-01-05 00:00:00,10:00:00,3.642392129,246047.8135,39660.08,33010,21241,6650.08,144457.5632,77368.05121,24222.19905,20265.67,747,12.26,216.07,6650.08,20253.41
2021-01-05 00:00:00,11:00:00,3.656659283,269213.9339,43265.54,36380,23471.84,6885.54,158207.3385,85828.52162,25178.07376,22352.09,872,13.55,234.2,6885.54,22338.54
2021-01-05 00:00:00,12:00:00,3.668363868,293492,47827.28,40690,25041.68,7137.28,175447.8659,91861.9941,26182.14007,23822.77,952,15,251.91,7137.28,23807.77
2021-01-05 00:00:00,13:00:00,3.620254818,321544.6613,52071.68,44240,28914.88,7831.68,188512.7504,104679.2336,28352.67725,27628.53,1001,16.4,268.95,7831.68,27612.13
2021-01-05 00:00:00,14:00:00,3.639643689,350083.1319,55691.12,47160,31963.86,8531.12,202695.8335,116337.0613,31050.23707,30528.9,1131,18.01,285.95,8531.12,30510.89
2021-01-05 00:00:00,15:00:00,3.659961435,378501.0606,60581.37,51720,33973.94,8861.37,221725.4779,124343.3102,32432.27246,32399.29,1253,19.56,302.09,8861.37,32379.73
2021-01-05 00:00:00,16:00:00,3.628314908,404891.534,63862.16,54060,37927.85,9802.16,231712.0272,137614.1836,35565.32326,36246.25,1342,21.17,318.43,9802.16,36225.08
2021-01-05 00:00:00,17:00:00,3.656703289,431449.777,67420.36,56970,40118.01,10450.36,246536.2521,146699.6591,38213.86578,38340.28,1420,22.87,334.86,10450.36,38317.41
2021-01-05 00:00:00,18:00:00,3.649984504,461748.4802,70713.74,59220,44299.49,11493.74,258104.0552,161692.452,41951.9729,42413.03,1511,24.6,350.86,11493.74,42388.43
2021-01-05 00:00:00,19:00:00,3.64769877,484074.0299,72710.92,60440,47724.85,12270.92,265227.5335,174085.8767,44760.61979,45641.27,1659,26.21,398.37,12270.92,45615.06
2021-01-05 00:00:00,20:00:00,3.65016446,505225.9792,74227.01,61120,51077.82,13107.01,270940.7939,186442.4432,47842.74208,48761.82,1813,27.8,475.2,13107.01,48734.02
2021-01-05 00:00:00,21:00:00,3.629798236,531827.2207,77022.42,62570,55042.18,14452.42,279575.8442,199792.0078,52459.36862,52532.64,1964,29.34,516.2,14452.42,52503.3
2021-01-05 00:00:00,22:00:00,3.61970247,570845.2866,82858.45,67320,59308.13,15538.45,299922.9361,214677.7846,56244.56584,56443.63,2275,30.73,558.77,15538.45,56412.9
2021-01-05 00:00:00,23:00:00,3.658959499,615510.2767,87637.53,70560,63504.97,17077.53,320662.1729,232362.1132,62485.99061,60035.66,2831,32.04,606.27,17077.53,60003.62
2021-01-05 00:00:00,23:59:00,3.673984219,660228.7416,93435.38,74930,67762.99,18505.38,343280.1116,248960.1559,67988.47409,63777.87,3296,33.37,655.75,18505.38,63744.5
2021-01-06 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-06 00:00:00,01:00:01,3.930094978,42102.9896,5293.6,4550,4675.77,743.6,20804.35078,18376.2202,2922.418626,4056.66,325,1.35,292.76,743.6,4055.31
2021-01-06 00:00:00,02:00:00,3.787131086,80732.92435,10153.09,8220,9231.52,1933.09,38451.08276,34960.97636,7320.865231,7978.52,619,2.88,631.12,1933.09,7975.64
2021-01-06 00:00:00,03:00:00,3.73860804,117000.5985,15628.49,13010,13048.25,2618.49,58428.79837,48782.29236,9789.507767,11216.7,909,4.38,918.17,2618.49,11212.32
2021-01-06 00:00:00,04:00:00,3.76270742,145154.3781,18641.29,15670,16964.53,2971.29,70141.72021,63832.56291,11180.09493,14604.72,1171,5.78,1183.03,2971.29,14598.94
2021-01-06 00:00:00,05:00:00,3.68851584,175879.9066,22837.92,19410,21417.27,3427.92,84238.02968,78997.93965,12643.93722,18581.64,1431,7.03,1397.6,3427.92,18574.61
2021-01-06 00:00:00,06:00:00,3.690177726,205883.8349,26539.74,22730,25442.91,3809.74,97936.3574,93888.85976,14058.61769,22127.98,1674,8.41,1632.52,3809.74,22119.57
2021-01-06 00:00:00,07:00:00,3.700316969,235850.433,30830.81,26560,28636.28,4270.81,114083.7694,105963.3128,15803.35072,24913.34,1857,9.86,1856.08,4270.81,24903.48
2021-01-06 00:00:00,08:00:00,3.695822053,255611.3688,32276.87,27620,32228.51,4656.87,119289.5679,119110.838,17210.96284,28145.92,1994,11.19,2077.4,4656.87,28134.73
2021-01-06 00:00:00,09:00:00,3.738369545,276029.4688,33046.21,28000,35744.44,5046.21,123538.9451,133625.9259,18864.59778,31111.06,2207,12.53,2413.85,5046.21,31098.53
2021-01-06 00:00:00,10:00:00,3.806597235,297144.5028,33766.89,28350,38876.62,5416.89,128536.9501,147987.6342,20619.9185,33663.76,2503,13.86,2696,5416.89,33649.9
2021-01-06 00:00:00,11:00:00,3.824882983,313962.8805,34242.72,28490,42088.87,5752.72,130974.397,160985.0026,22003.48083,36467.68,2675,15.18,2931.01,5752.72,36452.5
2021-01-06 00:00:00,12:00:00,3.837300152,331510.1929,34994.15,28650,45053.22,6344.15,134283.0571,172882.728,24344.40776,38969.99,2863,16.61,3203.62,6344.15,38953.38
2021-01-06 00:00:00,13:00:00,3.853010965,351317.0774,35678.52,28740,48562.84,6938.52,137469.7288,187113.155,26734.19364,41939.56,3114,18.01,3491.27,6938.52,41921.55
2021-01-06 00:00:00,14:00:00,3.829672921,369803.7489,36867.64,28780,51607.47,8087.64,141191.0026,197639.7304,30973.01591,44512.57,3290,19.59,3785.31,8087.64,44492.98
2021-01-06 00:00:00,15:00:00,3.87532589,388955.725,37528.61,28840,54150.01,8688.61,145435.594,209848.9357,33671.19528,46637.29,3468,21.18,4023.54,8688.61,46616.11
2021-01-06 00:00:00,16:00:00,3.889621205,409248.401,38165.27,28910,57794.95,9255.27,148448.4435,224800.463,35999.49445,49711.64,3780,22.64,4280.67,9255.27,49689
2021-01-06 00:00:00,17:00:00,3.908635762,426306.069,38852.96,28960,60321.82,9892.96,151862.0689,235776.0229,38667.97725,51715.28,4030,24.2,4552.34,9892.96,51691.08
2021-01-06 00:00:00,18:00:00,3.907377305,445538.7363,39888.86,29030,63277.29,10858.86,155860.8263,247248.2469,42429.66313,54199.62,4287,25.71,4764.96,10858.86,54173.91
2021-01-06 00:00:00,19:00:00,3.909872403,463683.9671,40908.91,29110,65885.3,11798.91,159948.6182,257603.1162,46132.23259,56316.3,4541,27.23,5000.77,11798.91,56289.07
2021-01-06 00:00:00,20:00:00,3.932853704,482865.4343,41901.7,29170,68143.97,12731.7,164793.256,268000.2648,50071.9135,58035.04,4822,28.81,5258.12,12731.7,58006.23
2021-01-06 00:00:00,21:00:00,3.936335069,503005.6002,42919.14,29230,71176.98,13689.14,168944.1159,280176.4424,53885.04184,60671.19,4983,30.36,5492.43,13689.14,60640.83
2021-01-06 00:00:00,22:00:00,3.952457416,521799.278,43364.46,29300,74590.03,14064.46,171396.1815,294813.9172,55589.17923,63722.04,5138,31.91,5698.08,14064.46,63690.13
2021-01-06 00:00:00,23:00:00,3.970750702,540971.4225,43819.62,29370,77969.84,14449.62,173996.7869,309598.7969,57375.83875,66636.06,5401,33.45,5899.33,14449.62,66602.61
2021-01-06 00:00:00,23:59:00,3.991623866,559202.2345,44447.31,29450,80649.3,14997.31,177416.9434,321921.6706,59863.62052,68861.48,5638,34.97,6114.85,14997.31,68826.51
2021-01-07 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-07 00:00:00,01:00:00,3.906252112,17691.37675,519.1,80,3570.79,439.1,2027.735471,13948.40598,1715.235302,3158,192,1.48,219.31,439.1,3156.52
2021-01-07 00:00:00,02:00:00,3.91169429,33662.86755,1016.44,150,6722.82,866.44,3976.002544,26297.61661,3389.248401,5931.48,347,2.9,441.44,866.44,5928.58
2021-01-07 00:00:00,03:00:00,3.897808048,49942.41962,1569.78,190,9863.39,1379.78,6118.701117,38445.60092,5378.117588,8637.3,565,4.3,656.79,1379.78,8633
2021-01-07 00:00:00,04:00:00,3.736973022,67862.0474,2583.76,240,13232.11,2343.76,9655.441415,49448.03809,8758.56789,11496.63,777,5.71,952.77,2343.76,11490.92
2021-01-07 00:00:00,05:00:00,3.784676311,85875.3652,3528.3,320,15953.68,3208.3,13353.47343,60379.51477,12142.37701,13744.2,984,7.09,1218.39,3208.3,13737.11
2021-01-07 00:00:00,06:00:00,3.790410041,106081.9405,4357.36,390,19662.21,3967.36,16516.1811,74527.83822,15037.92118,16914.36,1208,8.37,1531.48,3967.36,16905.99
2021-01-07 00:00:00,07:00:00,3.742012734,126098.4948,5480.78,430,23166.48,5050.78,20509.14855,86689.26317,18900.08308,19890.33,1429,9.73,1837.42,5050.78,19880.6
2021-01-07 00:00:00,08:00:00,3.786520984,146634.8048,6363.75,470,26467.97,5893.75,24096.47291,100221.5238,22316.80805,22648.36,1676,11.19,2132.42,5893.75,22637.17
2021-01-07 00:00:00,09:00:00,3.873719275,160401.7282,6954.57,520,28018.54,6434.57,26940.05186,108535.9585,24925.71784,23655.11,1933,12.74,2417.69,6434.57,23642.37
2021-01-07 00:00:00,10:00:00,4.002557314,178076.7768,7412.77,560,30225.21,6852.77,29670.03678,120978.1353,27428.60468,25329.95,2183,14.37,2697.89,6852.77,25315.58
2021-01-07 00:00:00,11:00:00,4.050578954,192114.9497,7912.54,620,32223.93,7292.54,32050.368,130525.5727,29539.00905,26878.28,2392,15.73,2937.92,7292.54,26862.55
2021-01-07 00:00:00,12:00:00,4.190199684,208347.2038,8343.87,670,33704.76,7673.87,34962.48144,141229.6747,32155.04765,27839.36,2639,17.3,3209.1,7673.87,27822.06
2021-01-07 00:00:00,13:00:00,4.19337471,224322.6512,9150.14,710,35904.26,8440.14,38369.96567,150560.0159,35392.66962,29521.92,2881,18.71,3482.63,8440.14,29503.21
2021-01-07 00:00:00,14:00:00,4.079046035,240311.776,10250.43,760,39172.86,9490.43,41811.97585,159787.8993,38711.90087,32383.06,3010,20.03,3759.77,9490.43,32363.03
2021-01-07 00:00:00,15:00:00,4.023226725,259980.1063,11760.83,800,41898.14,10960.83,47316.48556,168565.7166,44097.90418,34701.95,3183,21.59,3991.6,10960.83,34680.36
2021-01-07 00:00:00,16:00:00,4.000932708,278481.1603,12685.25,830,45063.56,11855.25,50752.83164,180296.2712,47432.05749,37482.45,3370,23.05,4188.06,11855.25,37459.4
2021-01-07 00:00:00,17:00:00,4.01496373,293607.1509,13600.55,880,46807.12,12720.55,54605.71496,187928.8891,51072.54687,38800.78,3553,24.74,4428.6,12720.55,38776.04
2021-01-07 00:00:00,18:00:00,4.043360766,308697.9792,14634.64,920,47997.6,13714.64,59173.1292,194071.6127,55453.2373,39535.58,3799,26.44,4636.58,13714.64,39509.14
2021-01-07 00:00:00,19:00:00,4.057346044,324613.6505,16240.65,980,48505.1,15260.65,65893.93702,196801.9756,61917.7379,39622.5,4021,28.02,4833.58,15260.65,39594.48
2021-01-07 00:00:00,20:00:00,4.072812281,339471.5917,17564.43,1020,49241.8,16544.43,71536.62622,200552.6078,67382.35769,39902.5,4294,29.62,5015.68,16544.43,39872.88
2021-01-07 00:00:00,21:00:00,4.102801553,353835.0014,18751.88,1070,49808.53,17681.88,76935.24239,204354.5142,72545.24473,40053.8,4520,31.32,5203.41,17681.88,40022.48
2021-01-07 00:00:00,22:00:00,4.017636217,371393.1042,20500.36,1130,52569.98,19370.36,82362.98879,211207.0556,77823.05987,42410.8,4733,32.87,5393.31,19370.36,42377.93
2021-01-07 00:00:00,23:00:00,4.058327897,391663.4626,21514.81,1180,54658.96,20334.81,87314.15363,221823.9822,82525.32671,44008.53,5020,34.43,5596,20334.81,43974.1
2021-01-07 00:00:00,23:59:00,4.088284055,408346.9692,22402.81,1210,56286.62,21192.81,91589.05091,230115.691,86642.2272,45206.45,5243,36.1,5801.07,21192.81,45170.35
2021-01-08 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-08 00:00:00,01:00:00,4.181295919,15225.98002,1077.4,40,1526.65,1037.4,4504.928223,6383.375415,4337.676386,1065.47,244,1.69,215.49,1037.4,1063.78
