DIA,HORA,Planta (Kw),Elaboracion (Kw),Bodega (Kw),Cocina (Kw),Envasado (Kw),Linea 2 (Kw),Linea 3 (Kw),Linea 4 (Kw),Servicios (Kw),Sala Maq (Kw),Aire (Kw),Calderas (Kw),Efluentes (Kw),Frio (Kw),Pta Agua / Eflu (Kw),Prod Agua (Kw),Resto Serv (Kw),Restos Planta (Kw),KW Gral Planta
2021-07-07 00:00:00,22:00:00,61523.04,5526.75,5220.75,1442,18005,5668.58,6834,7460,35376.5,25152,6633,820,769,22006,1715,855,3417.5,2614.79,64137
2021-07-07 00:00:00,23:00:00,64558.57,5825.25,5478,1535,18874,5963.48,7147,7815,37119,26353,6943,861,810,23099,1811,903,3599,2740.32,67305
2021-07-07 00:00:00,23:59:00,67812.08,6082,5718.25,1605,19768,6246.9,7483,8183,39097,27803,7255,900,847,24435,1898,947,3780,2865.08,70698
2021-07-08 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-08 00:00:00,01:00:00,46.88,4.5,4.25,0,16,4.94,5,8,24,18,295,1,0,14,2,2,-289,2.38,50
2021-07-08 00:00:00,02:00:00,3062.67,337.12,369.12,30,897,307.14,329,366,1684.5,1176,598,45,38,1015,83,41,-76.5,144.05,3189
2021-07-08 00:00:00,03:00:00,6191.45,715.25,714.25,96,1783,595.01,668,726,3430,2436,901,84,76,2114,162,78,125,263.2,6438
2021-07-08 00:00:00,04:00:00,9654.45,1061.25,1052,160,2650,892.67,993,1071,5545.5,4068,1205,121,113,3587,253,125,310.5,397.7,10023
2021-07-08 00:00:00,05:00:00,13087.29,1387.12,1391.12,204,3529,1188.38,1319,1428,7639,5671,1509,159,147,5028,338,171,506,532.17,13574
2021-07-08 00:00:00,06:00:00,16087.28,1705.62,1742.87,216,4387,1455.31,1643,1791,9340.5,6883,1812,197,185,6102,418,210,663.5,654.16,16693
2021-07-08 00:00:00,07:00:00,19162.28,2007.37,2080.12,237,5269,1751.47,1971,2152,11087.5,8183,2115,240,221,7237,492,245,789.5,798.41,19896
2021-07-08 00:00:00,08:00:00,22350.15,2334.87,2386.87,292,6151,2038.65,2306,2513,12946.5,9547,2418,281,262,8448,575,284,956.5,917.78,23202
2021-07-08 00:00:00,09:00:00,25843.95,2655.12,2716.37,345,7025,2327.7,2626,2876,15108,11218,2722,318,299,9968,658,325,1124,1055.83,26802
2021-07-08 00:00:00,10:00:00,29397.23,2992.5,3020.75,421,7884,2621.51,2926,3244,17340.5,12948,3025,354,338,11551,746,369,1297.5,1180.23,30470
2021-07-08 00:00:00,11:00:00,32766.82,3324.75,3386.5,461,8649,2912.76,3165,3576,19460.5,14516,3329,392,379,12995,840,415,1488.5,1332.57,33959
2021-07-08 00:00:00,12:00:00,35940.29,3649.5,3742.5,505,9400,3178.51,3398,3922,21415.5,15888,3634,429,420,14260,925,455,1697.5,1475.29,37273
2021-07-08 00:00:00,13:00:00,39332.32,4018.25,4076.5,599,10172,3454.88,3636,4278,23532,17447,3939,465,460,15721,1015,499,1873,1610.07,40814
2021-07-08 00:00:00,14:00:00,42867,4407.12,4450.87,681,10942,3737.53,3872,4628,25765,19137,4245,503,501,17280,1111,548,2065,1752.88,44497
2021-07-08 00:00:00,15:00:01,46641.38,4797.37,4811.87,768,11817,4004.75,4216,4986,28135.5,20978,4563,542,539,18961,1192,586,2259.5,1891.51,48415
2021-07-08 00:00:00,16:00:00,50101.51,5191.75,5151.5,872,12655,4278.6,4530,5335,30235.5,22545,4880,582,582,20364,1285,630,2455.5,2019.26,52018
2021-07-08 00:00:00,17:00:00,53481.62,5518.62,5420.87,975,13557,4574.4,4881,5694,32256,23948,5197,621,622,21613,1381,677,2660,2150,55525
2021-07-08 00:00:00,18:00:00,57090.03,5864.62,5716.62,1077,14432,4834.78,5236,6058,34499.5,25569,5505,660,663,23088,1481,728,2861.5,2293.91,59251
2021-07-08 00:00:00,19:00:00,60797.62,6221.37,6009.12,1187,15277,5063.03,5596,6413,36879.5,27329,5812,699,705,24703,1576,773,3072.5,2419.75,63076
2021-07-08 00:00:00,20:00:00,64095.28,6596.5,6325,1291,16139,5304.72,5942,6777,38823.5,28698,6119,737,748,25916,1664,814,3255.5,2536.28,66492
2021-07-08 00:00:00,21:00:00,68170.91,6994.87,6683.12,1382,17021,5576,6285,7135,41491.5,30827,6425,775,789,27881,1760,862,3436.5,2663.54,70682
2021-07-08 00:00:00,22:00:00,72078.87,7387.87,7021.12,1482,17910,5861.9,6621,7493,43990,32824,6730,812,825,29718,1851,911,3619,2791,74705
2021-07-08 00:00:00,23:00:00,76108.67,7752.62,7329.12,1586,18804,6157.89,6957,7853,46624.5,34936,7035,851,865,31672,1951,963,3787.5,2927.55,78859
2021-07-08 00:00:00,23:59:00,79875.78,8056.75,7609.75,1657,19692,6449.09,7294,8212,49066.5,36819,7340,888,901,33401,2037,1008,3988.5,3060.53,82741
2021-07-09 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-09 00:00:00,01:00:00,60.97,4.37,4.12,1,14,4.75,5,6,42,31,279,1,1,28,2,1,-271,0.5999999999,63
2021-07-09 00:00:00,02:00:00,3288.29,266.12,215.87,80,904,332.01,340,336,2005.5,1446,569,38,40,1279,88,44,-65.5,112.67,3403
2021-07-09 00:00:00,03:00:01,6611.73,535.75,494.5,127,1791,638.2,667,691,4033.5,2934,857,75,82,2610,182,92,135.5,251.48,6844
2021-07-09 00:00:00,04:00:00,9807.14,816.75,746.5,204,2568,869.2,960,1057,6028.5,4376,1147,113,124,3912,283,143,328.5,393.89,10147
2021-07-09 00:00:00,05:00:00,12932.66,1118.87,1066.37,248,3437,1171.28,1267,1417,7835.5,5623,1446,150,162,5008,366,185,538.5,541.29,13378
2021-07-09 00:00:00,06:00:00,16023.86,1412.25,1396.5,278,4331,1484.29,1592,1773,9583.5,6841,1753,192,200,6054,450,228,717.5,697.11,16575
2021-07-09 00:00:00,07:00:00,19060.03,1709.25,1694.25,330,5199,1769,1922,2124,11316.5,8019,2059,232,241,7093,539,272,868.5,835.28,19713
2021-07-09 00:00:00,08:00:00,22220.29,2015.62,1976.62,404,6080,2079.07,2232,2484,13155,9365,2352,272,276,8275,617,313,1017,969.67,22977
2021-07-09 00:00:00,09:00:00,25592.52,2313.5,2217.75,494,6969,2373.95,2571,2837,15226,10912,2645,312,313,9657,703,358,1192,1084.02,26447
2021-07-09 00:00:00,10:00:00,29008.58,2639.5,2487.5,588,7831,2630.83,2911,3199,17333,12477,2938,351,350,11066,790,403,1368,1205.08,29966
2021-07-09 00:00:00,11:00:00,32396.75,3006.62,2796.62,683,8653,2874.78,3230,3556,19417.5,13966,3231,388,385,12434,878,451,1575.5,1319.63,33452
2021-07-09 00:00:00,12:00:00,35789.59,3377.62,3120.37,774,9455,3012.06,3581,3924,21554,15527,3523,427,420,13860,966,501,1786,1402.97,36947
2021-07-09 00:00:00,13:00:00,38952.55,3764.12,3449.87,867,10164,3066.64,3926,4288,23552,17020,3811,464,452,15203,1048,546,1951,1472.43,40212
2021-07-09 00:00:00,14:00:00,42204.54,4158.12,3796.37,953,10821,3117.38,4223,4648,25686,18645,4099,501,489,16666,1140,595,2110,1539.42,43572
2021-07-09 00:00:00,15:00:00,45786.46,4535.37,4136.37,1033,11461,3168.93,4503,5008,28180.5,20618,4389,538,524,18475,1226,642,2271.5,1609.59,47262
2021-07-09 00:00:00,16:00:00,49354.45,4897.62,4441.12,1129,12098,3220.98,4779,5369,30681,22573,4678,575,560,20270,1314,688,2431,1677.83,50928
2021-07-09 00:00:00,17:00:00,52233.41,5160.62,4649.62,1220,12752,3274.53,5074,5728,32577.5,23946,4969,614,598,21489,1402,733,2572.5,1743.29,53905
2021-07-09 00:00:00,18:00:00,55415.22,5492,4917.25,1320,13433,3328.22,5400,6083,34682,25544,5258,651,639,22924,1494,780,2700,1808.22,57184
2021-07-09 00:00:00,19:00:00,58600.21,5843.25,5218,1411,14076,3381.64,5699,6427,36800.5,27035,5549,688,679,24357,1589,828,2833.5,1880.46,60469
2021-07-09 00:00:00,20:00:00,61473.22,6177.62,5492.87,1513,14769,3434.62,6041,6778,38573,28302,5839,726,716,25473,1670,867,2978,1953.6,63453
2021-07-09 00:00:00,21:00:00,64797.15,6516,5773,1617,15481,3489.52,6387,7144,40766,29913,6129,764,757,26966,1761,912,3133,2034.15,66885
2021-07-09 00:00:00,22:00:00,68039.17,6839.25,6052.5,1699,16182,3541.29,6734,7498,42913.5,31499,6427,800,792,28418,1846,956,3286.5,2104.42,70240
2021-07-09 00:00:00,23:00:00,71207.04,7129.75,6308.25,1771,16891,3592.47,7083,7858,45010,32979,6728,839,825,29777,1923,995,3453,2176.29,73532
2021-07-09 00:00:00,23:59:00,74181.94,7413.25,6557.25,1855,17594,3643.94,7430,8214,46922,34261,7029,876,862,30921,2002,1034,3653,2252.69,76628
2021-07-10 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-10 00:00:00,01:00:00,54.97,6.75,5,2,11,0.87,6,5,35,28,276,1,1,25,1,-1,-270,2.22,57
2021-07-10 00:00:00,02:00:00,3358.14,328,294.25,69,723,47.54,348,375,2246.5,1612,562,38,43,1465,95,45,-70.5,60.64,3473
2021-07-10 00:00:00,03:00:00,6517.19,634.5,617,113,1418,92.5,691,727,4316.5,3050,847,76,82,2773,180,88,127.5,148.19,6742
2021-07-10 00:00:00,04:00:00,8988.24,902.25,889.25,162,2109,135.58,1025,1084,5747.5,3882,1133,115,125,3475,256,117,298.5,229.49,9322
2021-07-10 00:00:00,05:00:00,11896.38,1255.87,1207.62,245,2778,177.97,1335,1443,7566,5121,1418,152,159,4597,335,157,459,296.51,12340
2021-07-10 00:00:00,06:00:00,15072.57,1551.5,1477.5,321,3467,219.57,1666,1801,9683.5,6616,1703,190,192,5993,416,201,626.5,370.57,15633
2021-07-10 00:00:00,07:00:00,18127.68,1829.25,1744.75,381,4153,260.05,1996,2157,11709.5,8072,1987,227,224,7295,499,246,798.5,435.93,18797
2021-07-10 00:00:00,08:00:00,21247.76,2132.75,1996.5,473,4843,299.57,2331,2512,13778,9577,2273,265,250,8651,576,291,961,494.01,22020
2021-07-10 00:00:00,09:00:00,23979.87,2398.75,2254.25,530,5544,342.24,2668,2876,15468.5,10730,2558,304,272,9654,639,327,1119.5,568.62,24843
2021-07-10 00:00:00,10:00:00,26924.89,2656.87,2482.62,607,6246,389.57,3006,3240,17381.5,12065,2843,341,287,10900,700,369,1257.5,640.52,27877
2021-07-10 00:00:00,11:00:00,29837.88,2911.87,2694.62,694,6943,437.13,3345,3598,19273,13451,3129,378,299,12133,757,409,1384,710.01,30888
2021-07-10 00:00:00,12:00:00,32600.83,3093,2893.75,739,7645,487.48,3686,3959,21060,14668,3415,415,313,13223,818,450,1546,802.83,33744
2021-07-10 00:00:00,13:00:00,35218.85,3298.37,3063.62,819,8301,540.6,3990,4311,22744,15837,3701,450,336,14234,884,489,1675,875.48,36457
2021-07-10 00:00:00,14:00:00,38232.93,3459.37,3224.87,861,8971,593.36,4300,4671,24851,17344,3997,485,359,15640,953,530,1809,951.56,39564
2021-07-10 00:00:00,15:00:00,41059.01,3659,3380.75,934,9660,645.32,4628,5032,26728.5,18679,4298,520,379,16826,1018,569,1932.5,1011.51,42498
2021-07-10 00:00:00,16:00:00,43707.12,3822,3549.75,979,10368,697.8,4972,5396,28425.5,19845,4598,558,402,17828,1084,607,2056.5,1091.62,45246
2021-07-10 00:00:00,17:00:00,46409.1,4042.37,3729.12,1064,11082,751.35,5325,5757,30113,21024,4887,595,422,18839,1143,641,2182,1171.73,48050
2021-07-10 00:00:00,18:00:00,49722.94,4292,3948.75,1142,11795,806.62,5673,6122,32383,22758,5176,632,449,20409,1217,683,2319,1252.94,51468
2021-07-10 00:00:00,19:00:00,52385.78,4528.25,4135.5,1229,12506,859.87,6020,6486,34034.5,23853,5464,668,468,21377,1270,712,2464.5,1317.03,54236
2021-07-10 00:00:00,20:00:00,55639.77,4747.87,4357.12,1279,13219,913.17,6370,6849,36269.5,25509,5753,704,486,22899,1335,753,2629.5,1403.4,57600
2021-07-10 00:00:00,21:00:00,58855.55,5009,4572,1369,13917,965.55,6716,7201,38453.5,27118,6041,738,499,24351,1390,789,2825.5,1476.05,60931
2021-07-10 00:00:00,22:00:00,61799.41,5218.75,4810.5,1407,14572,1018.06,7012,7560,40431.5,28536,6329,774,519,25606,1442,815,3013.5,1577.16,63997
2021-07-10 00:00:00,23:00:00,64455.37,5408.37,5037.62,1428,15270,1069.46,7352,7918,42113,29668,6616,813,544,26568,1489,834,3199,1664,66768
2021-07-10 00:00:00,23:59:00,67452.42,5612.87,5240.12,1470,16096,1276.57,7690,8282,43973.5,30991,6901,856,565,27721,1538,858,3383.5,1770.05,69882
2021-07-11 00:00:00,00:00:00,70738.47,5862,5463,1541,16911,1505.9,8015,8632,46079.5,32500,289,896,585,29113,1598,895,10456.5,1885.97,73285
2021-07-11 00:00:00,01:00:00,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,-305,0,0
2021-07-11 00:00:00,02:00:00,3440.96,252.88,215.38,84,828,257.49,300,361,2239,1632,619,36,21,1544,66,39,-179,121.08,3557
2021-07-11 00:00:00,03:00:00,6964.21,495.88,452.88,137,1680,513.64,627,721,4544.5,3321,935,75,37,3097,134,86,-2.5,243.83,7203
2021-07-11 00:00:00,04:00:00,10261.29,785.13,723.63,204,2528,829.1,949,1030,6572,4746,1249,115,54,4415,191,122,158,376.16,10620
2021-07-11 00:00:00,05:00:00,13741.34,1062.38,985.38,271,3412,1131.84,1273,1385,8756.5,6327,1565,157,71,5859,257,165,338.5,510.46,14216
2021-07-11 00:00:00,06:00:00,17330.33,1418.5,1304.75,353,4309,1427.79,1605,1751,10964,8008,1883,196,85,7375,318,207,508,638.83,17916
2021-07-11 00:00:00,07:00:00,20771.53,1746.63,1645.38,397,5200,1718.53,1935,2119,13046,9573,2207,236,101,8795,377,244,645,778.9,21482
2021-07-11 00:00:00,08:00:00,23976.69,2087.5,1956.25,477,6132,2060.87,2269,2475,14840,10911,2532,273,119,9965,418,263,798,917.19,24803
2021-07-11 00:00:00,09:00:00,27485.86,2417.25,2291.75,526,7025,2398.36,2605,2794,16994.5,12585,2857,317,138,11457,477,298,962.5,1049.11,28424
2021-07-11 00:00:00,10:00:00,30435.52,2732.88,2571.88,607,7752,2712.11,2948,2959,18782,13884,3171,355,151,12590,530,335,1121,1168.64,31481
2021-07-11 00:00:00,11:00:00,33380.83,3019.5,2844.5,675,8351,2964.98,3279,3072,20723.5,15376,3485,397,171,13925,591,371,1294.5,1286.83,34532
2021-07-11 00:00:00,12:00:00,36171.53,3364.63,3184.13,741,8939,3182.4,3615,3176,22476,16642,3799,438,188,15038,638,397,1465,1391.9,37442
2021-07-11 00:00:00,13:00:00,38993.45,3791.38,3556.38,843,9534,3488.79,3944,3238,24149,17823,4114,477,207,16053,690,427,1648,1519.07,40373
2021-07-11 00:00:00,14:00:00,42198.45,4160.63,3939.38,905,10060,3771.2,4048,3482,26303.5,19407,4428,519,223,17491,757,473,1814.5,1674.32,43680
2021-07-11 00:00:00,15:00:00,45455.45,4566.25,4292.25,1003,10597,4072.04,4306,3563,28492.5,20988,4742,558,251,18939,830,514,1982.5,1799.7,47058
2021-07-11 00:00:00,16:00:00,48522.73,4877.38,4591.88,1051,11233,4398.38,4617,3663,30493.5,22372,5056,595,276,20197,896,551,2164.5,1918.85,50237
2021-07-11 00:00:00,17:00:00,51398.27,5160,4846.75,1123,11950,4723.39,4941,3835,32241.5,23455,5370,634,310,21146,977,593,2378.5,2046.77,53218
2021-07-11 00:00:00,18:00:00,54493.07,5462.25,5115.25,1202,12733,5044.5,5221,4120,34119,24726,5684,675,335,22261,1038,627,2565,2178.82,56414
2021-07-11 00:00:00,19:00:00,57653.91,5837,5452,1287,13438,5370.34,5432,4392,36066.5,26105,5997,714,359,23480,1109,668,2723.5,2312.41,59678
2021-07-11 00:00:00,20:00:00,60950.72,6180.88,5758.38,1367,14156,5679.78,5646,4687,38177,27640,6312,753,386,24861,1180,707,2881,2436.84,63082
2021-07-11 00:00:00,21:00:00,63856.47,6525.38,6087.88,1436,14784,6018.06,5714,5022,39966,28843,6631,791,422,25911,1256,743,3049,2581.09,66095
2021-07-11 00:00:00,22:00:00,66515.31,6888.5,6405,1522,15398,6350.81,5768,5364,41515.5,29823,6963,828,452,26709,1325,779,3229.5,2713.31,68868
2021-07-11 00:00:00,23:00:00,69503.23,7239.88,6748.88,1582,16011,6697.98,5833,5689,43387.5,31138,7296,867,479,27838,1393,817,3402.5,2864.85,71966
2021-07-11 00:00:00,23:59:00,72685.22,7635,7073.75,1688,16687,7040.28,5975,6006,45360.5,32515,7618,905,505,29046,1469,861,3602.5,3002.72,75258
2021-07-12 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-12 00:00:00,01:00:00,49.97,6.63,7.63,1,10,5.6,2,5,32,21,315,1,1,17,1,0,-304,1.34,51
2021-07-12 00:00:00,02:00:01,6272.37,692.5,606,168,1305,667.18,236,651,3996,2808,969,79,45,2465,129,76,101,278.87,6503
2021-07-12 00:00:00,03:00:00,9024.68,1010,896.25,243,1893,1001.36,282,980,5695.5,3948,1295,117,68,3448,192,112,270.5,426.18,9364
2021-07-12 00:00:00,04:00:00,11851.03,1369.75,1188.25,343,2502,1348.62,338,1312,7420,5129,1622,155,89,4466,250,145,426,559.28,12300
2021-07-12 00:00:00,05:00:00,14563.41,1696.25,1493.75,410,3094,1693.87,384,1640,9066.5,6240,1948,192,111,5414,308,178,588.5,706.66,15118
2021-07-12 00:00:00,06:00:00,17845.79,2111.62,1866.12,494,3694,2035.38,427,1983,11183,7783,2275,231,132,6791,368,213,758,857.17,18510
2021-07-12 00:00:00,07:00:00,21750.05,2523.37,2232.62,579,4296,2387.08,473,2313,13927,9946,2602,269,151,8808,428,251,916,1003.68,22527
2021-07-12 00:00:00,08:00:00,25049.92,2907.5,2574.5,659,4870,2735.1,521,2619,16125.5,11568,2929,307,178,10277,496,287,1074.5,1146.92,25932
2021-07-12 00:00:00,09:00:00,28303.1,3326.5,2929,765,5449,3080.85,568,2929,18238,13147,3256,345,195,11685,546,317,1250,1289.6,29293
2021-07-12 00:00:00,10:00:00,31435.27,3706.75,3281.75,841,6037,3419.42,617,3253,20259,14640,3587,384,209,13004,599,352,1409,1432.52,32535
2021-07-12 00:00:00,11:00:00,34670.73,4047.62,3597.87,913,6611,3752.54,669,3559,22443.5,16243,3926,421,228,14437,660,390,1597.5,1568.61,35872
2021-07-12 00:00:00,12:00:00,37330.98,4335,3851.5,996,7223,4102.26,719,3895,24059.5,17275,4264,460,257,15295,720,419,1792.5,1713.48,38645
2021-07-12 00:00:00,13:00:00,40160.96,4607.5,4092,1080,7846,4461.77,774,4225,25851,18464,4598,498,281,16313,792,461,1992,1856.46,41588
2021-07-12 00:00:00,14:00:00,43214.29,4917.25,4347.5,1175,8446,4800.44,832,4552,27856.5,19878,4922,535,311,17566,871,505,2172.5,1994.54,44767
2021-07-12 00:00:00,15:00:00,46847.05,5270.87,4676.37,1251,9075,5146.3,893,4895,30366.5,21722,5246,573,335,19250,945,550,2440.5,2134.68,48521
2021-07-12 00:00:00,16:00:00,50663.51,5655.37,5006.62,1342,9705,5492.54,956,5239,33029.5,23817,5572,611,362,21189,1022,594,2601.5,2273.64,52454
2021-07-12 00:00:00,17:00:00,54446.33,6058.25,5366,1432,10326,5837.95,1016,5577,35639.5,25866,5897,649,382,23089,1083,631,2763.5,2422.58,56350
2021-07-12 00:00:00,18:00:00,58415.16,6498.5,5756.5,1521,10943,6178.5,1076,5908,38416.5,28094,6222,686,405,25156,1149,670,2922.5,2557.16,60429
2021-07-12 00:00:00,19:00:00,62323.8,6909.12,6136.87,1592,11545,6510.14,1133,6232,41180,30308,6547,722,431,27212,1215,706,3083,2689.68,64447
2021-07-12 00:00:00,20:00:00,65853.54,7316.25,6513.25,1668,12106,6855,1189,6504,43604.5,32189,6872,760,458,28960,1287,746,3247.5,2826.79,68094
2021-07-12 00:00:00,21:00:00,69405.39,7737.62,6924.12,1724,12702,7186.82,1240,6830,45995.5,34003,7195,798,480,30653,1346,780,3421.5,2970.27,71766
2021-07-12 00:00:00,22:00:00,73079.44,8133.62,7290.12,1795,13312,7518.59,1289,7173,48527.5,35973,7518,838,505,32465,1409,815,3590.5,3106.32,75560
2021-07-12 00:00:00,23:00:00,76746.56,8515.12,7625.12,1880,13888,7804.02,1339,7524,51108,37993,7841,875,532,34338,1490,862,3742,3235.44,79350
2021-07-12 00:00:00,23:59:00,79872.74,8842.62,7892.12,1972,14500,8132.7,1387,7869,53177.5,39533,7850,913,554,35721,1550,895,4200.5,3352.62,82592
2021-07-13 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-13 00:00:00,01:00:00,3266.38,354,308.25,83,603,333.57,48,338,2173,1578,347,38,24,1413,67,39,169,136.38,3375
2021-07-13 00:00:00,02:00:00,6673.83,714.13,607.38,172,1201,662.8,96,673,4500.5,3321,694,75,45,2986,137,82,334.5,258.2,6888
2021-07-13 00:00:00,03:00:00,9631.37,1013.75,870.25,252,1816,999.5,142,1023,6404.5,4644,1035,114,69,4143,205,122,495.5,397.12,9953
2021-07-13 00:00:00,04:00:00,12598.91,1323.38,1128.88,340,2430,1338.1,190,1369,8315,5965,1368,152,90,5323,264,156,654,530.53,13025
2021-07-13 00:00:00,05:00:00,15845.29,1682.25,1421.5,436,3024,1658.36,235,1713,10484,7542,1700,188,114,6737,333,197,830,655.04,16378
2021-07-13 00:00:00,06:00:00,18883.8,1996,1705.25,514,3631,1996.71,280,2056,12461.5,8951,2033,226,135,7980,394,235,996.5,795.3,19535
2021-07-13 00:00:00,07:00:00,21782.22,2284.5,1953,591,4258,2343.88,328,2415,14309,10195,2366,263,156,9097,456,273,1170,930.72,22541
2021-07-13 00:00:00,08:00:00,24740.43,2612.25,2219.25,685,4874,2683.84,381,2762,16196.5,11489,2698,302,177,10245,524,315,1344.5,1057.68,25605
2021-07-13 00:00:00,09:00:00,27736.19,2925,2490.75,765,5534,3022.32,475,3111,18088,12795,3031,349,202,11376,598,360,1524,1189.19,28707
2021-07-13 00:00:00,10:00:00,30649.12,3190.5,2729,834,6194,3351.81,578,3453,19944.5,14082,3365,395,228,12487,663,396,1698.5,1320.12,31735
2021-07-13 00:00:00,11:00:00,33852.29,3458.88,2976.38,903,6898,3694.79,711,3790,22048.5,15631,3698,438,252,13864,733,439,1857.5,1446.91,35054
2021-07-13 00:00:00,12:00:00,37209.99,3732.88,3208.88,987,7733,4036.09,967,4144,24164.5,17161,4033,483,281,15219,811,483,2032.5,1579.61,38546
2021-07-13 00:00:00,13:00:00,40190.03,4018.13,3477.38,1057,8592,4383.03,1240,4498,25856,18288,4367,521,308,16179,873,514,2201,1723.9,41644
2021-07-13 00:00:00,14:00:00,43169.22,4343.13,3749.13,1150,9455,4708.63,1546,4851,27498.5,19263,4705,558,335,17059,937,549,2390.5,1872.59,44735
2021-07-13 00:00:00,15:00:00,46847.49,4635.25,4010.25,1230,10291,5010.09,1864,5186,29901,20996,5052,598,364,18610,1012,591,2644,2020.24,48531
2021-07-13 00:00:00,16:00:00,50440.46,4922.88,4259.63,1312,11100,5279.21,2174,5542,32250.5,22735,5399,636,395,20170,1094,636,2837.5,2167.08,52248
2021-07-13 00:00:00,17:00:00,53876.25,5219.75,4515,1400,11966,5564.03,2526,5894,34369.5,24260,5743,675,422,21517,1169,679,3020.5,2321,55799
2021-07-13 00:00:00,18:00:00,57429.89,5525.13,4776.13,1492,12861,5865.24,2884,6251,36574,25877,6080,713,450,22963,1241,719,3213,2469.76,59467
2021-07-13 00:00:00,19:00:00,61040.49,5819.38,5039.88,1570,13739,6170.37,3212,6609,38869.5,27591,6417,753,480,24506,1313,756,3399.5,2612.61,63200
2021-07-13 00:00:00,20:00:00,64347.16,6091.38,5283.38,1639,14656,6512.69,3557,6957,40848.5,28995,6753,793,507,25738,1372,784,3590.5,2751.28,66625
2021-07-13 00:00:00,21:00:00,67773.04,6379.63,5520.13,1717,15554,6833.89,3895,7313,42958.5,30521,7087,831,536,27119,1447,824,3780.5,2880.91,70175
2021-07-13 00:00:00,22:00:00,71173.82,6623.5,5720.5,1804,16445,7170.23,4209,7671,45085.5,32117,7422,871,561,28568,1521,867,3986.5,3019.82,73691
2021-07-13 00:00:00,23:00:00,74279.61,6904.13,5992.88,1864,17317,7487.3,4522,8023,46894,33368,7756,909,583,29660,1584,903,4180,3164.48,76914
2021-07-13 00:00:00,23:59:00,77777.49,7260.25,6289,1964,18220,7819.21,4850,8377,48997,34888,8090,947,608,31017,1655,944,4376,3300.24,80524
2021-07-14 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-14 00:00:00,01:00:00,3340.87,280.88,291.38,48,878,324.68,305,362,2028.5,1448,352,41,26,1309,73,41,143.5,153.49,3465
2021-07-14 00:00:00,02:00:00,6753.57,612.25,587.75,129,1804,657.76,645,727,4040,2851,708,80,50,2563,141,82,321,297.32,6986
2021-07-14 00:00:00,03:00:00,10411.42,958.88,886.38,219,2722,994.27,982,1087,6286,4475,1074,121,74,4021,215,126,499,444.54,10751
2021-07-14 00:00:00,04:00:00,14093,2237.63,2353.38,264,3507,1338.53,1253,1384,7570,4102,1371,0,0,4102,26,26,2071,778.37,14314
2021-07-14 00:00:00,05:00:00,17067.35,1605.38,1500.38,354,4487,1654.32,1605,1802,10223.5,7184,1796,204,123,6421,349,202,838.5,751.47,17625
2021-07-14 00:00:00,06:00:00,20496.2,1894.13,1807.63,395,5289,1877.7,1931,2163,12409.5,8769,2148,242,146,7852,416,242,1005.5,903.57,21169
2021-07-14 00:00:00,07:00:00,23502.98,2177.75,2080.75,457,6061,2067.26,2269,2511,14228,9977,2499,283,170,8906,475,275,1183,1036.23,24285
2021-07-14 00:00:00,08:00:00,26670.32,2476.75,2338.5,540,6836,2255.6,2603,2869,16195,11340,2852,321,195,10110,546,315,1360,1162.57,27551
2021-07-14 00:00:00,09:00:00,30170.8,2791.75,2596,645,7752,2576.46,2951,3230,18318,12850,3205,361,228,11456,626,357,1546,1309.05,31153
2021-07-14 00:00:00,10:00:01,33327.06,3083.63,2847.13,720,8636,2880.62,3294,3580,20175,14099,3558,402,257,12545,700,398,1726,1432.43,34420
2021-07-14 00:00:00,11:00:00,36777.15,3486,3193.75,824,9487,3147.96,3632,3931,22235.5,15545,3911,443,290,13826,779,440,1911.5,1568.65,37980
