EE Planta / Hl,EE Elaboracion / Hl,EE Bodega / Hl,EE Cocina / Hl,EE Envasado / Hl,EE Sala Maq / Hl,EE Frio / Hl,EE Aire / Hl,Agua Linea 3/Hl,Agua Linea 5/Hl,ET Planta / Hl,ET Bodega/Hl,ET Linea 5/Hl,ET Servicios / Hl,Aire Planta / Hl,Aire Elaboracion / Hl,Aire Cocina / Hl,Aire Bodega / Hl,Aire L5 / Hl,Hl de Mosto,Hl Cerveza Cocina,Hl Producido Bodega,Hl Cerveza Filtrada,Hl Cerveza Envasada,Hl Cerveza L2,Hl Cerveza L3,Hl Cerveza L4,Hl Cerveza L5,Planta (Kw),Elaboracion (Kw),Bodega (Kw),Cocina (Kw),Envasado (Kw),Linea 2 (Kw),Linea 3 (Kw),Servicios (Kw),Sala Maq (Kw),Aire (Kw),Calderas (Kw),Efluentes (Kw),Frio (Kw),Pta Agua / Eflu (Kw),Prod Agua (Kw),Resto Serv (Kw),Restos Planta (Kw),KW Gral Planta,Agua Planta (Hl),Agua Elaboracion (Hl),Agua Bodega (Hl),Agua Cocina (Hl),Agua Dilucion (Hl),Agua Envasado (Hl),Planta de agua (Hl),Produccion (Hl),FC L1 y L2,Red L3,FC Lavadora L3,Red Paste L4,Gas Planta (Mj),Vapor Elaboracion (Kg),Vapor Cocina (Kg),Vapor Envasado (Kg),Vapor Servicio (Kg),ET Servicios (Mj),Tot_Vapor_L3_L4,Vapor _Vapor_L5 (KG),Tot_Vapor_CIP_Bodega,Aire Producido (M3),Aire Planta (M3),Aire Envasado (M3),Aire Servicios (M3),Totalizador_Aire_L3,Totalizador_Aire_L5,Vapor_L5 (KG),EE Linea 5 / Hl,Unnamed: 21,Unnamed: 22,Unnamed: 35,Unnamed: 46,Aire Expulsion / Hl,CO 2 linea 2 / Hl,Agua Lavadora L3 / Hl,Agua Paste L3 / Hl,Unnamed: 65,Unnamed: 66,Unnamed: 67,Meta EE Planta,Meta Agua Planta,Meta ET Planta,Meta Aire Planta,Unnamed: 72,Meta Agua Elab,Meta Agua Bodega,Meta Agua Cocina,Meta Agua Envas,Meta Agua Linea 2,Meta Agua Linea 3,Meta Agua Linea 4,Meta Agua Linea 5,Meta Agua Servicios,Meta Agua Planta de Agua,Meta Produccion Agua,Unnamed: 84,Meta EE Elaboracion,Meta EE Bodega,Meta EE Cocina,Meta EE Envasado,Meta EE Linea 2,Meta EE Linea 3,Meta EE Linea 4,Meta EE Linea 5,Meta EE Servicios,Meta EE Sala Maq,Meta EE Frio,Meta EE Aire,Meta EE CO2,Meta EE Caldera,Meta EE Eflu,Meta EE Agua ,Meta EE Resto Serv,Meta EE Resto Planta,Unnamed: 103,Meta ET Elab,Meta ET Bodega,Meta ET Cocina,Meta ET Envasado,Meta ET Linea 2,Meta ET Linea 3,Meta ET Linea 4,Meta ET Linea 5,Meta ET Servicios,Unnamed: 113,Meta Aire Elaboracion,Meta Aire Cocina,Meta Aire Bodega,Meta Aire Envasado,Meta Aire L2,Meta Aire L3,Meta Aire L4,Meta Aire L5,Meta Aire Servicios,Unnamed: 123,Unnamed: 124,Cocimientos Diarios,Hl de Mosto Copia,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Agua Paste L3,Agua Lavadora L3,Agua Cond Evaporativos,Agua Calderas,Agua Efluentes,Agua CO2,Tot Vap Paste L3 / Hora,Tot Vap Lav L3 / Hora,Medicion Gas Planta (M3),mes_sin,mes_cos,dia_semana_sin,dia_semana_cos,Frio_diff1_lag1,Frio_diff7_lag1,Frio_roll_mean_3_lag1,Frio_roll_std_3_lag1,Frio_roll_mean_7_lag1,Frio_roll_std_7_lag1,Frio_roll_mean_14_lag1,Frio_roll_std_14_lag1,Frio_roll_mean_28_lag1,Frio_roll_std_28_lag1,Estacion_Code
7.071061793520843,0.6703633275127833,0.6207195753948297,0.2803784048279236,1.716983127599552,2.97620769219147,2.734464203617087,0.6187769937902141,0.9433828996282528,2.331491712707182,49.86715153422937,0.7095482202714867,33.88121546961326,1.8702728930762857,5.108903283178754,2.382704980131707,0.9423927581145002,1.460400905674713,15.55491712707182,6131.0,9058.05,11582.525,13686.0,14107.0,3545.0,5380.0,5001.0,181.0,81900.75,7764.5,7189.5,1719.0,19887.0,6823.0,7463.0,48837.5,34472.0,7167.0,923.0,935.0,31672.0,2293.0,1274.0,5124.5,5411.75,85303.0,38486.8,17754.0,9304.999999999998,8449.0,5190.0,11670.4,48381.8,29424.4,162.8,377.7,129.84,234.5,577587.529324,64778.36,56560.0,146129.7,8218.36,21662.48254087841,100507.03,6132.5,8218.36,59174.0,41142.54000000001,18449.6,13126.65999999999,6349.81,2815.44,3554.268774721798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4999999999999999,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-1295.0,3027.0,29896.0,796.194071819149,28365.304257711072,3337.569815508563,27954.067299139086,3615.08254113639,27165.763155112163,3467.876083041036,2.0
5.723661398331537,0.564915441802395,0.4844716531411384,0.2374058380414313,1.354988366154021,2.417924635378242,2.197165314113842,0.514513932239941,0.9559322033898304,0.0,46.34031081011293,0.8792832415867431,0.0,2.420060953689491,4.303671755291981,2.377279240678736,0.7399799905838041,1.44914874297713,0.0,8496.0,15069.6,14096.8,11769.0,13124.0,3619.0,5015.0,4490.0,0.0,80685.31,7963.5,6829.5,2017.0,19101.0,6380.06,7254.0,48465.5,34085.0,7253.0,971.0,934.0,30973.0,2136.0,1132.0,5048.5,5155.309999999998,83523.0,40681.2,20758.0,9088.0,11670.0,3428.0,11887.0,50492.4,32645.0,154.0,363.3,116.1,240.2,653250.093428,79325.08,66930.0,145625.87,12395.08,34115.11525197002,103010.05,4210.91,12395.08,60668.0,43923.00999999999,17207.78,9948.190000000006,6718.06,882.0,3622.2301574269786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143,2156.0,219.0,30666.333333333332,1085.2558838050443,32073.802752480133,3335.402458148579,32406.841379107602,3724.146550039809,31507.205220412663,3664.7026904959466,2.0
5.570058518731516,0.565268475866022,0.4719965113466926,0.2621591051903984,1.297352470145545,2.355221839883762,2.098676330287109,0.4763763708484169,0.9105321303627324,0.0,49.14204360100622,1.22018163086925,0.0,3.071607105019501,3.851153331264009,2.521544528888982,0.8005894181224079,1.551433070986097,0.0,7957.0,13886.55,13128.275,9683.0,12370.0,1164.0,5431.0,5775.0,0.0,73125.26,7421.0,6196.5,2086.0,17032.0,2910.01,7329.0,44495.5,30920.0,6254.0,959.0,876.0,27552.0,1984.0,1055.0,5361.5,4176.759999999995,75554.0,36921.1,19787.0,9061.0,10726.0,2807.0,9491.1,44433.5,29278.1,46.0,374.2,120.31,149.9,645150.262456,87748.88,71730.0,152515.18,16018.88,40324.9027666499,112143.31,3109.59,16018.88,50559.0,40624.07999999999,13886.15,3569.320000000005,6940.5,279.02,4335.342151000569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4999999999999999,-0.8660254037844387,0.4338837391175582,-0.900968867902419,-699.0,-2865.0,30720.333333333332,1099.9837877593836,26304.130556580123,2904.8497859848403,25985.73258811989,3306.8432486020024,23981.934765940045,3858.238130518554,2.0
6.79149904618462,0.5297654540660093,0.4412969988668246,0.2686783693602205,1.53969321116261,3.195602234042301,2.836026901632295,0.5425938551958588,0.9122613417411104,0.0,56.15961078630971,0.9485414820604312,0.0,2.369599723946381,4.650152871780131,2.619052076181698,0.8925475119686639,1.510418799784293,0.0,6893.0,9649.05,10523.525,13903.0,11398.0,54.0,5709.0,5635.0,0.0,71470.51,5575.0,4644.0,1852.0,16203.0,1224.0100000000002,7505.0,46386.5,33629.0,5710.0,923.0,616.0,29845.0,1748.0,1075.0,4707.5,3306.009999999995,73848.0,34615.9,19580.0,9768.0,9812.0,5039.0,7441.099999999999,40099.0,27021.1,9.0,396.9,123.91,153.0,590997.0680999999,80692.0,70710.0,145899.81,9982.0,24936.54193494284,108141.72,2875.53,9982.0,48936.0,32622.67,10575.41,10798.93,6503.75,8.159999999999968,3779.388794175804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4999999999999999,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,-3421.0,-15367.0,30065.666666666668,2204.776708270778,29857.31740772749,3302.6127963513904,31737.380507282935,3762.143006301595,32371.673922914946,4814.068720128402,2.0
7.848707088436931,0.6283817300721182,0.5273400236578013,0.27918188458729,1.727477391536612,3.019752992203101,2.677859604940156,0.5913941567774513,1.490226739640344,0.0,62.18782563274443,1.190130881062312,0.0,3.482799047154237,5.104590376616934,2.765209295226466,0.8826325785244704,1.593245570521871,0.0,6845.0,9925.25,9827.625,11499.0,9730.0,1592.0,2558.0,5580.0,0.0,77134.15,6175.5,5182.5,1911.0,16977.0,5657.03,5005.0,50180.0,29677.0,5812.0,948.0,868.0,26317.0,1962.0,1026.0,11218.0,3801.649999999994,80235.0,36256.4,18611.0,8451.0,10160.0,5043.0,8939.0,43334.3,27550.0,64.9,310.9,70.3,148.9,611158.6298839999,79566.16,67870.0,117580.84,11696.16,34227.64298578916,80002.5,2823.31,11696.16,50166.0,34700.81,13001.37,9989.190000000002,4888.88,7.559999999999945,5744.372164342556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4999999999999999,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,2293.0,4304.262779952624,29456.666666666668,1743.24763970389,29961.428571428572,1357.0142294734292,32343.166471552224,3779.3386709204037,30447.83732150609,3671.9086492552115,2.0
7.162219245323608,0.6555261125072114,0.551633437307493,0.2783287055401296,1.178265163441512,3.137705463043542,2.803782182283977,0.6416411620334608,1.108909844841955,3.688311688311688,50.98426273963762,0.9640418895266404,61.88272727272727,3.086122045995876,5.411903900497707,3.103160292952899,0.8429313764379215,1.888179213642453,13.71324675324675,7563.0,12299.8,10226.9,9569.0,8154.0,3696.0,427.0,3954.0,77.0,73247.3,6704.0,5641.5,2105.0,12050.0,6084.68,7506.582013945532,49252.0,32089.0,6562.0,858.0,924.0,28674.0,1943.0,944.0,7172.0,5241.300000000003,76508.0,35603.1,17599.0,6863.0,10736.0,3537.0,9289.0,43132.2,26888.0,146.9,304.1,17.700000000000003,222.2,521410.956612,74239.16,64380.0,78779.88,9859.16,31561.46155219523,46200.13,4764.97,9859.16,55347.0,37274.50999999999,11589.2,12022.09,1627.0600000000004,1055.92,3651.4566098324194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4999999999999999,-0.8660254037844387,-0.7818314824680299,0.6234898018587335,-3528.0000000000005,-3044.0,27904.666666666668,1790.2447691119835,29526.571428571428,1942.7886192258143,31638.259026646527,3888.3342917819336,31047.466626059915,3929.5084940989973,2.0
6.221502626774988,0.5367818174217193,0.4549476735274035,0.2839689004072566,1.358885745739329,2.516757012862139,2.260001950920416,0.5341341397137721,1.009182068423122,2.007957559681698,46.3172257042126,0.7677108735942921,21.39413793103448,2.127754954806914,4.479870681846685,2.35738562729059,0.7755609033691225,1.467851618567188,9.322811671087532,8103.0,14585.4,14352.2,11188.0,14119.0,2479.0,5086.0,6177.0,377.0,89292.25,7704.0,6529.5,2301.0,19503.0,6231.5,7410.0,56154.0,36121.0,7666.0,958.0,902.0,32436.0,2033.0,1051.0,10116.0,5931.25,92571.0,36836.4,17315.0,5842.0,11473.0,2634.0,11232.7,46337.60000000001,28547.7,106.1,397.8,115.47,242.8,664754.086752,77218.34,66200.0,151611.87,11018.34,30537.96466237979,103729.97,8065.59,11018.34,64296.0,46297.96999999999,18946.7,11515.63,5857.75,3514.7,4812.074870936536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4999999999999999,-0.8660254037844387,0.0,1.0,2357.0,-2137.0,28278.666666666668,1796.917453121569,29221.285714285714,1874.0015754282645,30287.901628840675,3695.980442636017,30838.987502583943,4841.673685716398,2.0
7.496809044120881,0.6707429727708617,0.5794219856596138,0.292267545666804,1.757709057317556,2.829366999516122,2.470505432630977,0.6508599832842124,0.9398341812700208,1.375,59.0297127027669,1.259468613909295,30.356328124999997,3.362510784206751,5.417234856816083,2.889454977345709,0.8918211784095592,1.805730875819294,12.5832421875,7281.0,10269.0,11366.5,8833.0,12464.0,1693.0,5307.0,5208.0,256.0,85212.48,7624.0,6586.0,2128.0,19979.0,6890.48,7505.0,51878.5,32160.0,7398.0,961.0,897.0,28081.0,1793.0,827.0,10365.5,5730.979999999996,88277.0,38054.8,16539.0,6580.999999999999,9958.0,2303.0,11181.7,47582.60000000001,27720.7,67.2,359.9,138.87,368.4,670961.229436,76695.75,62380.0,160305.05,14315.75,38219.97882868603,110427.3,7771.220000000001,14315.75,61575.0,44693.28,17675.09,11056.92,5997.25,3221.31,4504.244790722944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4999999999999999,-0.8660254037844387,0.7818314824680298,0.6234898018587336,3762.0,2920.0,29142.333333333332,3086.2667307498077,29638.428571428572,2239.8201458286812,30524.51498426905,3214.1940698351873,30426.099888136152,3921.030702698861,2.0
7.233783810680094,0.7653205421650777,0.6708994287761479,0.2699568167797656,1.639551778357184,2.821646796568676,2.49945266007205,0.574328762215632,0.9736872586872588,1.97212543554007,56.26520699289453,0.996937284795892,24.35965156794425,2.898499489708053,4.784348068387636,2.470604064247756,0.7812917951881554,1.450253368628466,12.26975609756098,8105.0,12508.5,12560.75,12756.0,12613.0,2220.0,5180.0,4926.0,287.0,90861.75,9613.0,8427.0,2188.0,20594.0,7816.13,7626.0,54409.0,35442.0,7214.0,980.0,856.0,31395.0,1647.0,713.0,5139.827801111621,6245.75,93854.0,40934.0,20980.0,9697.0,11283.0,5094.0,10492.7,49328.7,31472.7,87.5,388.2,116.17,275.8,706733.198736,81242.28,68720.0,149315.93,12522.28,36407.32746535043,102126.33,6991.22,12522.28,60095.0,42903.71999999999,18355.08,10707.28000000001,6083.63,3521.42,5392.6239877764165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143,-4355.0,-3591.0,29730.333333333332,2361.8607777202374,29125.428571428572,2103.5190243161564,30952.365149948702,4313.256211342457,30286.701268500314,3820.0635783209414,2.0
6.176348497558509,0.6394396843828872,0.5358823981918686,0.2464627548897212,1.292579554487543,2.510211034144233,2.329031572700731,0.4972361523724399,0.8188452457608929,0.7743919109804637,46.23147264776236,0.9426914637586128,15.740669732468316,2.5460055456055066,4.155112477059515,2.388367296850789,0.6487224302954641,1.368170878680093,28.4536,9612.0,15963.899999999998,13649.45,14837.0,11335.0,1090.0,4659.0,5561.0,25.0,84303.76,8728.0,7314.5,2369.0,17643.0,3703.14,7340.0,53468.5,34263.0,6787.0,932.0,887.0,31790.0,1650.0,684.0,6799.028950508651,4464.259999999995,87061.0,39633.7,21404.0,9073.0,12331.0,4815.0,8319.0,45812.3,29723.0,73.4,369.3,12.200000000000003,285.5,631034.174332,81447.22,68580.0,139334.12,12867.22,34751.57539446507,96350.28,3367.78,12867.22,56715.0,38420.45999999999,13510.16,10604.94000000001,6433.75,711.34,4302.09761271472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4999999999999999,-0.8660254037844387,0.4338837391175582,-0.900968867902419,3314.0,422.0,30637.333333333332,2274.2142232721735,29185.714285714286,2170.2821409610046,31739.052934655123,4282.062281321091,30700.674080452416,5159.998275860886,2.0
6.461800131903225,0.6886736783644,0.6029799715366726,0.2619464261677211,1.377607692040682,2.692040681731403,2.448193272935541,0.5277864556215072,0.98611852642819,0.0,46.80404310493248,1.197913846367455,0.0,2.997866384893175,4.502065326807594,2.670842445069249,0.7874088033382689,1.647476483043493,0.0,7429.0,13372.2,11523.6,9306.0,9675.0,0.0,3746.0,5929.0,0.0,74463.2,7936.0,6948.5,1946.0,15875.0,-103.80000000000018,7095.0,48831.5,31022.0,6082.0,887.0,769.0,28212.0,1510.0,680.0,10305.5,1820.699999999997,76894.0,35113.0,19291.0,9646.999999999998,9644.0,4072.0,5695.0,38878.9,24986.0,13.599999999999994,369.4,0.0,177.0,539351.071124,69644.28,55840.0,132070.09,13804.28,34546.21307295499,94717.31,2635.25,13804.28,51880.0,34577.81,9743.29,11358.98999999999,5919.31,22.3900000000001,3983.091978583947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4999999999999999,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,395.0,4238.0,30422.0,2036.962689889059,29791.14285714286,2228.9094065939244,30919.99094496972,3099.4137687486527,29012.24798302726,4794.732382615876,2.0
6.23959244286775,0.6774493553637189,0.5995604923086154,0.2617083386216525,1.538726927721235,2.389916823544412,2.20421357373754,0.5284592480368406,2.017493214902542,0.0,49.61197854212448,1.166301160270305,0.0,3.411645438145078,4.345126039705694,2.352369666469163,0.7405419469475821,1.44200898515724,0.0,7879.0,14182.2,13333.1,10769.0,12484.0,3023.0,4053.0,5408.0,0.0,83193.11,9032.5,7994.0,2062.0,20516.0,8747.36,7265.0,50437.0,31865.0,7046.0,1004.0,830.0,29389.0,1606.0,701.0,9651.0,3207.610000000001,86267.0,39449.9,19938.0,9566.0,10372.0,4663.0,12210.9,49667.0,32148.9,155.9,366.7,153.6088408913654,200.7,661481.4711,74590.41,59040.0,135992.47,15550.41,45487.80979133213,96052.5,2708.59,15550.41,57934.0,39847.1,14785.92,11783.7,5811.5,110.88999999999999,6557.5058806371035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4999999999999999,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-3578.0,-1633.0,30465.666666666668,1961.6998581162743,29557.85714285714,2306.442385175967,29759.64285714286,1830.027936180407,30027.562592559174,5100.52279790783,2.0
6.642431095620895,0.7014235273805617,0.6266328445313819,0.2576734588599432,1.480407762901013,2.951405028923997,2.690491413870238,0.5576478311271157,1.311787533349503,2.124463519313305,49.87834006424181,0.7768425885696615,28.29587982832618,2.275913022479909,4.615165698738879,2.381887070242909,0.7541062677327831,1.467358287593133,10.91609442060086,7754.0,12956.55,13176.775,13075.0,13397.0,3145.0,4123.0,5896.0,233.0,87525.82,9242.5,8257.0,1998.0,19507.0,6585.82,7220.0,55110.5,38890.0,7348.0,976.0,839.0,35452.0,1613.0,708.0,7079.5,3665.820000000007,90300.0,40509.7,21927.0,10521.0,11406.0,6509.0,9108.5,47425.50000000001,31035.5,179.5,335.3,205.55,137.6,657235.6643999999,74766.28,64530.0,139333.19,10236.28,29989.1938167877,95413.25,6592.94,10236.28,60813.0,43667.93,18485.54,10941.87,6762.31,2543.4499999999994,3785.5033061964505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4999999999999999,-0.8660254037844387,-0.7818314824680299,0.6234898018587335,1177.0,3072.0,29797.0,1823.5594314416849,29996.714285714286,1830.0841250356912,29761.64285714286,1829.5739986213978,30957.038963569474,4296.492367062098,2.0
5.519102904300409,0.5599375800450772,0.4683234368510593,0.2562645011600928,1.342585110616432,2.355484423684133,2.11296413111666,0.4892111834594071,0.9899622341482808,1.048022598870056,48.14140247490256,0.9245757719516836,21.22889830508474,2.5652934403607945,4.069947884898437,2.061573323462917,0.67688283062645,1.176660636676589,9.059463276836158,8620.0,14917.85,14386.425,15140.0,13855.0,3362.0,5031.0,5108.0,354.0,79400.16,8055.5,6737.5,2209.0,19315.0,6456.16,7366.0,48329.0,33887.0,7038.0,1024.0,859.0,30398.0,1659.0,734.0,5261.0,3700.660000000003,82176.0,40688.3,21752.0,10295.0,11457.0,7256.0,10930.5,49443.60000000001,32682.5,148.3,293.4,204.65,232.7,692582.6760999999,83881.34,70580.0,152436.0,13301.34,36905.40168274255,103729.97,7515.030000000001,13301.34,58552.0,40556.62,17793.95,11099.38,6944.56,3207.05,3624.0416691280234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4999999999999999,-0.8660254037844387,0.0,1.0,6063.0,6778.0,31017.666666666668,3885.0761039307254,30965.0,2631.3107000021464,30093.14285714286,2373.8309789097343,31883.804265172363,3964.0979130328847,2.0
6.864430069278102,0.7256886317113801,0.6443006927810209,0.3016227482507072,1.688902184893235,2.793335696561503,2.50630592603369,0.6143027213323689,0.888317130405632,1.22920892494929,60.61416281210491,0.9472826632625252,16.15782961460446,2.334874637905317,5.130800581108244,2.398673860169291,0.697509304749144,1.574240266539353,7.045699797160244,6717.0,9739.65,12200.825,11453.0,14662.0,3057.0,5966.0,5146.0,493.0,83751.71,8854.0,7861.0,2026.0,20606.0,7383.59,7732.0,50525.5,34081.0,7495.0,1065.0,932.0,30579.0,1716.0,717.0,6926.5,3766.210000000006,86605.0,41300.8,19748.0,9351.0,10397.0,5192.0,11570.7,50896.7,31318.7,136.4,395.3,134.67,270.3,739542.7929919999,126977.63,115420.0,161504.86,11557.63,28487.39685402114,110427.3,7965.810000000001,11557.63,62600.0,41218.73,17326.53,16007.67,7413.0,3473.5300000000007,6251.544668988801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4999999999999999,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-5054.0,-2038.0,31746.333333333332,3248.6142173754206,30673.85714285714,2553.0072090516283,30156.14285714286,2369.0347549746316,31556.749883490138,4696.799857348042,2.0
7.713510510190428,0.7101437114613122,0.6589364399380433,0.2795031055900621,1.825682102174154,3.21576222409191,2.914414914968262,0.6662841618040924,0.9181799549087928,1.43956043956044,60.61498080820404,0.9349830934362618,26.3229304029304,2.308354583283787,5.518501971865482,2.559272303397414,0.7864982373678026,1.701968236977637,12.37421245421245,5957.0,8637.65,11023.825,11325.0,13410.0,2823.0,4879.0,5435.0,273.0,85032.39,7828.5,7264.0,1665.0,20126.0,7096.52,7418.0,53557.0,35450.0,7345.0,1035.0,820.0,32128.0,1618.0,722.0,8697.0,3520.889999999999,88056.0,39192.3,18905.0,10028.0,8877.0,4546.0,10979.8,48281.60000000001,29884.8,143.2,375.5,72.48,269.2,668208.9408079999,108757.09,98450.0,151589.24,10307.09,25446.89696406839,102126.33,7186.16,10307.09,60835.0,40094.09,16646.72,15975.31,7063.34,3378.16,3615.715991283087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143,181.0,2498.0,32143.0,2867.1067297888435,31030.714285714286,2291.3509635237087,30078.071428571428,2332.972467243251,27666.918623460875,4536.714672721411,2.0
